cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
3.067,5.171,0.439,0.826,93.8,52997.0,1070.0
2.909,6.596,1.154,0.873,93.9,53060.0,949.0
3.097,6.999,0.916,0.918,94.0,53100.0,855.0
2.444,6.948,0.761,0.895,94.0,53100.0,827.0
3.136,6.953,0.398,0.933,94.1,53142.0,832.0
2.463,5.377,0.23,0.905,94.2,53198.0,1161.0
3.012,5.975,0.311,0.91,94.3,53261.0,1017.0
2.932,5.988,0.314,0.894,94.5,53414.0,1012.0
3.48,7.526,0.479,0.975,94.5,53417.0,765.0
2.061,5.429,0.493,0.8,94.7,53519.0,1028.0
3.504,3.63,0.218,0.838,94.9,53627.0,1268.0
2.103,6.862,0.682,0.897,95.0,53666.0,822.0
3.047,5.999,1.178,0.814,95.2,53760.0,1056.0
2.176,5.775,0.396,0.855,95.3,53827.0,993.0
2.36,5.572,0.582,0.802,95.4,53890.0,1022.0
2.466,6.964,0.994,0.908,95.4,53904.0,878.0
3.464,5.762,0.449,0.834,95.6,53993.0,983.0
3.016,6.476,0.451,0.888,95.6,54019.0,873.0
2.396,7.354,0.954,0.947,95.8,54117.0,837.0
2.067,7.323,0.837,0.963,95.9,54185.0,813.0
3.166,6.479,1.07,0.872,96.0,54227.0,954.0
2.387,5.712,0.398,0.85,96.0,54241.0,1002.0
3.934,6.199,0.707,0.84,96.2,54376.0,955.0
3.234,6.961,1.197,0.912,96.3,54400.0,919.0
2.705,4.681,0.375,0.823,96.6,54593.0,1148.0
2.756,6.756,0.668,0.889,96.7,54633.0,843.0
2.698,3.973,0.223,0.871,97.0,54774.0,1266.0
2.943,6.352,0.869,0.868,97.2,54891.0,945.0
3.471,7.166,0.679,0.951,97.4,55005.0,815.0
3.929,7.599,0.776,0.985,97.4,55005.0,798.0
3.132,5.43,0.61,0.803,97.4,55018.0,1055.0
3.252,7.233,0.796,0.933,97.4,55055.0,825.0
2.504,6.28,0.759,0.861,97.5,55076.0,935.0
3.436,6.837,0.925,0.896,97.6,55145.0,889.0
2.486,5.743,0.861,0.828,97.8,55237.0,1050.0
2.122,3.3,0.243,0.811,97.8,55275.0,1318.0
2.878,6.574,0.345,0.943,98.0,55389.0,911.0
3.594,3.969,0.346,0.805,98.0,55390.0,1232.0
2.55,6.885,1.174,0.896,98.1,55400.0,927.0
3.621,6.198,0.306,0.943,98.1,55408.0,997.0
2.502,6.856,1.026,0.924,98.1,55419.0,903.0
3.052,6.979,0.316,0.976,98.4,55595.0,909.0
3.766,7.22,0.966,0.965,98.8,55846.0,869.0
3.953,6.678,0.813,0.915,99.4,56139.0,902.0
3.097,6.815,1.116,0.89,99.4,56167.0,929.0
2.458,6.826,1.185,0.914,99.5,56212.0,938.0
3.644,6.557,0.281,0.984,99.6,56248.0,999.0
2.802,5.403,0.656,0.81,99.6,56275.0,1067.0
3.132,5.066,0.258,0.916,99.7,56300.0,1148.0
2.785,6.833,0.463,0.93,99.8,56381.0,838.0
2.697,6.318,1.142,0.855,99.9,56422.0,992.0
3.328,5.452,0.739,0.828,99.9,56441.0,1081.0
2.19,6.276,0.981,0.852,99.9,56449.0,970.0
2.525,7.178,0.927,0.935,100.0,56499.0,861.0
3.354,4.408,0.408,0.811,100.1,56538.0,1177.0
3.316,6.344,0.521,0.902,100.3,56639.0,899.0
3.678,6.941,0.595,0.952,100.3,56669.0,844.0
3.824,3.277,0.323,0.831,100.4,56733.0,1293.0
3.229,5.64,0.988,0.816,100.5,56755.0,1094.0
3.198,5.698,1.173,0.832,100.8,56936.0,1108.0
2.342,5.794,0.337,0.886,101.0,57076.0,1018.0
3.607,6.721,1.058,0.887,101.1,57115.0,938.0
3.802,3.115,0.317,0.818,101.4,57273.0,1306.0
2.096,5.418,0.404,0.877,101.4,57278.0,1038.0
3.27,3.746,0.338,0.823,101.4,57316.0,1261.0
3.369,4.453,0.312,0.845,101.6,57428.0,1194.0
3.745,5.097,0.232,0.953,101.8,57499.0,1152.0
2.115,7.144,0.403,0.989,101.9,57549.0,824.0
3.192,7.443,0.789,0.994,102.0,57618.0,820.0
2.473,6.229,0.474,0.916,102.0,57621.0,906.0
2.41,6.677,0.993,0.893,102.0,57653.0,926.0
3.031,5.578,0.333,0.88,102.1,57692.0,1050.0
2.472,7.066,0.85,0.94,102.2,57755.0,862.0
2.999,5.378,0.764,0.819,102.2,57759.0,1094.0
2.735,5.236,0.651,0.818,102.3,57775.0,1090.0
3.51,5.936,0.305,0.929,102.3,57823.0,1027.0
2.703,3.142,0.211,0.849,102.4,57835.0,1324.0
3.639,4.566,0.258,0.885,102.4,57857.0,1188.0
3.581,6.008,0.806,0.877,102.4,57881.0,1001.0
2.665,7.443,0.831,0.997,102.5,57891.0,827.0
2.801,5.701,0.542,0.864,102.5,57929.0,995.0
3.377,7.43,0.839,0.999,102.6,57970.0,835.0
2.211,7.109,1.156,0.943,102.8,58094.0,920.0
2.862,4.973,0.567,0.82,103.2,58333.0,1113.0
3.063,7.237,0.542,0.977,103.3,58359.0,810.0
3.957,5.851,0.328,0.944,103.5,58476.0,1025.0
3.182,6.591,0.953,0.881,103.5,58479.0,935.0
3.888,5.172,0.336,0.906,103.6,58557.0,1096.0
2.974,4.661,0.488,0.814,103.7,58605.0,1145.0
3.91,6.304,0.656,0.899,103.9,58683.0,932.0
2.412,4.217,0.21,0.897,103.9,58722.0,1269.0
2.325,6.29,0.348,0.932,104.4,58955.0,944.0
3.393,7.001,0.968,0.964,104.4,58976.0,904.0
2.886,6.664,0.498,0.957,104.4,58982.0,867.0
3.881,5.968,0.505,0.925,104.4,58990.0,963.0
2.847,6.711,0.531,0.965,104.6,59101.0,862.0
3.698,6.747,0.378,0.999,104.6,59105.0,910.0
3.969,7.029,1.178,0.959,104.6,59115.0,943.0
2.856,4.953,0.278,0.893,104.7,59177.0,1148.0
3.796,6.254,0.643,0.908,104.8,59222.0,936.0
3.254,5.307,0.885,0.807,105.0,59320.0,1132.0
3.275,7.244,0.653,0.985,105.2,59415.0,829.0
2.752,5.554,0.543,0.834,105.2,59415.0,1017.0
2.341,6.183,0.534,0.886,105.3,59502.0,916.0
3.815,6.717,0.624,0.944,105.5,59581.0,890.0
3.455,6.813,0.689,0.954,105.5,59605.0,881.0
3.496,5.986,1.034,0.855,105.7,59705.0,1035.0
2.694,5.751,0.669,0.836,105.7,59743.0,1009.0
3.515,3.829,0.411,0.815,105.8,59785.0,1251.0
2.522,7.347,0.97,0.988,105.8,59789.0,874.0
3.796,6.528,0.519,0.931,105.8,59792.0,903.0
3.704,4.444,0.369,0.858,106.1,59962.0,1170.0
2.737,6.263,0.632,0.919,106.1,59970.0,920.0
2.342,5.409,0.496,0.845,106.3,60039.0,1027.0
3.477,6.391,0.827,0.89,106.3,60060.0,946.0
3.785,5.849,0.889,0.868,106.3,60062.0,1041.0
3.44,6.498,1.073,0.884,106.3,60067.0,976.0
3.212,6.037,0.53,0.903,106.6,60213.0,946.0
2.426,6.847,0.773,0.955,106.7,60283.0,882.0
2.121,4.867,0.266,0.913,106.7,60302.0,1163.0
2.94,4.414,0.25,0.88,106.8,60335.0,1215.0
2.575,6.472,1.013,0.898,106.8,60347.0,964.0
2.045,5.974,1.085,0.846,106.8,60363.0,1037.0
3.641,6.663,0.618,0.969,106.9,60368.0,895.0
3.506,5.508,0.618,0.849,106.9,60419.0,1045.0
2.037,7.27,0.83,0.992,107.0,60460.0,855.0
3.631,5.138,0.35,0.907,107.1,60514.0,1094.0
2.267,5.188,0.849,0.821,107.4,60697.0,1137.0
3.96,5.188,1.065,0.806,107.4,60704.0,1183.0
2.714,5.295,1.055,0.832,107.5,60731.0,1154.0
3.368,4.91,0.73,0.833,107.8,60917.0,1162.0
3.977,4.953,0.505,0.872,108.0,61044.0,1111.0
2.875,4.309,0.334,0.835,108.1,61082.0,1203.0
2.79,7.278,1.121,0.974,108.3,61174.0,917.0
3.747,5.666,0.805,0.842,108.3,61203.0,1058.0
3.728,4.745,0.71,0.806,108.4,61253.0,1185.0
3.39,4.726,0.665,0.82,108.6,61336.0,1176.0
3.741,6.936,0.54,0.988,108.6,61371.0,873.0
3.662,3.686,0.443,0.818,108.8,61450.0,1275.0
2.968,4.333,0.507,0.806,108.9,61521.0,1194.0
3.295,6.852,1.143,0.959,109.1,61628.0,962.0
3.457,7.209,0.986,0.979,109.4,61782.0,904.0
2.988,6.779,0.904,0.949,109.4,61827.0,927.0
3.78,6.243,0.862,0.918,109.5,61847.0,983.0
2.469,5.849,1.125,0.854,109.5,61891.0,1063.0
3.539,4.152,0.527,0.823,109.6,61922.0,1228.0
3.79,4.678,0.74,0.814,109.8,62008.0,1201.0
3.283,6.273,0.322,0.993,109.9,62083.0,1001.0
3.72,4.255,0.387,0.844,109.9,62087.0,1194.0
3.878,6.319,1.07,0.896,109.9,62089.0,1010.0
3.764,3.991,0.272,0.881,110.0,62171.0,1234.0
2.079,6.324,1.013,0.923,110.2,62254.0,986.0
3.621,6.661,0.777,0.952,110.2,62260.0,927.0
3.683,6.443,0.583,0.932,110.3,62289.0,926.0
3.958,5.79,0.576,0.905,110.3,62333.0,1000.0
3.651,5.706,0.979,0.842,110.3,62344.0,1077.0
2.291,6.038,0.607,0.89,110.4,62375.0,950.0
2.556,5.925,0.561,0.922,110.8,62612.0,963.0
2.42,3.581,0.277,0.873,110.9,62672.0,1289.0
3.381,4.985,0.268,0.939,111.1,62768.0,1150.0
2.071,6.281,1.061,0.918,111.4,62959.0,1001.0
3.262,4.91,0.5,0.878,111.9,63232.0,1109.0
2.399,6.23,0.999,0.894,112.1,63349.0,999.0
2.748,6.547,0.695,0.954,112.2,63406.0,920.0
2.074,5.68,1.017,0.836,112.3,63430.0,1075.0
3.541,5.744,0.38,0.955,112.3,63441.0,1018.0
3.614,3.949,0.55,0.825,112.4,63527.0,1263.0
2.087,5.082,0.341,0.881,112.6,63621.0,1101.0
2.186,4.328,0.542,0.821,112.6,63627.0,1196.0
3.069,5.659,1.092,0.864,112.9,63780.0,1094.0
2.329,6.701,1.145,0.936,112.9,63805.0,985.0
2.651,5.673,0.507,0.887,113.1,63898.0,994.0
2.373,5.029,0.524,0.879,113.6,64165.0,1089.0
3.753,6.252,0.388,0.989,113.9,64336.0,979.0
2.518,5.53,0.91,0.87,114.0,64413.0,1085.0
3.451,4.201,0.234,0.948,114.2,64545.0,1229.0
2.93,5.088,0.284,0.96,114.3,64554.0,1132.0
3.359,6.123,1.029,0.883,114.3,64560.0,1028.0
3.561,3.753,0.54,0.829,114.4,64634.0,1288.0
2.233,3.78,0.237,0.92,114.4,64654.0,1272.0
2.28,5.717,0.551,0.905,114.7,64791.0,991.0
2.591,6.579,0.989,0.927,115.0,64959.0,974.0
2.422,5.388,0.31,0.938,115.0,64973.0,1080.0
2.776,5.52,1.013,0.835,115.1,65005.0,1105.0
3.728,5.309,0.835,0.873,115.1,65014.0,1118.0
2.702,4.006,0.541,0.826,115.3,65156.0,1246.0
2.68,3.969,0.538,0.832,115.7,65367.0,1250.0
3.822,3.079,0.204,0.936,116.0,65514.0,1293.0
2.19,6.491,0.855,0.929,116.0,65525.0,960.0
3.728,5.398,0.373,0.933,116.0,65563.0,1069.0
2.294,4.834,0.257,0.94,116.1,65582.0,1170.0
2.145,5.964,0.302,0.984,116.4,65742.0,1041.0
3.498,6.517,1.041,0.939,116.5,65808.0,1001.0
2.819,4.013,0.384,0.864,116.8,66008.0,1222.0
2.089,4.718,0.488,0.872,117.0,66089.0,1126.0
3.802,5.298,0.968,0.842,117.1,66174.0,1142.0
2.237,3.931,0.264,0.885,117.4,66309.0,1252.0
3.595,6.251,0.694,0.951,117.5,66376.0,980.0
2.843,5.993,1.052,0.893,117.5,66388.0,1048.0
2.385,4.461,0.781,0.802,117.6,66429.0,1236.0
3.994,6.833,0.891,0.984,117.6,66452.0,957.0
3.866,4.553,1.165,0.828,117.7,66502.0,1296.0
3.75,6.21,0.685,0.965,117.8,66545.0,987.0
2.301,6.297,0.695,0.932,118.0,66693.0,957.0
2.93,5.117,0.749,0.869,118.3,66844.0,1127.0
2.756,3.439,0.482,0.811,118.3,66853.0,1309.0
3.531,4.54,1.133,0.803,118.9,67200.0,1293.0
2.338,4.393,0.452,0.861,119.0,67211.0,1170.0
3.873,6.785,0.908,0.997,119.1,67298.0,967.0
3.743,5.4,0.306,0.983,119.2,67340.0,1116.0
2.244,6.702,0.68,0.988,119.2,67359.0,919.0
3.052,6.347,0.879,0.943,119.2,67361.0,994.0
2.959,5.149,0.47,0.908,119.2,67364.0,1070.0
3.267,5.523,0.629,0.893,119.2,67370.0,1043.0
3.962,3.893,0.346,0.921,119.5,67505.0,1231.0
2.443,4.109,0.668,0.827,119.5,67524.0,1260.0
3.417,4.042,0.757,0.808,119.5,67534.0,1297.0
3.335,4.347,0.925,0.83,119.5,67541.0,1286.0
2.655,6.755,0.82,0.995,119.8,67668.0,943.0
2.039,4.271,0.741,0.801,119.9,67724.0,1252.0
2.793,6.685,0.727,0.986,120.1,67846.0,937.0
2.458,3.364,0.481,0.82,120.3,67944.0,1315.0
3.081,6.367,1.053,0.926,120.3,67972.0,1024.0
2.961,6.411,0.511,0.98,120.4,67996.0,944.0
2.063,6.39,1.126,0.942,120.4,67999.0,1030.0
2.818,5.783,0.897,0.899,120.4,68039.0,1054.0
2.454,4.356,0.334,0.901,120.8,68252.0,1187.0
3.415,4.64,0.638,0.871,121.0,68372.0,1177.0
3.691,4.876,0.79,0.856,121.0,68381.0,1177.0
2.624,5.951,0.554,0.937,121.1,68419.0,985.0
3.328,6.177,0.452,0.996,121.1,68435.0,979.0
3.721,3.301,0.402,0.838,121.1,68440.0,1307.0
2.813,3.198,0.502,0.81,121.6,68676.0,1343.0
3.913,4.813,0.827,0.837,121.6,68723.0,1194.0
3.862,6.712,0.984,0.989,121.7,68750.0,994.0
3.607,5.367,0.659,0.901,121.9,68844.0,1078.0
3.445,6.208,0.875,0.972,121.9,68878.0,1021.0
3.622,4.044,0.274,0.931,122.0,68909.0,1228.0
2.683,6.257,0.933,0.955,122.0,68929.0,1016.0
2.695,4.074,0.772,0.83,122.0,68940.0,1292.0
3.796,3.591,0.459,0.842,122.1,68969.0,1287.0
2.485,5.179,1.114,0.836,122.4,69159.0,1170.0
2.049,6.415,0.539,0.972,122.4,69172.0,938.0
2.553,3.892,0.306,0.908,122.7,69294.0,1246.0
3.551,5.17,0.399,0.97,122.7,69323.0,1095.0
3.455,5.176,0.583,0.881,122.7,69343.0,1088.0
2.317,4.421,1.155,0.804,122.8,69374.0,1308.0
2.163,3.19,0.48,0.828,122.9,69438.0,1334.0
3.079,3.62,0.654,0.809,123.0,69468.0,1332.0
2.888,3.66,0.658,0.826,123.2,69601.0,1326.0
3.293,4.803,0.78,0.863,123.2,69614.0,1184.0
2.139,5.749,1.105,0.922,123.2,69625.0,1092.0
2.629,5.743,1.148,0.912,123.5,69782.0,1103.0
2.829,4.761,0.728,0.859,123.7,69875.0,1178.0
3.916,6.052,0.832,0.969,123.8,69921.0,1047.0
3.139,3.599,0.308,0.905,123.8,69939.0,1272.0
3.588,5.037,1.138,0.852,123.9,70000.0,1204.0
3.024,5.619,0.923,0.913,123.9,70019.0,1086.0
2.62,4.734,0.432,0.899,124.0,70036.0,1124.0
2.085,5.699,1.085,0.904,124.2,70158.0,1096.0
3.955,5.18,0.682,0.92,124.2,70184.0,1117.0
3.228,6.327,0.581,0.978,124.3,70209.0,973.0
3.014,6.645,1.045,0.989,124.4,70264.0,1008.0
2.939,5.275,0.636,0.902,124.6,70369.0,1080.0
2.843,5.383,0.707,0.9,124.8,70491.0,1077.0
2.477,4.276,1.154,0.807,124.8,70522.0,1331.0
2.161,6.484,0.705,0.999,124.9,70537.0,960.0
2.646,5.669,0.353,0.983,125.0,70594.0,1058.0
2.238,5.792,0.569,0.943,125.3,70770.0,1009.0
2.522,5.647,1.104,0.914,125.3,70787.0,1109.0
2.821,4.268,0.383,0.911,125.5,70917.0,1186.0
3.92,5.575,1.153,0.919,125.8,71059.0,1144.0
2.348,4.388,0.285,0.946,126.0,71183.0,1199.0
2.368,4.867,0.491,0.898,126.3,71358.0,1108.0
2.8,5.464,0.342,0.999,126.7,71564.0,1090.0
2.322,3.123,0.27,0.919,126.9,71668.0,1324.0
3.356,4.851,1.078,0.868,126.9,71677.0,1225.0
3.301,4.224,0.641,0.84,127.2,71890.0,1238.0
2.256,3.553,0.425,0.858,127.8,72176.0,1277.0
3.3,4.857,0.574,0.893,128.0,72298.0,1132.0
2.433,4.073,1.197,0.805,128.1,72353.0,1368.0
2.413,6.497,1.044,0.973,128.2,72426.0,1029.0
3.33,4.056,0.409,0.9,128.3,72486.0,1219.0
2.983,3.415,0.449,0.874,128.3,72509.0,1301.0
3.051,5.543,0.559,0.959,128.3,72510.0,1053.0
3.993,3.411,0.573,0.873,128.4,72568.0,1337.0
2.017,5.473,1.036,0.911,128.5,72590.0,1120.0
2.525,4.436,0.7,0.846,128.6,72628.0,1218.0
2.726,3.842,0.998,0.821,128.6,72665.0,1372.0
3.302,4.802,1.171,0.861,128.7,72692.0,1243.0
3.663,3.316,0.504,0.858,128.7,72708.0,1333.0
3.203,3.187,0.73,0.814,128.7,72727.0,1412.0
2.882,4.289,0.426,0.922,128.8,72741.0,1186.0
3.318,5.53,0.584,0.944,128.8,72742.0,1065.0
3.016,4.482,0.778,0.84,128.8,72775.0,1230.0
3.135,4.503,0.812,0.846,128.9,72836.0,1233.0
2.898,3.816,1.065,0.801,129.3,73030.0,1388.0
2.046,3.968,1.132,0.819,129.4,73083.0,1373.0
2.157,4.467,0.729,0.877,129.4,73107.0,1218.0
3.781,3.115,0.973,0.829,129.4,73131.0,1471.0
3.729,4.017,0.713,0.871,129.9,73393.0,1287.0
2.407,5.99,1.194,0.934,130.0,73452.0,1103.0
2.547,5.378,1.039,0.923,130.2,73578.0,1139.0
3.598,3.332,0.536,0.867,130.6,73797.0,1339.0
2.117,6.161,0.638,0.976,130.8,73926.0,999.0
3.506,6.349,0.993,0.985,131.0,74003.0,1051.0
3.55,5.894,1.091,0.966,131.0,74013.0,1111.0
2.705,5.364,1.114,0.921,131.0,74021.0,1155.0
2.441,3.761,0.525,0.871,131.1,74087.0,1271.0
2.725,5.121,0.462,0.93,131.3,74162.0,1093.0
3.251,5.862,1.011,0.962,131.3,74173.0,1099.0
2.575,4.968,0.665,0.905,131.4,74240.0,1131.0
2.012,4.389,0.756,0.85,131.4,74255.0,1234.0
2.189,4.09,0.294,0.942,131.7,74401.0,1228.0
2.506,3.326,0.802,0.808,131.8,74489.0,1408.0
2.844,4.632,1.142,0.838,131.8,74491.0,1264.0
3.946,4.107,0.916,0.873,132.1,74639.0,1313.0
2.981,4.327,0.484,0.891,132.1,74654.0,1190.0
2.813,3.544,1.042,0.833,132.2,74715.0,1425.0
3.835,3.5,0.424,0.884,132.3,74719.0,1292.0
2.342,3.36,0.466,0.854,132.7,74967.0,1307.0
3.764,4.002,0.828,0.858,132.8,75011.0,1311.0
3.565,3.414,0.592,0.875,132.8,75045.0,1341.0
2.018,4.269,0.742,0.849,132.9,75088.0,1249.0
3.059,5.458,0.658,0.963,133.5,75418.0,1089.0
2.835,3.001,0.456,0.847,133.5,75429.0,1352.0
2.205,3.888,0.29,0.953,133.6,75474.0,1249.0
3.939,4.271,1.152,0.872,133.6,75495.0,1323.0
3.653,4.417,0.599,0.92,133.8,75576.0,1205.0
3.737,4.979,0.383,0.975,134.2,75807.0,1157.0
2.516,6.254,1.082,0.978,134.4,75955.0,1075.0
3.106,4.204,0.878,0.838,134.5,75991.0,1291.0
3.146,3.376,0.285,0.929,134.6,76018.0,1298.0
3.054,4.016,0.763,0.853,134.7,76104.0,1296.0
2.226,5.818,0.537,0.985,134.7,76125.0,1034.0
2.746,3.059,0.478,0.839,134.9,76230.0,1351.0
3.02,4.393,0.555,0.89,135.1,76305.0,1194.0
2.683,3.027,0.471,0.851,135.1,76350.0,1352.0
3.705,3.259,0.308,0.953,135.1,76355.0,1307.0
2.396,5.684,0.972,0.953,135.3,76425.0,1112.0
3.319,4.549,0.65,0.914,135.6,76583.0,1195.0
2.691,5.563,0.839,0.955,136.0,76808.0,1107.0
2.949,4.047,0.85,0.869,136.5,77104.0,1308.0
3.493,5.404,0.777,0.948,136.6,77154.0,1130.0
2.975,4.712,0.724,0.887,136.6,77165.0,1183.0
2.07,3.555,0.571,0.851,136.8,77311.0,1311.0
3.007,3.917,0.477,0.892,137.0,77422.0,1245.0
3.634,3.429,0.736,0.839,137.1,77453.0,1376.0
3.193,5.379,0.749,0.965,137.2,77505.0,1123.0
3.316,5.57,0.538,0.978,137.3,77571.0,1084.0
3.188,4.556,0.688,0.901,137.4,77602.0,1200.0
2.494,5.976,0.759,1.0,137.4,77616.0,1057.0
3.046,5.561,0.961,0.962,137.4,77625.0,1134.0
3.977,5.575,1.149,0.945,137.5,77687.0,1175.0
3.45,3.048,0.298,0.933,137.7,77788.0,1326.0
2.614,3.161,1.135,0.831,137.8,77858.0,1492.0
2.113,5.575,0.983,0.955,137.8,77860.0,1129.0
3.531,4.75,0.882,0.884,137.8,77880.0,1217.0
3.151,3.151,0.594,0.855,138.2,78070.0,1376.0
3.797,4.343,0.718,0.919,138.3,78127.0,1244.0
2.881,4.487,0.318,0.986,138.3,78153.0,1214.0
3.398,5.267,0.75,0.962,138.7,78348.0,1144.0
3.845,5.245,0.504,0.991,138.7,78384.0,1133.0
3.752,4.538,0.844,0.924,139.2,78666.0,1243.0
2.931,3.32,0.305,0.931,139.3,78681.0,1306.0
2.206,4.218,0.554,0.894,139.8,78974.0,1215.0
2.239,3.974,0.936,0.846,140.4,79297.0,1333.0
2.006,5.415,0.912,0.958,140.5,79363.0,1138.0
3.61,3.727,1.09,0.839,140.9,79581.0,1396.0
2.322,4.697,0.865,0.893,140.9,79611.0,1208.0
3.762,3.698,0.587,0.915,141.1,79709.0,1305.0
3.763,5.036,0.479,0.977,141.1,79744.0,1157.0
3.028,3.461,0.46,0.907,141.2,79781.0,1302.0
3.855,3.524,1.155,0.836,141.3,79819.0,1432.0
3.335,4.956,0.661,0.961,141.7,80071.0,1168.0
3.163,5.935,1.095,0.994,142.0,80202.0,1130.0
2.963,4.583,0.506,0.948,142.0,80210.0,1181.0
3.915,4.253,0.52,0.963,142.1,80262.0,1245.0
2.669,4.541,0.816,0.919,142.1,80284.0,1226.0
2.777,5.081,0.704,0.94,142.3,80394.0,1154.0
2.016,3.357,0.655,0.869,142.6,80541.0,1362.0
3.459,3.893,0.634,0.899,142.9,80729.0,1287.0
3.182,3.449,0.5,0.889,143.1,80853.0,1313.0
2.843,3.238,0.747,0.865,143.7,81176.0,1402.0
3.545,3.942,0.684,0.906,143.7,81211.0,1290.0
2.249,4.042,0.394,0.965,143.8,81224.0,1231.0
3.72,4.883,0.734,0.934,143.8,81238.0,1202.0
2.09,3.727,0.932,0.858,143.9,81294.0,1370.0
3.58,3.543,1.194,0.843,143.9,81326.0,1439.0
3.284,4.483,0.538,0.964,144.0,81339.0,1207.0
2.553,4.562,0.939,0.908,144.0,81372.0,1243.0
2.426,5.024,0.712,0.931,144.2,81473.0,1161.0
3.177,3.014,0.75,0.844,144.3,81542.0,1433.0
3.832,5.233,1.13,0.96,144.4,81561.0,1222.0
2.982,3.722,0.294,0.997,144.5,81622.0,1297.0
2.5,4.19,0.69,0.907,144.7,81757.0,1251.0
3.193,4.068,0.336,0.996,144.9,81876.0,1264.0
3.837,3.046,1.188,0.843,144.9,81890.0,1498.0
2.309,4.538,0.982,0.923,145.3,82096.0,1253.0
2.267,3.669,1.015,0.856,145.5,82179.0,1394.0
3.647,5.061,0.96,0.941,145.9,82456.0,1219.0
3.214,4.295,0.893,0.911,146.1,82549.0,1279.0
2.267,5.147,0.508,0.973,146.3,82662.0,1128.0
2.14,3.008,0.669,0.838,146.5,82760.0,1410.0
3.508,4.394,1.093,0.914,146.5,82771.0,1304.0
2.105,3.613,1.025,0.852,146.6,82804.0,1403.0
3.59,4.971,0.544,0.997,147.1,83110.0,1178.0
2.249,4.736,0.637,0.945,147.3,83231.0,1182.0
2.38,5.657,0.944,0.992,147.4,83257.0,1140.0
2.121,3.519,0.997,0.85,147.4,83273.0,1413.0
2.306,5.186,1.164,0.97,147.4,83284.0,1217.0
3.299,4.128,0.515,0.936,147.6,83373.0,1252.0
2.27,3.017,0.743,0.846,148.1,83655.0,1429.0
2.869,3.363,1.101,0.842,148.4,83845.0,1453.0
3.766,5.334,0.767,0.99,148.6,83964.0,1174.0
3.865,3.433,0.802,0.922,149.7,84561.0,1395.0
2.082,5.611,1.093,0.993,149.9,84661.0,1172.0
3.578,4.173,1.146,0.899,149.9,84678.0,1344.0
3.921,3.319,0.789,0.912,149.9,84707.0,1407.0
3.175,4.284,1.177,0.896,150.2,84843.0,1327.0
2.327,4.355,1.197,0.883,150.4,84992.0,1312.0
2.377,4.523,0.419,0.972,150.6,85106.0,1204.0
3.97,3.757,0.58,0.952,150.9,85270.0,1332.0
2.134,4.65,0.705,0.93,151.1,85385.0,1211.0
2.106,3.341,1.148,0.86,151.2,85406.0,1463.0
2.819,3.116,1.163,0.862,151.5,85620.0,1495.0
3.348,3.246,0.659,0.908,151.6,85634.0,1381.0
3.417,4.514,0.763,0.962,151.7,85694.0,1257.0
2.99,4.16,1.11,0.925,151.8,85782.0,1334.0
3.578,3.737,0.54,0.951,152.2,85992.0,1318.0
3.913,4.794,0.632,0.972,152.4,86076.0,1229.0
2.806,4.553,0.75,0.955,152.7,86269.0,1241.0
2.588,3.638,0.722,0.922,153.0,86424.0,1340.0
3.659,3.734,0.565,0.944,153.0,86463.0,1326.0
2.218,3.649,0.703,0.907,153.3,86606.0,1333.0
2.06,4.871,1.13,0.962,153.6,86785.0,1256.0
3.64,4.61,0.975,0.929,153.8,86912.0,1287.0
2.822,4.438,0.743,0.948,154.3,87200.0,1256.0
2.964,3.763,0.913,0.925,154.5,87314.0,1360.0
2.847,4.009,1.157,0.907,154.7,87415.0,1361.0
3.79,3.734,0.428,0.997,154.8,87483.0,1326.0
2.051,3.044,1.198,0.838,155.0,87587.0,1506.0
3.816,3.416,1.077,0.881,155.2,87666.0,1446.0
3.06,4.257,0.704,0.938,155.5,87832.0,1276.0
3.337,4.57,0.971,0.961,155.5,87881.0,1287.0
2.481,3.318,0.674,0.891,155.7,87990.0,1374.0
2.978,5.219,0.976,0.982,156.8,88587.0,1218.0
2.603,3.216,0.699,0.923,157.2,88833.0,1395.0
2.484,3.322,0.33,0.984,157.3,88863.0,1338.0
2.748,5.076,0.828,0.981,157.6,89045.0,1211.0
3.301,4.813,0.699,0.995,157.8,89144.0,1230.0
2.981,4.746,0.635,0.983,157.8,89156.0,1222.0
2.35,3.353,0.456,0.959,157.8,89179.0,1331.0
3.186,3.044,0.828,0.914,159.5,90121.0,1444.0
3.601,5.098,1.147,0.991,160.1,90436.0,1271.0
3.322,4.778,0.759,0.98,160.1,90477.0,1248.0
2.893,4.788,0.724,0.974,160.2,90525.0,1233.0
2.315,5.137,1.095,0.995,160.3,90567.0,1243.0
3.047,3.456,0.393,0.991,160.4,90626.0,1341.0
3.367,4.337,1.126,0.96,161.2,91076.0,1346.0
2.716,3.101,0.843,0.902,161.6,91289.0,1441.0
2.189,3.459,1.011,0.902,162.0,91501.0,1422.0
2.508,3.15,0.868,0.887,162.5,91786.0,1439.0
2.867,4.132,0.911,0.962,162.8,92003.0,1334.0
2.803,4.86,0.896,0.987,163.0,92075.0,1256.0
3.249,4.229,1.114,0.939,163.3,92273.0,1357.0
2.645,4.975,1.085,0.979,163.4,92315.0,1268.0
2.277,4.315,1.103,0.935,163.5,92386.0,1334.0
