cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
2.725,6.391,0.703,0.849,97.2,48941.0,787.0
2.744,7.103,0.814,0.948,97.2,48949.0,696.0
2.653,5.344,0.2,0.919,97.3,48973.0,1269.0
3.925,7.387,1.151,0.985,97.4,49021.0,729.0
3.079,7.021,0.608,0.969,97.4,49032.0,721.0
2.182,7.353,0.663,0.994,97.6,49142.0,661.0
2.919,6.804,0.242,0.998,97.9,49282.0,1092.0
3.113,6.526,0.205,0.976,98.1,49380.0,1171.0
3.961,6.36,0.476,0.926,98.2,49432.0,895.0
3.355,7.367,1.131,0.992,98.3,49479.0,727.0
2.662,5.565,0.325,0.868,98.7,49690.0,1110.0
3.518,5.796,0.3,0.895,98.9,49801.0,1100.0
2.426,6.791,1.05,0.884,99.1,49876.0,765.0
3.08,3.533,0.221,0.801,99.5,50086.0,1350.0
3.521,7.213,0.574,0.976,99.9,50260.0,727.0
3.857,6.053,0.386,0.913,99.9,50264.0,1001.0
3.869,6.771,1.19,0.921,100.0,50316.0,800.0
3.507,6.985,0.803,0.969,100.7,50671.0,727.0
2.34,7.033,0.996,0.932,100.7,50706.0,739.0
3.267,7.071,0.43,0.988,100.8,50738.0,842.0
3.646,6.013,1.117,0.801,101.0,50848.0,899.0
2.786,7.21,0.601,0.997,101.4,51035.0,708.0
2.836,5.678,0.607,0.82,101.5,51067.0,941.0
3.274,5.455,0.264,0.904,101.6,51115.0,1169.0
3.791,6.221,0.461,0.921,101.6,51125.0,926.0
2.475,7.006,1.113,0.972,102.1,51391.0,765.0
2.54,6.036,0.538,0.851,102.3,51494.0,894.0
2.013,7.263,1.199,0.992,102.5,51594.0,757.0
3.891,7.048,0.535,0.996,102.9,51770.0,785.0
3.699,5.663,0.721,0.805,103.4,52043.0,944.0
3.888,6.643,1.05,0.895,103.4,52065.0,806.0
3.319,6.04,0.621,0.836,103.6,52160.0,877.0
3.555,5.813,0.909,0.818,104.2,52431.0,921.0
2.203,7.11,0.542,0.989,104.2,52461.0,745.0
3.298,5.986,0.602,0.862,104.4,52543.0,891.0
2.79,6.139,0.284,0.935,104.7,52709.0,1092.0
2.995,5.28,0.499,0.805,104.8,52775.0,1052.0
3.115,5.429,0.207,0.929,105.1,52897.0,1235.0
3.477,5.348,0.393,0.845,105.6,53160.0,1088.0
2.957,4.893,0.3,0.848,106.2,53469.0,1199.0
2.023,5.868,1.17,0.816,106.2,53469.0,926.0
3.093,6.38,0.625,0.907,106.3,53492.0,822.0
3.633,7.009,0.597,0.981,106.4,53576.0,764.0
2.352,5.664,0.772,0.819,107.0,53859.0,929.0
2.336,5.14,0.46,0.811,107.1,53888.0,1087.0
2.257,6.806,0.799,0.965,107.4,54048.0,753.0
2.742,6.792,0.831,0.962,108.0,54342.0,764.0
3.669,7.075,0.896,0.987,108.2,54439.0,752.0
3.48,5.191,0.39,0.863,108.2,54485.0,1110.0
3.971,6.573,0.6,0.928,108.3,54490.0,832.0
2.835,5.774,0.542,0.854,108.3,54517.0,941.0
2.077,5.69,0.887,0.808,108.4,54577.0,931.0
2.746,5.489,0.303,0.886,108.5,54600.0,1134.0
3.827,5.637,0.386,0.884,108.5,54608.0,1056.0
2.363,3.13,0.224,0.826,108.7,54712.0,1392.0
2.301,5.503,0.691,0.816,109.1,54923.0,962.0
3.678,6.415,0.885,0.91,109.4,55042.0,829.0
2.479,5.231,0.368,0.864,109.6,55176.0,1112.0
2.677,6.38,0.42,0.936,109.8,55271.0,936.0
3.171,6.993,0.736,0.998,110.0,55351.0,747.0
2.051,5.083,0.334,0.853,110.2,55481.0,1146.0
2.72,4.858,0.445,0.828,110.3,55509.0,1138.0
3.159,5.828,0.65,0.86,110.4,55564.0,912.0
2.636,5.774,0.583,0.872,110.4,55583.0,930.0
2.993,5.291,0.629,0.819,110.9,55808.0,1015.0
2.202,4.021,0.302,0.827,111.2,55981.0,1283.0
2.494,6.092,1.158,0.837,111.3,56034.0,894.0
2.823,5.939,0.784,0.855,111.4,56067.0,882.0
3.837,6.389,1.019,0.917,111.5,56128.0,854.0
2.576,6.048,1.01,0.867,111.5,56128.0,883.0
2.368,5.616,1.03,0.803,112.1,56429.0,964.0
3.743,6.788,0.569,1.0,112.1,56430.0,822.0
3.272,6.391,1.043,0.925,112.1,56440.0,850.0
3.832,6.557,0.703,0.938,112.2,56461.0,821.0
3.311,4.206,0.377,0.816,112.2,56475.0,1241.0
2.126,5.548,0.897,0.804,112.3,56535.0,962.0
3.428,5.845,0.754,0.875,112.3,56548.0,908.0
3.635,4.741,0.364,0.877,112.5,56619.0,1176.0
2.553,6.714,1.125,0.949,112.7,56717.0,825.0
2.934,6.579,0.708,0.963,113.1,56939.0,802.0
3.613,6.575,0.763,0.945,113.3,57034.0,815.0
3.518,6.904,0.889,0.973,114.4,57574.0,786.0
2.895,3.635,0.309,0.82,114.4,57598.0,1309.0
2.725,3.196,0.268,0.806,114.5,57623.0,1364.0
2.403,5.856,0.827,0.848,114.9,57825.0,899.0
3.352,4.923,0.404,0.877,115.1,57915.0,1142.0
3.41,3.238,0.235,0.842,115.1,57917.0,1343.0
3.187,6.77,0.625,0.985,115.4,58085.0,801.0
3.426,5.718,0.473,0.898,115.5,58141.0,1000.0
2.264,5.499,1.058,0.833,115.6,58176.0,992.0
2.682,5.102,0.417,0.835,115.7,58251.0,1107.0
2.45,5.293,0.771,0.811,116.1,58455.0,1007.0
3.615,5.726,0.357,0.962,116.2,58483.0,1083.0
3.304,3.202,0.236,0.875,116.4,58595.0,1348.0
2.889,3.365,0.3,0.82,116.6,58712.0,1338.0
3.128,3.571,0.252,0.875,116.7,58757.0,1332.0
3.499,6.442,0.716,0.953,116.8,58783.0,839.0
2.765,6.656,0.536,0.997,117.3,59043.0,846.0
3.498,4.327,0.462,0.825,117.4,59113.0,1204.0
2.141,4.668,0.337,0.835,117.7,59249.0,1194.0
2.226,5.835,0.987,0.873,117.7,59263.0,922.0
3.122,6.152,0.333,0.991,118.0,59396.0,1068.0
3.728,6.044,0.779,0.915,118.4,59584.0,900.0
2.994,6.548,1.134,0.955,118.6,59686.0,860.0
3.726,6.152,0.985,0.883,118.7,59771.0,900.0
2.339,4.213,0.293,0.837,118.9,59830.0,1268.0
3.123,5.35,1.08,0.81,119.2,60004.0,1032.0
2.684,5.749,0.923,0.862,119.2,60010.0,934.0
2.104,6.423,0.754,0.943,119.5,60133.0,830.0
3.82,3.183,0.272,0.843,119.5,60174.0,1317.0
3.582,5.207,0.924,0.818,119.6,60183.0,1050.0
2.263,5.661,0.786,0.87,119.6,60197.0,935.0
3.217,6.489,1.0,0.926,119.6,60202.0,855.0
3.212,3.75,0.377,0.817,119.6,60206.0,1292.0
3.036,4.989,0.691,0.808,119.7,60246.0,1072.0
3.412,5.453,0.451,0.908,120.0,60378.0,1054.0
2.303,6.064,0.794,0.895,120.0,60416.0,879.0
2.574,5.057,0.457,0.839,120.1,60440.0,1098.0
3.416,3.415,0.215,0.895,120.5,60631.0,1338.0
3.357,4.938,0.472,0.838,120.5,60653.0,1112.0
2.505,5.768,1.076,0.842,120.5,60664.0,950.0
2.053,5.746,1.006,0.851,120.6,60705.0,943.0
2.948,4.594,0.286,0.885,120.7,60734.0,1229.0
2.009,5.778,0.531,0.88,120.7,60738.0,956.0
2.664,4.622,0.216,0.952,120.9,60859.0,1289.0
3.549,6.155,0.583,0.937,121.0,60890.0,914.0
3.654,6.559,0.621,0.982,121.0,60905.0,853.0
2.958,6.327,0.72,0.969,121.3,61037.0,857.0
3.487,6.117,1.155,0.899,121.8,61326.0,927.0
3.003,4.354,0.271,0.907,121.9,61363.0,1261.0
2.095,5.985,0.782,0.916,122.3,61559.0,893.0
2.781,5.274,1.169,0.808,122.4,61621.0,1054.0
2.409,6.023,0.477,0.937,122.5,61675.0,961.0
3.525,6.435,1.174,0.954,122.6,61691.0,892.0
3.568,6.061,1.088,0.919,123.0,61888.0,931.0
2.168,6.059,1.015,0.905,123.1,61947.0,909.0
3.179,5.946,0.344,0.997,123.2,61987.0,1087.0
2.626,5.27,0.222,0.98,123.3,62056.0,1242.0
2.453,5.175,0.278,0.961,123.4,62099.0,1193.0
3.571,5.631,0.588,0.91,123.5,62142.0,986.0
3.015,4.25,0.356,0.866,123.5,62175.0,1234.0
3.255,5.576,0.382,0.962,123.6,62200.0,1089.0
2.367,5.299,0.296,0.968,123.8,62300.0,1167.0
3.94,5.473,0.562,0.902,123.8,62320.0,1027.0
2.695,5.271,0.413,0.905,123.8,62332.0,1089.0
2.068,5.598,0.93,0.857,123.9,62381.0,962.0
2.38,3.496,0.263,0.866,124.0,62395.0,1345.0
2.505,6.603,0.752,0.974,124.1,62457.0,825.0
2.262,3.476,0.262,0.836,124.6,62713.0,1348.0
2.49,3.176,0.323,0.802,124.9,62860.0,1356.0
3.397,5.6,1.149,0.841,125.5,63182.0,1004.0
2.419,4.12,0.336,0.876,125.9,63353.0,1252.0
2.279,5.526,0.939,0.85,126.0,63417.0,979.0
3.257,6.328,1.107,0.951,126.0,63424.0,904.0
3.781,6.345,0.6,0.973,126.3,63571.0,904.0
2.966,4.561,0.633,0.802,126.3,63596.0,1150.0
2.83,5.201,0.435,0.914,126.5,63682.0,1092.0
3.167,3.323,0.385,0.813,126.8,63820.0,1331.0
3.169,5.219,0.692,0.864,126.9,63849.0,1033.0
2.177,4.135,0.47,0.803,127.0,63919.0,1232.0
3.721,5.02,0.643,0.852,127.2,64011.0,1080.0
3.776,5.529,1.198,0.851,127.5,64160.0,1031.0
3.209,6.128,0.746,0.957,127.6,64234.0,905.0
3.952,5.513,0.661,0.911,127.7,64257.0,1010.0
3.832,3.156,0.427,0.805,128.0,64414.0,1325.0
2.287,5.315,0.333,0.934,128.1,64469.0,1142.0
2.082,3.13,0.252,0.842,128.1,64469.0,1380.0
2.934,4.127,0.224,0.966,128.1,64489.0,1305.0
3.812,5.173,0.771,0.854,128.3,64582.0,1052.0
2.827,5.446,0.977,0.843,128.4,64630.0,1007.0
2.028,4.998,0.283,0.931,128.7,64778.0,1205.0
3.569,4.249,0.439,0.868,129.0,64951.0,1215.0
2.039,5.26,0.464,0.924,129.5,65185.0,1068.0
3.124,4.227,0.587,0.812,129.6,65228.0,1205.0
3.921,5.378,1.078,0.853,129.7,65262.0,1048.0
3.635,4.042,0.418,0.84,129.8,65322.0,1239.0
2.485,6.497,0.941,0.981,130.1,65483.0,870.0
2.492,5.884,0.561,0.93,130.1,65487.0,959.0
3.691,5.295,0.576,0.913,130.2,65549.0,1054.0
2.708,6.424,0.772,0.975,130.4,65621.0,867.0
2.469,4.149,0.536,0.828,130.5,65669.0,1218.0
2.399,5.41,0.38,0.968,130.5,65685.0,1105.0
2.405,6.032,0.712,0.942,130.8,65843.0,912.0
2.915,4.566,0.486,0.868,130.8,65855.0,1159.0
3.384,6.064,0.82,0.949,130.9,65906.0,927.0
3.664,4.995,0.486,0.882,131.0,65955.0,1119.0
3.155,5.182,0.8,0.86,131.2,66045.0,1045.0
2.371,5.621,0.721,0.924,131.3,66076.0,965.0
3.737,5.289,1.0,0.841,131.3,66083.0,1055.0
2.684,5.871,0.394,0.973,131.4,66122.0,1061.0
2.339,4.604,0.751,0.826,131.5,66179.0,1144.0
3.536,3.251,0.447,0.809,131.5,66182.0,1331.0
3.344,5.381,1.16,0.836,131.9,66387.0,1051.0
2.297,6.296,0.633,0.994,131.9,66402.0,888.0
3.72,4.033,0.267,0.928,132.0,66454.0,1282.0
2.912,4.27,0.636,0.824,132.2,66536.0,1201.0
2.666,5.251,0.891,0.837,132.4,66629.0,1033.0
2.096,3.115,0.365,0.822,132.8,66861.0,1359.0
3.326,5.123,0.528,0.895,132.9,66914.0,1087.0
3.062,4.87,0.329,0.939,133.1,66972.0,1196.0
3.679,4.915,0.725,0.857,133.1,67001.0,1100.0
2.639,5.225,0.902,0.838,133.3,67088.0,1040.0
3.222,5.869,0.447,0.998,133.3,67105.0,1042.0
3.177,4.275,0.691,0.803,133.3,67112.0,1208.0
3.734,5.163,0.422,0.931,133.4,67142.0,1136.0
2.63,5.592,0.791,0.882,133.6,67223.0,980.0
3.235,6.334,0.821,0.992,133.7,67310.0,898.0
3.361,3.673,0.538,0.808,134.0,67460.0,1289.0
2.05,5.456,0.656,0.883,134.1,67482.0,996.0
2.536,4.958,0.683,0.835,134.2,67555.0,1079.0
2.497,6.017,0.87,0.956,134.3,67584.0,932.0
2.927,3.679,0.223,0.965,134.3,67615.0,1341.0
2.586,6.028,0.91,0.962,134.5,67680.0,935.0
2.727,5.764,0.409,0.997,135.0,67956.0,1071.0
2.852,6.381,1.052,0.974,135.1,68017.0,911.0
3.312,4.615,1.019,0.816,135.3,68085.0,1183.0
2.52,5.464,0.719,0.892,135.3,68125.0,999.0
2.13,4.582,0.525,0.84,135.6,68265.0,1147.0
3.118,6.388,1.181,0.99,135.7,68284.0,928.0
3.186,5.757,0.444,1.0,136.0,68471.0,1061.0
3.146,6.172,0.685,0.987,136.1,68522.0,922.0
2.107,5.06,0.814,0.862,136.2,68545.0,1063.0
2.341,4.692,1.081,0.808,136.2,68565.0,1167.0
2.627,4.706,1.139,0.8,136.4,68633.0,1172.0
2.726,5.208,0.589,0.912,136.5,68711.0,1057.0
3.388,4.39,0.88,0.818,136.6,68732.0,1210.0
2.322,5.426,0.718,0.899,136.6,68772.0,1005.0
3.239,5.998,1.055,0.938,136.7,68829.0,967.0
3.634,3.063,0.493,0.825,136.8,68839.0,1360.0
2.844,6.042,0.574,1.0,136.8,68866.0,957.0
3.752,4.538,0.652,0.848,137.1,69031.0,1170.0
2.807,4.181,0.214,0.987,137.2,69044.0,1328.0
2.078,4.621,0.395,0.909,137.3,69100.0,1180.0
3.88,3.748,0.697,0.818,137.4,69135.0,1304.0
3.409,6.334,1.182,0.998,137.5,69222.0,942.0
3.163,4.009,0.461,0.854,137.5,69226.0,1240.0
3.391,4.557,1.127,0.809,138.0,69482.0,1208.0
3.664,3.789,0.679,0.813,138.0,69483.0,1293.0
2.877,5.414,0.811,0.92,138.7,69794.0,1021.0
3.269,3.06,0.274,0.891,138.7,69813.0,1349.0
2.782,5.552,1.044,0.922,138.9,69922.0,1023.0
3.965,4.836,0.334,0.978,139.0,69940.0,1222.0
2.865,5.837,0.503,0.998,139.1,70005.0,1019.0
2.886,5.061,0.58,0.899,139.1,70031.0,1086.0
3.464,3.751,0.455,0.872,139.2,70080.0,1278.0
2.741,4.309,0.293,0.946,139.4,70143.0,1271.0
2.972,5.519,1.019,0.923,139.4,70165.0,1028.0
3.605,5.39,0.899,0.884,139.8,70385.0,1048.0
3.54,4.95,0.979,0.86,140.0,70450.0,1119.0
3.203,4.924,0.568,0.916,140.3,70620.0,1115.0
2.296,4.522,1.106,0.821,140.5,70695.0,1205.0
2.421,5.281,0.72,0.904,140.5,70699.0,1036.0
3.593,5.829,0.987,0.958,141.0,70956.0,1000.0
2.071,5.465,0.98,0.91,141.0,70989.0,1025.0
2.013,5.847,0.942,0.931,141.0,70990.0,974.0
3.396,6.16,0.947,0.997,141.4,71196.0,951.0
2.24,4.844,0.836,0.837,142.0,71455.0,1110.0
2.964,5.41,1.002,0.891,142.4,71656.0,1048.0
2.492,4.143,0.373,0.891,142.5,71738.0,1247.0
2.381,3.482,0.388,0.857,142.6,71797.0,1315.0
2.121,4.101,0.358,0.907,142.8,71888.0,1254.0
2.415,5.474,1.182,0.898,142.9,71920.0,1054.0
2.901,5.533,0.657,0.95,142.9,71933.0,1021.0
3.666,5.811,1.15,0.97,143.5,72207.0,1023.0
2.383,5.37,0.997,0.908,143.9,72446.0,1049.0
3.685,4.155,1.106,0.82,144.0,72493.0,1287.0
2.167,4.277,0.563,0.853,144.0,72498.0,1196.0
3.17,5.365,0.426,0.997,144.1,72555.0,1127.0
2.076,3.416,0.292,0.884,144.2,72598.0,1332.0
2.864,4.622,0.506,0.923,144.2,72603.0,1167.0
2.148,3.452,0.557,0.814,144.4,72699.0,1319.0
3.654,5.599,0.831,0.937,144.6,72789.0,1030.0
2.517,6.002,0.773,0.997,144.6,72808.0,956.0
3.932,4.662,0.623,0.909,144.7,72844.0,1174.0
2.998,5.326,1.0,0.894,144.8,72859.0,1065.0
2.195,4.271,0.576,0.862,144.9,72925.0,1198.0
3.527,5.184,0.873,0.884,144.9,72954.0,1087.0
2.166,3.143,0.499,0.832,145.1,73012.0,1360.0
2.793,4.7,0.86,0.868,145.1,73042.0,1147.0
3.96,3.078,0.73,0.82,145.5,73211.0,1405.0
3.863,3.711,0.262,0.974,145.8,73412.0,1330.0
3.86,5.31,1.182,0.89,146.0,73466.0,1105.0
2.327,5.539,0.734,0.939,146.3,73629.0,1015.0
2.908,6.085,1.114,0.998,146.3,73650.0,981.0
2.68,3.832,0.777,0.822,146.4,73668.0,1293.0
3.204,4.584,0.403,0.97,146.4,73669.0,1216.0
2.386,4.109,0.946,0.811,146.4,73703.0,1267.0
2.591,4.837,1.103,0.863,146.5,73756.0,1146.0
2.616,4.693,0.551,0.893,146.7,73835.0,1149.0
2.181,4.692,0.884,0.871,146.8,73879.0,1147.0
3.404,5.156,0.571,0.943,146.8,73895.0,1105.0
2.455,6.03,0.959,0.987,146.9,73924.0,970.0
2.328,5.385,0.626,0.961,146.9,73931.0,1045.0
3.054,5.418,0.687,0.927,146.9,73946.0,1046.0
2.001,3.414,0.307,0.926,147.0,74006.0,1331.0
3.857,5.317,0.712,0.942,147.5,74242.0,1081.0
3.863,3.649,0.43,0.92,147.6,74292.0,1306.0
2.833,3.2,0.417,0.841,147.6,74315.0,1343.0
3.133,3.162,0.258,0.959,147.8,74410.0,1366.0
3.899,4.462,0.952,0.871,147.9,74468.0,1220.0
3.874,5.653,1.145,0.947,148.0,74491.0,1060.0
3.836,4.705,1.196,0.843,148.0,74513.0,1203.0
3.163,4.781,1.179,0.866,148.1,74550.0,1175.0
2.151,4.691,0.962,0.873,148.4,74698.0,1156.0
2.719,4.593,0.893,0.87,148.5,74765.0,1173.0
3.743,4.213,0.535,0.889,149.1,75065.0,1240.0
2.329,5.181,0.562,0.969,149.2,75093.0,1089.0
2.891,5.639,0.599,0.973,149.5,75253.0,1033.0
3.103,4.978,0.804,0.916,149.5,75264.0,1114.0
2.158,5.644,1.132,0.951,149.8,75376.0,1041.0
2.017,4.164,0.622,0.85,149.8,75412.0,1217.0
2.502,3.922,0.957,0.821,149.9,75474.0,1306.0
3.803,5.185,0.686,0.944,150.0,75498.0,1106.0
3.636,4.259,0.824,0.864,150.0,75515.0,1236.0
3.705,4.616,1.176,0.87,150.3,75641.0,1216.0
3.456,5.737,0.736,0.998,150.5,75736.0,1020.0
3.775,3.386,0.947,0.817,150.7,75857.0,1399.0
3.83,4.786,0.807,0.913,151.1,76073.0,1165.0
3.939,4.842,0.886,0.888,151.5,76236.0,1166.0
2.679,3.527,0.289,0.959,151.8,76390.0,1345.0
3.318,5.405,0.868,0.931,152.0,76501.0,1069.0
2.36,3.776,0.304,0.957,152.2,76594.0,1317.0
3.894,3.191,1.004,0.817,152.3,76640.0,1437.0
2.544,5.395,0.814,0.958,152.3,76675.0,1055.0
3.596,5.402,0.938,0.97,153.0,77015.0,1082.0
3.673,4.836,0.576,0.947,153.1,77073.0,1169.0
2.654,5.012,0.575,0.94,153.3,77165.0,1122.0
2.052,5.518,1.08,0.936,153.3,77174.0,1059.0
2.728,5.415,0.898,0.962,153.4,77220.0,1062.0
3.366,3.611,1.073,0.804,153.6,77335.0,1382.0
2.34,5.0,0.562,0.926,153.7,77371.0,1122.0
3.091,4.904,0.411,0.978,153.8,77400.0,1199.0
2.45,3.622,0.89,0.829,153.8,77426.0,1348.0
2.593,4.141,0.737,0.869,153.9,77451.0,1240.0
2.138,4.702,0.341,0.98,153.9,77462.0,1236.0
3.162,3.31,0.307,0.964,154.9,77988.0,1360.0
3.243,4.987,1.091,0.902,155.1,78050.0,1152.0
2.949,3.711,1.121,0.826,155.1,78093.0,1370.0
2.772,4.195,0.837,0.866,155.5,78270.0,1244.0
3.203,4.917,1.02,0.887,155.8,78406.0,1156.0
3.537,3.246,1.016,0.814,155.9,78490.0,1433.0
3.569,4.562,0.532,0.971,156.7,78859.0,1214.0
3.253,5.199,0.54,0.986,156.7,78862.0,1129.0
3.045,4.215,0.941,0.86,156.9,78993.0,1256.0
3.726,5.324,1.056,0.969,157.0,79039.0,1115.0
3.471,4.135,0.976,0.838,157.4,79245.0,1277.0
2.017,4.783,0.527,0.943,157.5,79255.0,1160.0
2.585,4.276,0.984,0.876,157.8,79421.0,1246.0
2.282,4.709,0.804,0.915,157.9,79482.0,1159.0
3.281,4.369,0.682,0.888,157.9,79497.0,1221.0
3.652,4.15,1.066,0.872,158.0,79526.0,1292.0
2.65,3.591,0.617,0.879,158.1,79601.0,1313.0
3.837,4.081,1.088,0.837,158.2,79637.0,1311.0
3.323,4.04,0.578,0.92,158.2,79638.0,1266.0
2.711,4.774,0.909,0.91,158.3,79657.0,1164.0
3.064,4.177,0.333,0.985,158.4,79732.0,1305.0
3.407,3.514,0.69,0.876,158.5,79783.0,1344.0
3.111,5.004,0.709,0.965,158.6,79814.0,1132.0
3.8,5.393,0.727,0.996,158.7,79885.0,1097.0
2.876,3.906,0.514,0.906,158.8,79908.0,1275.0
3.549,4.281,0.709,0.891,159.6,80319.0,1243.0
2.303,5.202,0.538,0.99,159.7,80396.0,1117.0
2.592,4.221,1.089,0.87,160.8,80945.0,1271.0
3.175,5.081,0.554,0.975,161.0,81024.0,1149.0
3.409,4.136,0.672,0.924,161.4,81226.0,1262.0
3.088,4.053,1.03,0.855,161.9,81480.0,1299.0
3.51,5.633,1.154,0.978,161.9,81508.0,1086.0
2.66,5.645,1.196,0.992,162.6,81860.0,1079.0
3.027,3.626,0.773,0.849,162.8,81925.0,1338.0
2.042,5.152,0.951,0.948,162.8,81931.0,1117.0
2.614,5.573,0.994,0.991,162.8,81932.0,1068.0
3.418,3.988,1.101,0.877,162.8,81957.0,1324.0
3.987,3.733,1.18,0.843,163.1,82072.0,1388.0
3.16,4.596,0.608,0.94,163.2,82140.0,1204.0
3.147,4.681,1.107,0.915,163.5,82280.0,1214.0
3.147,4.051,1.17,0.879,164.1,82576.0,1317.0
2.475,3.96,0.418,0.927,164.2,82632.0,1289.0
2.097,5.09,0.936,0.94,164.3,82697.0,1128.0
3.154,3.796,0.333,0.974,164.3,82713.0,1344.0
3.235,3.106,0.673,0.844,164.6,82842.0,1399.0
3.716,5.395,0.911,0.993,164.8,82943.0,1113.0
3.981,3.593,1.197,0.865,165.0,83075.0,1414.0
3.28,3.108,0.704,0.853,165.5,83313.0,1404.0
2.662,3.335,0.685,0.835,165.6,83335.0,1365.0
3.486,3.122,0.379,0.972,166.4,83752.0,1387.0
3.924,3.433,0.641,0.891,166.4,83765.0,1375.0
3.857,3.129,0.929,0.877,166.8,83933.0,1442.0
3.348,4.719,0.764,0.965,166.9,83997.0,1198.0
2.563,3.569,0.387,0.929,167.0,84059.0,1336.0
2.521,3.938,1.114,0.863,167.1,84121.0,1329.0
2.104,3.36,0.461,0.891,167.1,84126.0,1339.0
3.734,4.938,0.651,0.998,167.3,84217.0,1183.0
3.939,5.332,1.014,0.998,168.0,84542.0,1141.0
3.678,3.488,0.462,0.953,168.8,84944.0,1364.0
3.982,4.02,0.948,0.88,168.8,84951.0,1336.0
3.29,4.432,1.104,0.893,168.9,84993.0,1265.0
2.504,3.491,0.528,0.909,169.0,85072.0,1334.0
3.968,4.258,0.501,0.981,169.1,85129.0,1297.0
3.438,4.141,0.882,0.916,169.3,85216.0,1292.0
2.455,3.856,1.161,0.868,169.6,85342.0,1350.0
3.214,4.451,0.481,0.985,169.6,85348.0,1257.0
2.845,4.792,0.85,0.935,169.6,85357.0,1185.0
3.278,3.879,0.732,0.895,169.6,85368.0,1315.0
2.103,3.875,1.181,0.85,169.9,85525.0,1347.0
3.4,3.161,0.898,0.872,170.4,85747.0,1431.0
2.164,3.711,0.421,0.943,170.4,85777.0,1319.0
3.215,3.041,0.804,0.852,170.5,85824.0,1432.0
2.318,3.463,0.845,0.874,170.7,85918.0,1372.0
2.912,4.707,0.823,0.933,170.8,85951.0,1200.0
2.864,3.197,0.802,0.873,171.0,86070.0,1408.0
2.953,3.245,0.859,0.865,171.5,86336.0,1411.0
2.945,4.127,0.877,0.918,171.7,86439.0,1287.0
3.696,3.567,0.51,0.967,171.8,86480.0,1364.0
2.691,4.507,0.704,0.946,172.0,86578.0,1222.0
3.416,5.081,0.817,0.997,172.3,86725.0,1162.0
3.872,4.061,1.085,0.921,172.4,86786.0,1343.0
2.805,3.748,0.694,0.924,172.9,87033.0,1324.0
3.844,4.777,1.154,0.935,173.1,87123.0,1241.0
2.543,3.188,0.815,0.834,173.1,87141.0,1410.0
3.18,3.923,0.552,0.953,173.2,87163.0,1311.0
2.561,3.766,0.708,0.898,174.2,87705.0,1322.0
3.883,3.915,1.079,0.922,174.5,87851.0,1369.0
2.422,4.794,0.623,0.999,175.1,88114.0,1190.0
3.5,4.606,0.963,0.965,175.1,88147.0,1247.0
3.232,3.697,0.785,0.916,175.2,88170.0,1352.0
3.417,4.018,1.02,0.887,175.2,88201.0,1335.0
3.018,4.039,0.439,0.989,175.2,88203.0,1316.0
2.358,3.579,0.65,0.883,175.8,88486.0,1341.0
2.88,4.466,0.795,0.948,175.9,88527.0,1243.0
3.401,4.661,1.046,0.951,175.9,88547.0,1244.0
2.141,3.56,1.197,0.838,176.0,88599.0,1406.0
2.651,3.53,0.358,0.972,176.4,88785.0,1372.0
2.679,3.337,1.081,0.863,176.6,88866.0,1429.0
2.109,4.204,0.623,0.927,176.6,88877.0,1262.0
3.682,3.977,0.494,0.979,176.9,89038.0,1334.0
3.156,3.2,1.164,0.845,177.0,89101.0,1462.0
3.927,4.76,0.814,0.98,177.6,89381.0,1236.0
3.898,4.432,1.011,0.959,177.7,89419.0,1293.0
2.049,3.738,0.498,0.962,177.8,89481.0,1321.0
3.803,4.375,0.94,0.965,177.8,89500.0,1294.0
2.863,3.599,0.512,0.958,177.9,89562.0,1349.0
3.914,3.006,0.795,0.915,178.2,89696.0,1463.0
2.481,3.592,0.726,0.901,178.6,89907.0,1350.0
2.108,3.261,1.034,0.868,178.7,89927.0,1431.0
3.86,3.211,0.886,0.916,179.5,90345.0,1453.0
3.424,3.99,0.707,0.948,179.7,90435.0,1325.0
2.549,3.248,0.45,0.969,179.9,90561.0,1382.0
2.852,3.018,1.084,0.84,180.0,90604.0,1478.0
3.743,3.327,0.579,0.951,180.3,90744.0,1408.0
2.015,3.384,0.675,0.901,181.5,91343.0,1371.0
3.619,3.457,0.458,0.983,183.0,92095.0,1399.0
2.756,4.852,0.908,0.981,183.1,92180.0,1210.0
3.789,3.064,0.578,0.97,183.4,92295.0,1441.0
2.655,5.01,1.194,0.972,183.5,92375.0,1207.0
3.291,4.389,1.1,0.945,183.9,92579.0,1303.0
2.142,3.916,1.2,0.891,184.3,92749.0,1363.0
3.153,4.153,0.873,0.96,184.4,92818.0,1317.0
3.875,3.302,0.677,0.957,184.8,93031.0,1432.0
2.727,3.666,1.027,0.913,185.1,93153.0,1389.0
3.549,3.181,0.969,0.904,185.6,93438.0,1466.0
3.13,4.316,1.072,0.938,185.8,93508.0,1310.0
2.313,3.655,0.997,0.886,186.0,93616.0,1382.0
2.027,3.436,0.822,0.909,186.2,93704.0,1390.0
3.93,3.841,0.944,0.943,186.3,93761.0,1395.0
2.635,4.093,0.552,0.977,186.4,93847.0,1310.0
3.329,3.494,0.658,0.946,186.5,93851.0,1395.0
3.701,4.58,0.901,0.977,186.5,93895.0,1277.0
2.524,3.769,1.194,0.884,186.6,93899.0,1391.0
