cut_in_speed,wind_curve_V0,wind_curve_b,powerScale,error_percent,error_abs,kde_error
2.696,5.656,0.268,0.937,32.6,220865.0,479.0
2.316,6.044,0.596,0.911,32.9,222717.0,145.0
2.842,9.031,0.446,0.835,-32.9,222741.0,249.0
2.078,6.303,0.966,0.939,33.0,223160.0,154.0
2.925,8.511,1.178,0.878,-33.0,223698.0,287.0
3.457,5.715,0.999,0.847,33.2,224491.0,211.0
3.777,8.928,0.635,0.902,-33.2,224806.0,150.0
2.991,8.931,0.847,0.959,-33.3,225631.0,228.0
2.757,9.216,0.547,0.926,-33.4,226003.0,194.0
3.083,8.645,1.092,0.908,-33.5,226609.0,277.0
2.681,5.417,0.863,0.809,33.6,227414.0,193.0
2.67,8.875,0.952,0.957,-33.6,227781.0,257.0
2.247,8.399,0.944,0.814,-33.7,227905.0,226.0
3.685,9.194,0.659,0.976,-33.7,227970.0,172.0
2.534,4.905,0.268,0.873,33.7,228391.0,500.0
3.739,8.711,0.924,0.902,-33.7,228469.0,235.0
2.458,5.484,0.221,0.94,33.8,229078.0,537.0
3.651,5.574,0.481,0.904,33.9,229664.0,299.0
3.815,5.01,0.376,0.892,33.9,229850.0,382.0
2.006,5.832,0.455,0.902,34.0,229933.0,271.0
3.864,8.568,0.978,0.86,-34.0,230462.0,242.0
3.895,4.538,0.235,0.946,34.1,231159.0,433.0
2.871,8.863,0.63,0.861,-34.2,231540.0,173.0
3.895,3.527,0.241,0.877,34.3,232534.0,436.0
2.133,6.453,1.101,0.977,34.4,232630.0,168.0
3.374,4.951,0.289,0.904,34.4,232932.0,442.0
2.051,8.69,0.631,0.812,-34.6,234159.0,182.0
3.109,8.835,0.606,0.84,-34.6,234590.0,175.0
3.659,9.468,0.47,0.932,-34.8,235831.0,197.0
2.782,9.43,0.584,0.981,-35.0,236721.0,199.0
3.992,8.744,0.65,0.838,-35.0,237217.0,143.0
3.715,9.144,0.674,0.948,-35.1,237437.0,177.0
3.617,4.086,0.331,0.84,35.1,237496.0,427.0
3.59,4.929,0.578,0.82,35.1,237757.0,296.0
3.402,9.454,0.517,0.949,-35.2,238034.0,195.0
2.633,9.416,0.56,0.958,-35.2,238464.0,205.0
3.569,6.025,1.194,0.906,35.4,239754.0,210.0
3.676,6.045,1.188,0.908,35.5,240044.0,211.0
3.493,5.84,0.857,0.893,35.6,241040.0,207.0
2.677,5.097,0.267,0.904,35.6,241306.0,486.0
3.052,9.281,0.379,0.802,-35.8,242450.0,333.0
2.68,5.777,1.02,0.869,35.8,242487.0,190.0
2.7,4.921,0.513,0.81,35.9,243067.0,301.0
3.166,4.388,0.263,0.875,35.9,243267.0,474.0
2.046,4.501,0.318,0.816,36.0,243526.0,469.0
2.081,9.257,0.508,0.873,-36.0,243903.0,240.0
2.228,9.67,0.365,0.844,-36.3,245921.0,368.0
3.699,8.853,0.811,0.886,-36.3,245962.0,210.0
3.615,8.965,0.638,0.867,-36.4,246465.0,169.0
3.486,5.29,0.791,0.829,36.5,247240.0,241.0
3.248,9.706,0.453,0.94,-36.6,247727.0,232.0
2.25,5.626,0.541,0.879,36.6,247907.0,215.0
2.792,5.476,0.668,0.853,36.7,248183.0,195.0
3.231,6.351,0.634,0.996,36.7,248838.0,170.0
3.334,9.249,0.596,0.915,-36.8,249388.0,191.0
3.251,5.317,0.285,0.949,36.8,249495.0,440.0
3.305,5.572,0.752,0.868,37.0,250457.0,215.0
2.206,8.848,0.809,0.872,-37.0,250512.0,220.0
3.872,5.603,0.468,0.942,37.1,251091.0,311.0
3.746,9.812,0.465,0.98,-37.1,251340.0,205.0
3.98,9.08,1.039,0.997,-37.2,252038.0,294.0
3.314,5.845,0.369,0.98,37.4,252926.0,361.0
2.486,9.475,0.622,0.98,-37.6,254789.0,215.0
2.405,8.971,0.679,0.859,-37.8,255921.0,196.0
2.466,8.676,0.868,0.825,-37.9,256662.0,227.0
2.379,6.394,0.781,0.999,37.9,256856.0,146.0
3.552,8.819,0.723,0.83,-38.0,257066.0,179.0
3.038,6.393,1.133,0.992,38.0,257133.0,184.0
3.516,9.091,0.832,0.938,-38.1,257682.0,240.0
2.892,8.71,1.181,0.872,-38.1,258194.0,308.0
3.33,4.784,0.305,0.905,38.1,258312.0,434.0
2.806,8.817,0.812,0.847,-38.2,258764.0,219.0
3.247,9.544,0.567,0.952,-38.5,260981.0,212.0
2.795,8.873,0.876,0.872,-38.6,261489.0,245.0
2.401,9.979,0.324,0.823,-38.6,261567.0,433.0
3.141,9.049,1.179,0.984,-38.8,262550.0,327.0
2.153,5.628,0.788,0.871,38.9,263379.0,177.0
2.6,5.161,0.441,0.864,38.9,263551.0,334.0
2.375,8.956,0.855,0.886,-39.0,264222.0,246.0
3.416,9.082,0.945,0.95,-39.0,264340.0,277.0
2.074,5.654,0.259,0.963,39.1,264501.0,490.0
2.991,8.812,1.132,0.887,-39.1,264719.0,306.0
2.083,8.955,0.935,0.899,-39.2,265505.0,270.0
3.595,9.169,0.789,0.935,-39.2,265672.0,232.0
3.143,9.059,1.106,0.97,-39.2,265685.0,315.0
3.549,9.847,0.517,0.994,-39.4,267088.0,218.0
2.716,9.18,0.558,0.839,-39.4,267110.0,226.0
3.875,9.014,0.973,0.924,-39.5,267677.0,280.0
2.021,9.257,0.856,0.979,-39.5,267758.0,267.0
3.493,4.369,0.261,0.918,39.6,268059.0,445.0
2.055,4.932,0.482,0.827,39.6,268418.0,305.0
2.664,5.296,0.23,0.967,39.7,268670.0,503.0
3.444,5.258,1.056,0.821,39.9,270011.0,254.0
3.423,5.914,1.035,0.919,39.9,270161.0,211.0
3.362,9.181,0.8,0.929,-40.0,270520.0,241.0
2.302,9.669,0.448,0.864,-40.0,271038.0,286.0
3.296,9.689,0.466,0.895,-40.1,271343.0,245.0
3.004,9.021,1.138,0.946,-40.2,271983.0,322.0
3.401,9.558,0.394,0.815,-40.2,272090.0,298.0
2.749,6.069,0.656,0.962,40.2,272261.0,172.0
2.402,5.477,0.447,0.904,40.3,273008.0,306.0
3.544,9.008,0.708,0.841,-40.5,274514.0,198.0
2.155,5.441,0.365,0.921,40.7,275809.0,380.0
3.569,9.343,0.751,0.952,-40.8,275945.0,235.0
3.629,8.847,0.796,0.82,-40.9,276700.0,213.0
2.541,5.314,0.314,0.935,40.9,276710.0,434.0
3.235,9.088,0.965,0.927,-41.0,277530.0,288.0
2.81,5.601,0.678,0.895,41.1,277983.0,200.0
2.159,4.078,0.256,0.853,41.1,277986.0,517.0
3.366,9.434,0.586,0.895,-41.2,278747.0,219.0
3.485,4.105,0.323,0.87,41.2,278794.0,430.0
2.816,5.241,0.27,0.958,41.2,279208.0,465.0
3.228,5.799,0.978,0.91,41.3,279583.0,211.0
2.544,9.058,0.67,0.827,-41.3,279907.0,212.0
3.101,9.249,0.684,0.887,-41.4,280205.0,218.0
3.011,8.677,1.041,0.801,-41.6,281697.0,281.0
2.414,9.166,0.977,0.945,-41.6,282014.0,299.0
2.115,9.83,0.496,0.92,-41.7,282428.0,273.0
2.717,5.457,0.561,0.894,41.8,282769.0,232.0
3.866,6.043,1.195,0.955,41.8,282908.0,227.0
2.759,5.334,0.252,0.979,41.9,283395.0,477.0
3.0,5.832,0.675,0.94,42.0,284260.0,199.0
3.781,5.304,1.149,0.844,42.0,284598.0,274.0
3.183,9.394,0.857,0.986,-42.1,284735.0,280.0
2.805,8.995,0.936,0.874,-42.1,284741.0,278.0
3.239,9.262,0.794,0.919,-42.1,285005.0,251.0
2.515,4.577,0.366,0.851,42.1,285072.0,415.0
2.73,9.278,0.964,0.975,-42.2,285765.0,303.0
3.517,9.433,0.516,0.844,-42.2,285779.0,233.0
2.783,9.439,0.488,0.819,-42.2,285907.0,272.0
3.88,4.765,0.918,0.802,42.2,286075.0,317.0
3.325,3.608,0.265,0.872,42.3,286347.0,457.0
3.443,4.82,0.243,0.984,42.4,286843.0,446.0
2.312,4.583,0.491,0.814,42.7,289006.0,326.0
3.533,5.008,0.95,0.816,42.7,289023.0,280.0
2.609,9.236,0.56,0.801,-42.9,290205.0,248.0
3.718,9.552,0.569,0.894,-42.9,290253.0,222.0
2.81,9.381,0.958,0.997,-43.0,291288.0,310.0
2.693,5.503,0.586,0.907,43.0,291408.0,216.0
2.635,9.141,1.066,0.93,-43.1,291802.0,322.0
3.778,9.969,0.461,0.921,-43.1,292025.0,243.0
3.878,6.166,1.043,0.993,43.2,292228.0,220.0
3.561,5.453,0.517,0.938,43.2,292791.0,291.0
3.118,5.276,0.592,0.887,43.3,293149.0,249.0
2.511,5.227,0.913,0.836,43.4,293871.0,223.0
3.904,6.081,1.171,0.974,43.4,294056.0,228.0
2.409,5.711,1.121,0.899,43.5,294281.0,210.0
2.657,9.018,0.869,0.84,-43.5,294769.0,263.0
2.078,5.761,0.735,0.923,43.6,295382.0,178.0
3.619,9.257,1.067,0.961,-43.7,296104.0,329.0
3.032,5.452,1.073,0.865,43.7,296194.0,233.0
3.992,9.327,0.656,0.866,-43.8,296324.0,210.0
3.139,5.274,0.444,0.927,43.8,296887.0,332.0
3.827,9.113,1.174,0.927,-43.9,297008.0,343.0
3.557,4.152,0.352,0.882,43.9,297216.0,417.0
2.335,5.125,0.52,0.873,44.2,298953.0,272.0
2.752,9.982,0.388,0.816,-44.2,299368.0,335.0
3.128,5.528,0.729,0.906,44.3,299638.0,227.0
2.88,5.831,1.111,0.93,44.6,301885.0,212.0
3.186,5.064,0.708,0.853,44.6,301928.0,258.0
3.394,9.153,0.903,0.875,-44.6,302051.0,283.0
3.844,9.62,0.662,0.939,-44.7,302416.0,236.0
2.804,5.924,0.748,0.963,44.8,303567.0,192.0
3.967,4.865,0.721,0.857,44.9,303746.0,320.0
2.196,8.979,0.91,0.816,-44.9,304264.0,276.0
3.328,9.401,0.547,0.807,-45.1,305079.0,250.0
2.806,9.885,0.521,0.906,-45.1,305331.0,276.0
3.695,3.226,0.4,0.811,45.1,305439.0,429.0
3.641,4.984,0.771,0.854,45.2,306325.0,292.0
2.557,9.22,1.063,0.918,-45.4,307430.0,332.0
3.161,9.109,1.003,0.866,-45.6,308979.0,311.0
3.165,5.538,0.907,0.899,45.6,309035.0,231.0
3.725,5.34,0.412,0.984,45.6,309066.0,356.0
3.823,5.673,0.697,0.958,45.8,310394.0,260.0
3.922,9.144,1.133,0.895,-46.0,311168.0,342.0
3.369,9.404,0.985,0.96,-46.2,312684.0,327.0
3.464,9.776,0.437,0.803,-46.2,312736.0,294.0
2.943,5.632,0.796,0.925,46.4,314180.0,217.0
3.841,5.513,0.962,0.912,46.4,314330.0,267.0
2.201,5.199,1.093,0.843,46.4,314353.0,234.0
2.833,4.37,0.279,0.916,46.5,314722.0,465.0
3.514,5.537,0.634,0.945,46.5,314946.0,255.0
2.228,9.272,0.941,0.893,-46.7,315917.0,310.0
3.309,4.397,0.608,0.818,46.7,316033.0,329.0
2.444,9.904,0.444,0.813,-46.9,317374.0,332.0
2.635,4.673,0.348,0.901,46.9,317646.0,419.0
2.463,9.48,1.017,0.982,-46.9,317809.0,342.0
2.662,5.889,1.126,0.952,46.9,317841.0,211.0
3.568,9.28,1.056,0.916,-47.0,317926.0,338.0
3.991,4.3,0.42,0.906,47.0,318435.0,399.0
2.223,9.914,0.625,0.958,-47.1,318971.0,277.0
3.475,4.552,0.688,0.827,47.5,321493.0,318.0
2.437,3.969,0.391,0.823,47.5,321688.0,417.0
3.931,9.187,0.93,0.848,-47.6,322126.0,298.0
2.671,9.443,0.729,0.863,-47.6,322450.0,266.0
2.785,9.766,0.711,0.953,-47.8,323568.0,282.0
2.149,5.943,0.985,0.974,48.0,325118.0,195.0
3.755,5.077,0.961,0.863,48.1,325637.0,298.0
2.142,9.591,0.835,0.945,-48.1,325890.0,307.0
2.488,4.442,0.518,0.829,48.2,326207.0,324.0
2.818,9.804,0.709,0.959,-48.2,326300.0,286.0
2.685,5.306,1.179,0.866,48.2,326584.0,244.0
3.993,5.663,0.706,0.977,48.2,326654.0,276.0
3.285,4.123,0.51,0.825,48.4,327551.0,374.0
3.354,5.174,0.716,0.892,48.4,327803.0,269.0
2.77,3.352,0.224,0.894,48.5,328487.0,493.0
3.664,4.394,0.538,0.861,48.6,328890.0,366.0
3.862,5.838,0.919,0.976,48.6,328995.0,250.0
2.058,5.36,0.74,0.896,48.6,329063.0,210.0
2.232,4.957,0.217,0.995,48.7,329634.0,511.0
2.68,9.86,0.577,0.883,-48.7,329887.0,287.0
2.771,3.724,0.236,0.909,48.7,330013.0,489.0
3.731,3.702,0.24,0.97,48.8,330129.0,443.0
2.377,9.097,1.128,0.834,-48.8,330129.0,347.0
2.36,5.949,1.076,0.978,48.9,331132.0,205.0
3.489,5.008,0.773,0.87,49.1,332212.0,290.0
2.195,5.095,0.905,0.85,49.1,332531.0,235.0
2.714,9.289,0.816,0.819,-49.4,334331.0,283.0
3.178,5.027,0.883,0.857,49.5,334980.0,273.0
3.884,9.458,0.952,0.911,-49.6,335686.0,330.0
2.245,3.9,0.283,0.877,49.6,335760.0,480.0
3.401,9.819,0.683,0.923,-49.6,335801.0,281.0
2.762,5.624,0.712,0.947,49.6,335949.0,218.0
2.744,5.675,0.883,0.946,49.7,336423.0,215.0
2.734,5.309,1.162,0.876,49.7,336566.0,246.0
2.386,5.288,0.847,0.888,49.7,336635.0,227.0
2.276,9.068,1.112,0.802,-49.8,337476.0,344.0
2.215,5.647,0.578,0.963,49.9,337569.0,206.0
2.142,5.616,0.443,0.983,50.1,339392.0,295.0
3.43,5.486,0.534,0.977,50.1,339413.0,281.0
3.267,9.804,0.686,0.908,-50.2,339784.0,286.0
2.252,9.404,1.14,0.922,-50.2,339912.0,373.0
2.347,9.699,0.87,0.957,-50.2,340072.0,330.0
2.537,5.591,0.539,0.969,50.3,340407.0,235.0
2.234,9.456,1.103,0.931,-50.4,341207.0,370.0
2.629,9.413,1.191,0.925,-50.6,342869.0,384.0
2.795,4.522,0.602,0.835,50.7,343216.0,302.0
3.532,3.693,0.415,0.856,50.8,344162.0,420.0
2.05,9.73,0.781,0.918,-50.9,344425.0,312.0
2.082,9.609,0.69,0.835,-50.9,344660.0,286.0
3.734,4.275,0.587,0.856,51.1,346117.0,372.0
2.871,5.694,1.073,0.95,51.2,346630.0,226.0
2.795,9.138,1.159,0.809,-51.3,347432.0,363.0
3.59,9.447,1.112,0.904,-51.6,349485.0,374.0
2.913,9.723,0.657,0.842,-51.7,349790.0,289.0
2.845,3.972,0.433,0.84,51.7,350314.0,400.0
2.0,4.819,0.3,0.947,51.8,350907.0,446.0
2.449,5.209,0.964,0.879,51.9,351117.0,241.0
3.221,3.683,0.434,0.837,52.0,352051.0,417.0
3.883,9.823,0.908,0.986,-52.1,352635.0,350.0
3.852,5.075,0.682,0.927,52.1,352712.0,316.0
2.906,9.612,0.777,0.859,-52.1,352975.0,306.0
2.994,9.396,0.936,0.839,-52.2,353325.0,333.0
2.115,9.956,0.821,0.995,-52.2,353407.0,341.0
2.126,9.793,0.667,0.859,-52.2,353462.0,300.0
3.25,9.499,0.99,0.886,-52.2,353574.0,353.0
3.14,5.501,1.107,0.926,52.3,353892.0,247.0
2.059,9.665,0.934,0.927,-52.3,353978.0,352.0
3.236,9.422,0.91,0.836,-52.3,354093.0,328.0
3.731,9.363,1.062,0.852,-52.3,354292.0,360.0
3.845,9.938,0.548,0.83,-52.4,354711.0,292.0
2.152,3.928,0.262,0.904,52.4,354954.0,489.0
2.963,5.061,1.102,0.86,52.4,355120.0,271.0
3.58,4.766,0.597,0.903,52.5,355435.0,330.0
2.142,9.737,0.714,0.856,-52.7,356616.0,305.0
3.27,9.817,0.664,0.859,-52.7,356649.0,295.0
2.525,9.406,1.034,0.854,-52.8,357628.0,360.0
3.776,9.319,0.94,0.802,-52.8,357781.0,327.0
2.592,4.994,1.021,0.855,52.9,358527.0,264.0
3.644,9.454,1.012,0.864,-53.0,358612.0,357.0
2.649,9.486,1.02,0.87,-53.1,359669.0,363.0
3.709,9.691,0.854,0.894,-53.2,359939.0,332.0
2.995,3.839,0.363,0.874,53.2,359958.0,433.0
2.562,4.772,0.995,0.831,53.3,360679.0,278.0
2.229,4.787,0.445,0.904,53.3,361047.0,340.0
2.186,9.415,0.866,0.805,-53.4,361371.0,320.0
2.768,4.907,0.566,0.902,53.5,362421.0,286.0
2.162,5.497,0.678,0.954,53.9,364636.0,217.0
2.557,4.301,0.438,0.871,53.9,364740.0,377.0
2.3,9.526,0.831,0.816,-53.9,364814.0,322.0
2.739,3.369,0.395,0.823,53.9,365037.0,437.0
2.662,4.719,0.972,0.834,54.0,365579.0,286.0
3.988,9.542,1.098,0.891,-54.2,366723.0,385.0
2.549,9.404,1.002,0.817,-54.3,367540.0,357.0
3.48,4.151,0.737,0.822,54.3,367659.0,363.0
2.118,9.584,1.065,0.895,-54.3,367811.0,383.0
3.728,4.406,0.794,0.849,54.5,368699.0,360.0
3.886,5.559,1.118,0.961,54.7,370399.0,279.0
2.105,4.735,1.017,0.831,54.7,370710.0,272.0
2.889,9.329,1.168,0.813,-54.8,371198.0,388.0
3.954,9.647,0.783,0.823,-54.9,371897.0,313.0
3.055,4.433,0.911,0.818,55.0,372512.0,323.0
2.132,9.812,1.172,0.998,-55.3,374289.0,418.0
3.582,5.232,0.585,0.974,55.3,374480.0,305.0
3.65,5.209,0.677,0.953,55.3,374625.0,303.0
2.539,5.292,0.44,0.981,55.3,374685.0,324.0
3.321,3.82,0.422,0.877,55.5,375550.0,418.0
2.98,5.392,0.761,0.948,55.5,375555.0,253.0
3.958,4.32,0.416,0.958,55.6,376179.0,411.0
2.888,9.437,1.174,0.835,-55.6,376683.0,399.0
2.85,9.666,0.973,0.874,-55.7,376841.0,373.0
2.703,9.447,1.182,0.838,-55.9,378470.0,402.0
3.1,5.205,0.71,0.935,55.9,378706.0,272.0
2.761,5.099,0.683,0.92,56.3,381393.0,266.0
2.107,4.956,0.416,0.95,56.5,382689.0,349.0
3.428,5.049,0.946,0.9,56.6,383461.0,298.0
2.675,4.391,1.029,0.809,56.6,383483.0,317.0
3.046,9.714,1.07,0.894,-56.9,385226.0,401.0
2.237,4.984,0.571,0.921,57.0,385928.0,267.0
2.274,5.251,0.68,0.94,57.2,387118.0,242.0
3.57,3.314,0.624,0.809,57.2,387580.0,437.0
2.594,4.283,0.632,0.844,57.4,388769.0,320.0
3.393,3.623,0.25,0.985,57.6,389775.0,457.0
2.486,4.117,0.233,0.985,57.7,390578.0,486.0
3.235,4.742,0.751,0.887,57.7,390591.0,313.0
2.81,5.394,1.086,0.942,57.8,391141.0,252.0
2.334,9.947,0.759,0.847,-57.8,391689.0,351.0
2.722,5.029,0.925,0.894,57.9,392020.0,272.0
2.614,4.779,0.912,0.866,58.3,394766.0,287.0
3.923,3.978,0.716,0.857,58.3,395037.0,415.0
3.468,9.854,0.927,0.874,-58.4,395161.0,384.0
2.248,9.804,1.0,0.878,-58.5,396383.0,399.0
2.078,3.433,0.365,0.845,58.6,397059.0,439.0
2.298,3.167,0.283,0.879,58.7,397497.0,481.0
2.028,5.549,1.103,0.969,58.9,398829.0,235.0
2.145,4.499,1.139,0.824,59.0,399194.0,301.0
2.718,5.328,0.726,0.964,59.4,402331.0,255.0
2.054,4.276,1.104,0.805,59.6,403284.0,315.0
3.237,4.195,0.46,0.909,59.6,403341.0,395.0
2.837,9.612,1.131,0.812,-59.7,404342.0,417.0
2.835,9.689,1.065,0.824,-59.9,405687.0,411.0
3.844,4.583,0.991,0.875,60.0,406600.0,364.0
2.437,4.251,0.626,0.851,60.2,407674.0,323.0
2.077,4.364,0.698,0.847,60.2,407688.0,300.0
2.891,4.867,0.391,0.992,60.3,408323.0,386.0
2.878,4.265,1.024,0.82,60.4,409094.0,341.0
3.555,5.522,1.127,0.982,60.6,410363.0,274.0
2.61,4.773,0.439,0.96,60.7,411299.0,357.0
3.746,3.355,0.274,0.995,60.8,411565.0,464.0
3.689,3.625,0.872,0.813,60.9,412623.0,435.0
3.364,3.039,0.392,0.871,61.1,413578.0,455.0
2.554,9.819,1.088,0.847,-61.3,414935.0,429.0
2.334,9.965,0.904,0.841,-61.4,415647.0,401.0
2.9,3.721,0.726,0.809,61.5,416473.0,379.0
2.98,4.342,0.433,0.936,61.5,416593.0,392.0
2.02,5.441,0.636,0.998,61.7,417713.0,235.0
2.456,9.761,1.141,0.829,-61.7,417956.0,437.0
3.517,4.276,0.351,0.999,61.8,418360.0,427.0
3.396,3.079,0.689,0.8,62.3,422121.0,454.0
3.502,4.206,0.599,0.9,62.6,423962.0,385.0
3.079,3.79,0.906,0.805,62.7,424516.0,389.0
2.926,3.328,0.496,0.839,62.8,425525.0,426.0
3.87,3.487,1.144,0.801,63.0,426385.0,459.0
2.487,3.59,0.536,0.833,63.1,427558.0,387.0
2.592,5.117,0.964,0.935,63.2,428143.0,271.0
2.426,9.868,1.069,0.819,-63.2,428162.0,437.0
2.29,4.085,0.411,0.911,63.6,430555.0,398.0
3.165,4.284,0.854,0.858,63.6,430651.0,355.0
2.252,3.708,0.448,0.868,64.0,433280.0,399.0
3.114,4.1,0.999,0.829,64.0,433484.0,370.0
2.795,5.178,0.746,0.969,64.1,433929.0,276.0
2.264,5.318,1.18,0.962,64.8,438767.0,260.0
2.061,4.654,1.04,0.874,65.0,440160.0,295.0
3.733,3.144,0.962,0.805,65.1,440937.0,470.0
3.487,3.895,0.916,0.838,65.2,441520.0,408.0
3.316,3.262,0.723,0.811,65.3,442147.0,444.0
2.149,3.639,0.675,0.813,65.3,442423.0,364.0
2.181,3.318,0.366,0.878,65.3,442484.0,445.0
3.097,4.128,0.699,0.871,65.4,442605.0,368.0
3.627,4.138,0.652,0.908,65.4,443011.0,402.0
3.229,4.926,0.897,0.933,65.5,443316.0,312.0
3.708,3.922,0.969,0.848,65.7,444669.0,421.0
2.193,3.326,0.325,0.899,65.7,444941.0,461.0
2.686,4.071,0.337,0.966,65.8,445732.0,441.0
3.387,4.817,1.046,0.916,65.9,446406.0,329.0
3.52,3.371,0.812,0.824,66.2,448536.0,452.0
3.918,3.111,0.422,0.929,66.3,448658.0,462.0
2.433,3.484,0.276,0.952,66.3,448701.0,475.0
3.068,4.203,0.591,0.904,66.6,450855.0,369.0
2.704,4.696,0.938,0.901,66.6,450946.0,310.0
2.931,4.809,1.048,0.911,66.7,451397.0,310.0
2.432,3.541,0.713,0.814,67.0,453755.0,385.0
3.06,4.355,0.56,0.927,67.1,454008.0,364.0
2.171,4.713,1.156,0.892,67.2,454974.0,299.0
2.732,3.71,0.838,0.819,67.3,455989.0,387.0
2.551,3.87,0.884,0.823,67.4,456093.0,369.0
3.034,4.851,1.069,0.921,67.4,456262.0,312.0
3.478,3.256,0.835,0.82,67.6,457539.0,460.0
3.688,4.247,0.629,0.937,67.6,457724.0,404.0
2.285,4.735,0.705,0.931,67.7,458218.0,298.0
3.639,4.101,0.591,0.928,67.7,458241.0,414.0
2.577,4.661,0.783,0.917,67.7,458474.0,311.0
2.703,3.793,0.981,0.811,67.8,458845.0,383.0
3.181,5.06,1.132,0.947,67.8,459061.0,302.0
2.101,3.829,1.076,0.802,67.8,459257.0,363.0
2.501,4.254,0.776,0.872,67.9,459755.0,338.0
2.67,5.122,0.835,0.975,68.1,461075.0,281.0
2.507,3.675,0.91,0.809,68.2,462053.0,384.0
2.018,4.164,0.304,0.989,68.3,462228.0,449.0
2.401,4.955,0.668,0.966,68.4,463422.0,289.0
2.993,4.517,1.192,0.882,69.0,467076.0,340.0
3.823,3.559,0.77,0.871,69.2,468269.0,455.0
3.618,3.342,0.814,0.842,69.2,468650.0,462.0
2.061,3.958,0.426,0.92,69.4,469732.0,395.0
3.455,5.0,1.093,0.959,69.8,472556.0,322.0
2.637,3.679,0.679,0.849,69.8,472908.0,389.0
4.0,3.365,0.54,0.929,70.5,477125.0,458.0
3.024,3.248,0.379,0.923,70.7,478458.0,460.0
2.592,4.881,0.954,0.942,70.7,478467.0,299.0
2.667,3.757,0.55,0.885,70.7,478828.0,394.0
3.617,4.277,0.914,0.906,71.0,480571.0,395.0
3.078,4.856,1.007,0.95,71.8,485868.0,320.0
2.842,3.71,0.888,0.838,71.9,487090.0,400.0
2.839,4.647,0.947,0.926,72.0,487767.0,327.0
3.501,3.886,0.465,0.968,72.1,488162.0,440.0
3.958,4.386,0.975,0.928,72.2,488543.0,405.0
2.843,3.229,0.358,0.932,72.4,490049.0,464.0
3.02,5.12,0.962,0.994,72.5,491072.0,299.0
3.262,3.172,0.714,0.842,72.6,491322.0,461.0
2.462,4.747,0.717,0.958,72.6,491366.0,311.0
3.653,3.707,0.912,0.872,72.7,492376.0,446.0
3.73,4.953,0.97,0.99,73.0,494075.0,347.0
2.479,4.561,0.47,0.995,73.8,499387.0,362.0
3.477,3.734,0.997,0.862,74.0,500867.0,435.0
2.794,3.15,0.804,0.82,74.3,503130.0,443.0
2.756,3.043,0.452,0.888,74.3,503205.0,458.0
3.5,3.347,1.051,0.837,74.5,504556.0,467.0
2.817,4.131,1.089,0.869,74.6,505422.0,371.0
2.064,3.987,0.466,0.941,75.1,508559.0,385.0
3.042,4.264,0.84,0.913,75.4,510685.0,372.0
2.439,3.449,1.162,0.81,75.6,511808.0,416.0
2.903,3.179,0.979,0.811,75.7,512849.0,451.0
2.495,3.91,0.575,0.915,76.0,514372.0,384.0
3.515,4.088,0.593,0.967,76.4,517372.0,424.0
3.863,3.233,1.021,0.865,76.5,518235.0,468.0
2.68,4.26,1.045,0.897,76.6,518863.0,359.0
3.231,3.283,0.689,0.87,76.6,518887.0,459.0
3.434,3.322,0.565,0.916,76.9,520722.0,468.0
3.658,4.242,0.812,0.948,77.0,521613.0,411.0
2.433,3.166,0.81,0.822,77.2,522422.0,433.0
3.449,3.079,0.758,0.867,77.7,526050.0,479.0
3.974,4.774,1.182,0.981,77.8,526482.0,377.0
3.523,3.284,0.74,0.886,77.9,527459.0,471.0
2.498,4.645,0.944,0.955,78.2,529810.0,324.0
2.908,3.326,0.476,0.926,78.6,532547.0,454.0
2.88,4.429,0.954,0.935,78.7,532911.0,355.0
2.033,3.813,0.34,0.999,78.7,533202.0,446.0
2.115,3.96,0.891,0.883,78.8,533567.0,368.0
3.291,4.578,1.05,0.955,78.9,534016.0,361.0
2.233,3.384,0.775,0.845,79.0,535084.0,413.0
2.846,3.332,0.783,0.856,79.1,535746.0,440.0
3.422,4.328,1.018,0.935,79.2,536112.0,389.0
2.438,3.633,0.626,0.896,79.3,536841.0,405.0
2.077,3.672,0.381,0.969,79.4,537315.0,436.0
2.052,3.342,0.388,0.937,79.5,538262.0,446.0
2.781,4.35,0.862,0.941,80.1,542255.0,360.0
3.547,3.714,0.683,0.938,80.3,543773.0,453.0
3.948,3.595,0.748,0.945,80.5,544985.0,461.0
2.995,4.134,0.867,0.924,80.7,546370.0,388.0
2.42,4.198,0.879,0.921,80.8,547434.0,361.0
3.233,3.207,1.192,0.836,81.1,549031.0,474.0
3.491,3.98,0.973,0.92,81.3,550333.0,426.0
3.836,3.983,0.665,0.989,81.5,551954.0,449.0
2.243,3.454,0.41,0.955,81.7,552881.0,443.0
3.381,3.101,0.895,0.865,82.0,555078.0,482.0
3.506,4.281,0.785,0.978,82.4,558200.0,408.0
3.876,3.957,1.078,0.936,82.5,558491.0,448.0
3.284,4.036,1.153,0.911,82.9,561381.0,410.0
2.255,4.038,0.729,0.931,83.0,561907.0,374.0
3.276,3.867,0.968,0.909,83.0,562273.0,425.0
2.474,3.718,0.433,0.985,83.6,566087.0,435.0
3.319,3.94,1.168,0.905,83.7,566446.0,421.0
2.682,3.14,0.754,0.867,84.0,568650.0,455.0
3.08,3.168,0.478,0.949,84.0,568690.0,480.0
2.996,3.115,0.582,0.91,84.1,569574.0,474.0
