2,10,50,80,120,dir
7.996,10.011,11.547,12.53,13.378,-89.18
8.203,10.27,11.783,12.786,13.651,-90.75
8.438,10.558,12.046,13.071,13.956,-92.13
8.549,10.69,12.137,13.17,14.061,-92.95
8.567,10.715,12.121,13.153,14.043,-93.71
8.528,10.674,12.072,13.1,13.986,-94.61
8.418,10.539,11.936,12.952,13.829,-95.64
8.218,10.298,11.71,12.707,13.567,-96.15
8.066,10.123,11.592,12.579,13.43,-96.15
8.14,10.252,11.854,12.863,13.734,-95.57
8.285,10.469,12.256,13.299,14.199,-95.44
8.277,10.477,12.409,13.465,14.377,-96.1
8.278,10.48,12.496,13.56,14.477,-97.17
8.324,10.542,12.636,13.712,14.64,-98.46
8.364,10.597,12.7,13.781,14.714,-100.22
8.236,10.425,12.496,13.56,14.477,-102.52
8.055,10.186,12.249,13.292,14.191,-104.54
8.01,10.138,12.212,13.252,14.148,-105.83
8.026,10.168,12.297,13.344,14.247,-107.25
7.994,10.134,12.292,13.338,14.241,-109.11
7.875,9.98,12.135,13.168,14.059,-111.63
7.69,9.726,11.705,12.701,13.561,-114.43
7.819,9.865,11.71,12.707,13.567,-117.44
7.864,9.89,11.535,12.517,13.364,-119.45
7.562,9.428,10.809,11.729,12.523,60.68
6.985,8.61,9.706,10.532,11.245,61.95
6.404,7.811,8.645,9.381,10.016,65.75
6.03,7.307,7.932,8.607,9.19,73.61
6.055,7.334,7.81,8.475,9.048,84.33
6.336,7.706,8.098,8.787,9.382,93.5
6.74,8.254,8.679,9.418,10.055,99.43
7.04,8.695,9.251,10.038,10.718,103.14
7.138,8.872,9.602,10.419,11.124,104.79
7.023,8.764,9.705,10.531,11.244,104.33
6.825,8.543,9.725,10.553,11.267,103.53
6.713,8.423,9.801,10.635,11.355,103.76
6.729,8.449,9.904,10.747,11.474,105.16
6.835,8.596,10.183,11.05,11.798,106.33
6.988,8.8,10.404,11.29,12.054,106.28
7.082,8.92,10.594,11.496,12.274,104.91
7.088,8.915,10.575,11.475,12.252,102.96
7.056,8.87,10.547,11.445,12.219,101.37
7.039,8.857,10.568,11.468,12.244,100.89
7.027,8.843,10.549,11.447,12.222,101.15
7.108,8.955,10.689,11.599,12.384,101.37
7.232,9.111,10.804,11.724,12.517,101.39
7.775,9.823,11.635,12.625,13.48,99.66
8.081,10.2,11.893,12.905,13.779,97.48
8.16,10.263,11.854,12.863,13.734,95.3
8.215,10.316,11.834,12.841,13.71,94.1
8.325,10.467,12.002,13.024,13.905,93.63
8.427,10.597,12.16,13.195,14.088,93.19
8.466,10.652,12.225,13.266,14.163,92.61
8.429,10.607,12.173,13.209,14.103,92.34
8.391,10.565,12.124,13.156,14.046,92.47
8.311,10.462,12.011,13.033,13.915,92.67
8.095,10.195,11.743,12.743,13.605,92.97
7.863,9.912,11.496,12.475,13.319,92.91
7.668,9.688,11.352,12.318,13.152,93.17
7.42,9.373,11.098,12.043,12.858,93.46
7.175,9.046,10.764,11.68,12.471,93.1
7.172,9.045,10.884,11.81,12.61,91.91
7.309,9.24,11.183,12.135,12.956,89.29
7.5,9.498,11.542,12.524,13.372,86.41
7.64,9.685,11.773,12.775,13.64,84.03
7.664,9.719,11.804,12.809,13.676,82.26
7.518,9.527,11.51,12.49,13.335,80.67
7.23,9.142,11.013,11.95,12.759,79.29
7.151,9.031,10.893,11.82,12.62,77.65
7.348,9.282,11.129,12.076,12.894,75.24
7.794,9.864,11.744,12.744,13.606,72.28
7.833,9.897,11.688,12.683,13.541,70.32
7.725,9.736,11.444,12.418,13.259,68.74
7.468,9.368,10.96,11.893,12.698,67.8
7.208,8.998,10.49,11.383,12.153,68.54
6.89,8.569,9.945,10.792,11.522,71.65
6.665,8.264,9.502,10.311,11.009,78.76
6.727,8.326,9.419,10.221,10.912,86.86
6.89,8.52,9.494,10.302,10.999,93.94
7.155,8.879,9.847,10.685,11.408,99.19
7.394,9.232,10.311,11.189,11.946,102.54
