2,10,50,80,120,dir
2.794,3.175,3.356,3.642,3.888,-100.86
2.859,3.245,3.342,3.626,3.872,-92.92
3.175,3.617,3.599,3.905,4.17,-81.55
3.782,4.354,4.246,4.607,4.919,-72.51
4.429,5.163,5.018,5.445,5.814,-69.05
4.957,5.841,5.703,6.188,6.607,-68.4
5.382,6.406,6.322,6.86,7.324,-69.04
5.663,6.802,6.835,7.417,7.919,-70.59
5.83,7.057,7.27,7.889,8.423,-73.19
5.851,7.125,7.578,8.223,8.78,-76.88
5.86,7.185,7.926,8.601,9.183,-80.6
5.734,7.06,8.117,8.808,9.404,-83.66
5.733,7.065,8.287,8.992,9.601,-86.55
5.715,7.049,8.408,9.124,9.741,-89.36
5.589,6.894,8.38,9.093,9.709,-92.12
5.447,6.721,8.35,9.061,9.674,-95.0
5.421,6.697,8.372,9.085,9.699,-98.54
5.33,6.586,8.252,8.954,9.56,-102.36
5.283,6.53,8.17,8.865,9.465,-105.96
5.246,6.495,8.09,8.779,9.373,-109.6
5.25,6.517,8.171,8.867,9.467,-113.74
5.569,6.914,8.371,9.084,9.698,-117.86
6.098,7.562,8.748,9.493,10.135,-121.45
6.291,7.77,8.825,9.576,10.224,-122.55
6.18,7.584,8.513,9.238,9.863,59.93
6.075,7.418,8.236,8.937,9.542,65.2
6.131,7.468,8.19,8.887,9.489,71.34
6.383,7.786,8.423,9.14,9.759,77.83
6.727,8.234,8.854,9.608,10.258,82.73
7.035,8.651,9.302,10.094,10.777,84.57
7.232,8.928,9.634,10.454,11.162,84.42
7.342,9.101,9.907,10.75,11.478,83.86
7.342,9.131,10.039,10.894,11.631,83.04
7.313,9.121,10.157,11.022,11.767,82.41
7.269,9.101,10.309,11.187,11.944,82.53
7.039,8.822,10.205,11.074,11.823,82.41
6.963,8.727,10.24,11.112,11.864,81.2
7.001,8.782,10.432,11.32,12.086,78.55
7.029,8.824,10.538,11.435,12.209,75.63
6.687,8.38,10.176,11.042,11.789,73.08
6.434,8.057,9.98,10.83,11.562,71.45
6.309,7.913,9.908,10.751,11.479,70.09
6.077,7.623,9.661,10.483,11.193,68.93
5.803,7.28,9.383,10.182,10.871,67.6
5.784,7.264,9.415,10.216,10.908,65.15
6.159,7.708,9.411,10.212,10.903,61.14
6.373,7.896,9.051,9.821,10.486,55.47
6.078,7.465,8.409,9.125,9.742,51.24
5.363,6.542,7.465,8.1,8.649,48.32
4.119,5.066,6.27,6.804,7.264,45.89
2.637,3.374,4.886,5.302,5.661,54.85
2.534,3.265,4.675,5.073,5.416,73.66
3.67,4.505,5.551,6.024,6.431,89.04
5.096,6.148,6.567,7.126,7.608,96.69
5.826,7.082,7.484,8.121,8.671,98.75
6.267,7.708,8.29,8.996,9.604,97.88
6.541,8.136,8.958,9.721,10.378,94.94
6.584,8.263,9.314,10.107,10.791,91.9
6.332,7.964,9.102,9.877,10.545,89.36
5.808,7.271,8.458,9.178,9.799,85.26
5.584,6.969,8.202,8.9,9.502,80.29
5.405,6.748,8.052,8.737,9.329,75.83
5.185,6.48,7.884,8.555,9.134,72.75
4.926,6.16,7.688,8.342,8.907,71.83
4.691,5.879,7.505,8.144,8.695,72.45
4.485,5.631,7.316,7.939,8.476,74.04
4.346,5.461,7.212,7.826,8.356,75.91
4.278,5.385,7.207,7.82,8.35,77.77
4.331,5.458,7.348,7.973,8.513,79.27
4.734,5.927,7.407,8.038,8.581,80.2
5.01,6.172,6.98,7.574,8.087,80.24
5.412,6.664,7.654,8.306,8.868,75.43
5.682,7.02,8.121,8.812,9.409,75.16
6.004,7.445,8.532,9.258,9.885,74.36
6.145,7.593,8.561,9.29,9.918,77.76
6.52,8.035,8.881,9.637,10.289,81.78
7.026,8.669,9.467,10.273,10.968,83.68
7.547,9.351,10.195,11.063,11.811,84.04
8.156,10.175,11.168,12.119,12.939,83.4
8.904,11.224,12.516,13.581,14.501,81.3
9.464,12.031,13.654,14.816,15.819,77.09
9.691,12.385,14.219,15.429,16.474,72.75
9.542,12.217,14.124,15.326,16.363,69.89
9.016,11.516,13.301,14.433,15.41,68.53
8.506,10.819,12.69,13.77,14.702,64.91
8.35,10.616,12.658,13.735,14.665,60.03
8.188,10.413,12.542,13.61,14.531,54.82
7.881,10.014,12.181,13.218,14.112,50.7
7.411,9.396,11.56,12.544,13.393,47.85
6.723,8.5,10.588,11.489,12.267,44.87
5.829,7.34,9.393,10.193,10.882,40.04
5.049,6.363,8.441,9.16,9.779,30.02
4.373,5.542,7.584,8.23,8.786,17.96
3.98,5.022,6.722,7.294,7.788,4.95
3.566,4.41,5.148,5.586,5.964,347.49
3.469,4.461,5.713,6.199,6.619,319.6
4.105,5.507,7.249,7.866,8.398,299.96
4.311,5.771,7.368,7.995,8.536,289.28
4.175,5.538,6.972,7.565,8.077,280.19
4.164,5.403,6.78,7.357,7.855,266.59
4.754,6.006,7.389,8.018,8.561,252.19
5.836,7.272,8.396,9.111,9.727,244.16
6.441,7.99,8.792,9.54,10.186,238.34
6.57,8.151,8.875,9.63,10.282,234.78
6.862,8.582,9.54,10.352,11.053,235.03
7.393,9.357,10.773,11.69,12.481,239.81
7.856,10.053,12.061,13.088,13.973,250.19
9.974,12.86,15.568,16.893,18.036,259.11
11.252,14.461,17.222,18.688,19.953,259.35
9.999,12.736,15.176,16.468,17.582,260.72
9.257,11.725,13.973,15.162,16.189,263.45
9.289,11.764,14.081,15.28,16.314,264.37
9.322,11.81,14.232,15.443,16.489,264.41
9.143,11.581,14.057,15.254,16.286,266.04
9.166,11.622,14.2,15.409,16.452,267.91
9.24,11.72,14.38,15.604,16.66,269.66
9.152,11.599,14.255,15.468,16.515,272.49
9.057,11.454,13.873,15.054,16.073,277.02
9.509,12.033,14.427,15.655,16.715,277.37
9.991,12.675,15.073,16.356,17.463,274.24
10.328,13.115,15.57,16.895,18.039,273.08
10.574,13.442,15.939,17.296,18.466,272.14
10.789,13.726,16.248,17.631,18.824,268.6
10.995,14.001,16.515,17.921,19.134,263.59
11.059,14.095,16.568,17.978,19.195,259.11
10.96,13.972,16.429,17.827,19.034,256.35
10.835,13.814,16.258,17.642,18.836,253.52
10.697,13.627,16.026,17.39,18.567,252.37
10.557,13.45,15.834,17.182,18.345,252.09
10.316,13.143,15.515,16.836,17.975,253.75
10.056,12.819,15.227,16.523,17.641,252.93
9.668,12.3,14.693,15.944,17.023,251.71
9.256,11.735,14.025,15.219,16.249,250.44
8.933,11.295,13.501,14.65,15.642,248.88
8.592,10.841,12.97,14.074,15.026,246.72
8.293,10.44,12.469,13.53,14.446,243.32
8.05,10.116,12.052,13.078,13.963,239.04
7.592,9.5,11.255,12.213,13.04,236.32
7.065,8.8,10.401,11.286,12.05,235.76
6.614,8.205,9.71,10.537,11.25,235.17
6.206,7.672,9.129,9.906,10.576,234.17
5.972,7.355,8.65,9.386,10.022,232.94
5.965,7.317,8.397,9.112,9.728,231.45
5.865,7.16,8.086,8.774,9.368,231.48
5.785,7.016,7.83,8.497,9.072,233.39
5.704,6.872,7.591,8.237,8.795,234.57
5.671,6.793,7.423,8.055,8.6,233.69
5.732,6.862,7.437,8.07,8.616,230.81
5.879,7.052,7.601,8.248,8.806,227.9
6.02,7.241,7.783,8.446,9.017,225.22
6.2,7.485,8.045,8.73,9.321,222.52
6.285,7.609,8.186,8.883,9.484,219.76
6.045,7.313,7.885,8.556,9.135,217.67
5.458,6.579,7.115,7.721,8.243,216.22
4.675,5.615,6.145,6.668,7.119,214.93
3.888,4.663,5.387,5.846,6.241,213.08
3.465,4.144,5.041,5.47,5.84,210.58
3.121,3.746,4.77,5.176,5.526,208.08
2.665,3.253,4.182,4.538,4.845,205.54
2.251,2.793,3.425,3.717,3.968,205.31
2.109,2.557,3.009,3.265,3.486,210.46
2.226,2.675,3.117,3.382,3.611,216.86
2.401,2.916,3.423,3.714,3.966,220.32
2.464,3.018,3.574,3.878,4.141,222.22
2.387,2.924,3.473,3.769,4.024,224.18
2.258,2.709,3.212,3.485,3.721,225.01
2.367,2.671,2.9,3.147,3.36,220.3
2.228,2.495,2.669,2.896,3.092,217.43
2.268,2.539,2.677,2.905,3.101,213.81
2.58,2.908,3.004,3.26,3.48,207.04
3.067,3.494,3.537,3.838,4.098,199.94
3.5,4.029,4.02,4.362,4.657,194.0
3.82,4.437,4.369,4.741,5.062,188.06
4.1,4.798,4.694,5.094,5.438,182.9
4.394,5.188,5.109,5.544,5.919,180.92
4.513,5.364,5.347,5.802,6.195,178.97
4.299,5.122,5.155,5.594,5.972,174.36
4.016,4.795,4.929,5.349,5.711,168.56
3.701,4.448,4.756,5.161,5.51,163.23
3.225,3.908,4.494,4.877,5.207,157.84
2.855,3.464,4.246,4.607,4.919,153.9
2.567,3.121,4.103,4.452,4.754,153.48
2.283,2.825,3.806,4.13,4.409,150.42
1.997,2.542,3.341,3.625,3.871,141.82
1.711,2.221,2.849,3.092,3.301,134.6
1.346,1.754,2.212,2.4,2.563,129.92
1.021,1.3,1.611,1.748,1.866,134.32
0.932,1.151,1.399,1.518,1.621,145.78
