2,10,50,80,120,dir
5.794,7.027,7.711,8.367,8.934,-11.92
5.679,6.848,7.426,8.058,8.603,-12.42
5.59,6.723,7.226,7.841,8.372,-11.48
5.552,6.664,7.118,7.724,8.247,-9.0
5.571,6.686,7.114,7.72,8.242,-6.75
5.65,6.792,7.239,7.855,8.387,-6.22
5.719,6.88,7.357,7.983,8.524,-6.79
5.69,6.845,7.343,7.968,8.507,-8.01
5.506,6.622,7.131,7.738,8.262,-9.54
5.266,6.34,6.877,7.462,7.967,-12.4
4.995,6.029,6.622,7.186,7.672,-16.38
4.672,5.64,6.286,6.821,7.283,-19.9
4.337,5.228,5.918,6.422,6.856,-23.63
3.962,4.769,5.594,6.07,6.481,-27.04
3.603,4.331,5.376,5.834,6.228,-29.16
3.403,4.1,5.281,5.731,6.118,-29.62
3.297,3.994,5.184,5.625,6.006,-29.49
3.133,3.815,4.942,5.363,5.726,-29.88
2.97,3.639,4.698,5.098,5.443,-30.17
2.879,3.544,4.552,4.939,5.274,-29.68
2.873,3.518,4.53,4.916,5.248,-29.02
3.019,3.601,4.39,4.764,5.086,-30.14
3.203,3.74,4.119,4.47,4.772,-33.55
2.965,3.418,3.68,3.993,4.263,-39.31
2.613,2.972,3.127,3.393,3.623,133.43
2.311,2.597,2.634,2.858,3.052,128.95
2.15,2.401,2.324,2.522,2.692,133.66
2.34,2.628,2.471,2.681,2.863,145.92
2.805,3.196,3.047,3.306,3.53,152.89
3.211,3.714,3.606,3.913,4.178,152.74
3.429,4.009,3.964,4.301,4.593,152.9
3.61,4.259,4.306,4.673,4.989,155.31
3.806,4.53,4.709,5.11,5.456,157.82
3.757,4.497,4.798,5.206,5.559,159.64
3.542,4.265,4.699,5.099,5.444,158.49
3.167,3.831,4.691,5.09,5.435,155.41
2.953,3.604,4.816,5.226,5.58,154.05
2.992,3.697,4.976,5.4,5.765,156.03
3.059,3.798,5.091,5.524,5.898,157.36
3.198,3.964,5.284,5.734,6.122,158.7
3.447,4.252,5.64,6.12,6.534,160.25
3.646,4.484,5.944,6.45,6.886,160.45
3.815,4.66,6.124,6.645,7.095,158.31
3.996,4.851,6.272,6.806,7.266,156.68
4.291,5.206,6.581,7.141,7.624,157.34
4.838,5.882,7.035,7.634,8.15,159.31
5.464,6.669,7.627,8.276,8.836,158.25
5.85,7.15,8.056,8.742,9.333,154.65
6.156,7.504,8.32,9.028,9.639,150.46
6.467,7.876,8.64,9.375,10.01,146.6
6.828,8.334,9.083,9.856,10.523,143.56
7.036,8.603,9.335,10.13,10.815,140.36
7.184,8.791,9.52,10.33,11.029,136.47
7.409,9.092,9.87,10.71,11.435,131.98
7.589,9.345,10.214,11.083,11.834,127.84
7.546,9.304,10.233,11.104,11.856,122.58
7.465,9.209,10.204,11.073,11.822,115.1
7.485,9.269,10.417,11.304,12.069,108.33
7.51,9.348,10.72,11.633,12.42,103.02
