2,10,50,80,120,dir
5.514,6.798,8.424,9.141,9.76,59.59
5.355,6.601,8.29,8.996,9.604,53.94
5.207,6.415,8.152,8.846,9.445,48.22
5.092,6.268,8.039,8.723,9.314,43.21
5.135,6.286,7.648,8.299,8.861,40.71
5.407,6.559,7.502,8.141,8.691,40.53
5.124,6.159,6.842,7.424,7.927,41.33
4.448,5.259,5.743,6.232,6.654,46.59
3.844,4.481,4.775,5.181,5.532,57.24
3.532,4.085,4.131,4.483,4.786,75.26
3.968,4.629,4.537,4.923,5.256,94.17
4.653,5.493,5.369,5.826,6.22,103.37
5.312,6.343,6.271,6.805,7.265,107.07
5.742,6.917,6.926,7.516,8.024,108.09
5.917,7.176,7.324,7.947,8.485,107.62
5.955,7.259,7.596,8.243,8.8,106.27
5.906,7.232,7.793,8.456,9.029,103.76
5.807,7.151,7.96,8.638,9.222,100.71
5.495,6.784,7.802,8.466,9.039,97.81
5.22,6.43,7.555,8.198,8.753,94.8
4.88,6.002,7.248,7.865,8.397,92.0
4.543,5.587,6.991,7.586,8.099,89.84
4.281,5.272,6.834,7.416,7.918,88.53
4.046,4.997,6.633,7.198,7.685,87.66
3.804,4.725,6.335,6.874,7.339,87.14
3.596,4.486,6.03,6.543,6.986,87.11
3.389,4.253,5.715,6.201,6.621,88.07
3.234,4.082,5.478,5.944,6.347,90.04
3.276,4.052,5.302,5.753,6.143,92.14
3.84,4.588,5.096,5.53,5.904,93.49
3.879,4.578,4.961,5.383,5.748,99.1
4.12,4.847,5.165,5.605,5.984,107.72
4.604,5.447,5.74,6.229,6.65,115.07
5.204,6.21,6.517,7.072,7.55,119.22
5.685,6.829,7.155,7.764,8.289,120.41
6.033,7.279,7.645,8.296,8.857,120.26
6.274,7.59,8.028,8.711,9.301,118.72
6.368,7.719,8.233,8.934,9.538,115.88
6.37,7.741,8.344,9.054,9.667,111.92
6.379,7.78,8.491,9.214,9.837,107.88
6.408,7.859,8.705,9.446,10.085,105.54
6.388,7.894,8.932,9.692,10.348,103.99
6.22,7.708,8.949,9.711,10.368,102.91
6.263,7.759,9.07,9.842,10.508,102.61
6.149,7.615,8.941,9.702,10.359,103.56
6.07,7.509,8.858,9.612,10.263,104.97
6.117,7.573,8.947,9.709,10.366,105.73
6.138,7.605,9.018,9.786,10.448,105.95
6.165,7.638,9.069,9.841,10.507,106.11
6.259,7.76,9.241,10.028,10.706,105.79
6.253,7.757,9.299,10.091,10.773,105.22
6.291,7.812,9.394,10.194,10.883,104.81
6.293,7.8,9.252,10.04,10.719,104.33
6.663,8.253,9.538,10.35,11.05,103.06
6.786,8.368,9.464,10.27,10.965,102.25
6.842,8.398,9.378,10.176,10.865,101.8
6.928,8.496,9.418,10.22,10.911,101.8
7.042,8.637,9.515,10.325,11.024,102.2
7.147,8.765,9.593,10.41,11.114,103.76
7.205,8.835,9.618,10.437,11.143,105.22
7.21,8.842,9.616,10.435,11.141,106.17
7.182,8.811,9.603,10.42,11.126,106.58
7.131,8.754,9.597,10.414,11.119,106.51
7.122,8.766,9.696,10.521,11.233,105.79
7.122,8.809,9.876,10.717,11.442,104.17
7.06,8.785,10.045,10.9,11.638,101.92
6.852,8.541,9.974,10.823,11.555,99.53
6.814,8.498,9.997,10.848,11.582,97.08
6.819,8.506,10.069,10.926,11.666,95.04
6.769,8.449,10.066,10.923,11.662,93.99
6.811,8.499,10.13,10.992,11.736,93.78
6.869,8.577,10.234,11.105,11.857,93.59
6.933,8.661,10.345,11.226,11.985,92.82
7.001,8.752,10.502,11.396,12.167,91.42
7.097,8.886,10.663,11.571,12.354,89.76
