2,10,50,80,120,dir
3.08,3.553,3.801,4.125,4.404,-99.71
2.989,3.432,3.58,3.885,4.148,-91.2
3.036,3.495,3.533,3.834,4.093,-84.41
3.106,3.583,3.493,3.79,4.047,-79.77
3.15,3.634,3.417,3.708,3.959,-75.44
3.189,3.68,3.348,3.633,3.879,-67.76
3.324,3.859,3.507,3.806,4.063,-57.64
3.429,4.016,3.72,4.037,4.31,-48.39
3.445,4.071,3.883,4.214,4.499,-40.35
3.252,3.875,3.847,4.174,4.457,-33.13
2.938,3.542,3.751,4.07,4.346,-33.66
2.445,2.953,3.255,3.532,3.771,-49.76
1.811,2.178,2.421,2.627,2.805,-62.92
0.889,1.104,1.315,1.427,1.524,-70.31
0.236,0.173,0.151,0.164,0.175,-126.16
0.946,1.051,1.165,1.264,1.35,82.68
2.09,2.539,3.082,3.344,3.571,66.37
2.459,3.023,3.799,4.122,4.401,66.03
2.855,3.496,4.421,4.797,5.122,68.22
3.023,3.704,4.755,5.16,5.509,71.44
3.063,3.768,4.901,5.318,5.678,75.12
3.329,4.005,4.824,5.235,5.589,78.79
3.595,4.248,4.707,5.108,5.453,83.09
3.747,4.424,4.897,5.314,5.673,84.37
3.935,4.668,5.199,5.642,6.023,260.7
4.097,4.884,5.445,5.908,6.308,253.63
4.326,5.181,5.744,6.233,6.655,245.26
4.774,5.747,6.329,6.868,7.333,235.22
5.327,6.449,7.059,7.66,8.178,226.89
5.888,7.177,7.852,8.52,9.097,222.2
6.259,7.627,8.327,9.036,9.647,221.61
6.518,7.952,8.709,9.45,10.09,222.37
6.588,8.074,8.899,9.657,10.31,221.81
6.418,7.891,8.778,9.525,10.17,221.19
6.332,7.829,8.914,9.673,10.327,219.81
5.706,7.045,8.308,9.015,9.625,219.35
5.191,6.376,7.843,8.511,9.087,220.23
5.249,6.463,8.088,8.776,9.37,220.71
5.404,6.667,8.312,9.02,9.63,220.61
5.281,6.5,8.06,8.746,9.338,220.78
5.307,6.522,8.003,8.684,9.272,218.2
4.957,6.05,7.384,8.013,8.555,213.32
4.774,5.801,7.057,7.658,8.176,209.06
4.956,6.037,7.341,7.966,8.505,205.89
4.932,6.013,7.345,7.97,8.51,201.68
4.39,5.304,6.301,6.837,7.3,195.64
4.525,5.41,5.989,6.499,6.939,191.96
4.403,5.215,5.654,6.135,6.55,184.52
3.904,4.541,4.79,5.198,5.549,173.79
3.693,4.264,4.387,4.76,5.083,162.43
3.883,4.497,4.549,4.936,5.27,158.86
4.063,4.74,4.757,5.162,5.511,155.45
4.044,4.709,4.654,5.05,5.392,146.63
4.16,4.845,4.73,5.133,5.48,139.73
4.195,4.896,4.764,5.17,5.519,132.67
4.302,5.047,4.951,5.372,5.736,131.68
4.51,5.343,5.374,5.831,6.226,126.47
4.629,5.524,5.713,6.199,6.619,118.72
4.678,5.645,6.091,6.609,7.057,109.9
4.466,5.43,6.274,6.808,7.269,101.53
4.337,5.27,6.3,6.836,7.299,97.15
4.102,4.981,6.16,6.684,7.137,92.89
3.827,4.647,5.989,6.499,6.939,86.89
3.688,4.506,5.943,6.449,6.885,77.93
3.621,4.456,5.929,6.434,6.869,67.82
