wind_speed,direction
6.119,118.142
7.294,96.009
9.19,87.678
10.142,89.301
10.547,90.0
10.388,86.553
10.889,81.203
10.511,79.951
10.751,77.32
10.806,80.311
10.826,81.674
10.357,79.114
10.71,72.897
11.064,70.484
11.567,70.128
11.451,63.13
12.255,57.863
11.052,48.545
9.886,53.616
9.794,50.947
8.829,57.724
9.015,60.154
10.52,78.043
11.412,80.238
11.749,84.699
12.088,87.709
14.206,82.278
14.481,79.061
13.826,77.152
14.205,73.254
13.703,70.588
13.615,66.46
13.28,62.7
12.662,59.331
12.454,56.802
12.502,56.475
13.032,54.727
12.793,54.058
12.205,52.765
11.064,50.71
10.889,49.014
11.12,46.548
10.526,49.316
8.613,50.44
6.864,50.793
5.213,50.906
4.466,63.435
3.694,63.435
2.198,80.838
2.282,75.068
2.683,100.008
6.816,89.091
8.565,83.246
8.638,79.902
8.401,85.03
9.798,80.166
10.511,73.571
11.568,70.71
11.66,66.801
8.74,71.565
8.267,81.416
8.664,74.197
8.438,69.59
8.949,66.037
8.404,62.3
6.995,71.565
7.886,73.856
8.335,71.939
8.284,75.719
9.377,77.196
10.049,77.55
10.887,79.418
11.677,80.538
11.692,79.695
13.468,77.949
16.311,73.715
17.638,71.565
17.945,70.523
16.607,71.565
17.238,68.791
17.59,66.468
16.888,58.392
16.525,51.953
15.705,51.789
15.553,50.631
14.772,51.115
14.822,50.599
14.368,52.815
13.121,52.431
8.613,46.975
5.509,42.879
4.749,251.565
3.548,230.528
8.193,250.346
8.61,255.53
8.926,241.26
11.541,239.744
11.996,240.422
12.497,242.301
13.301,240.709
12.91,242.85
13.394,240.422
16.498,254.846
21.453,244.503
18.573,248.703
11.959,258.408
10.955,263.66
10.3,293.963
11.213,280.305
9.289,296.565
11.39,299.249
13.521,292.989
13.819,299.055
15.061,296.565
13.038,307.569
14.574,292.834
14.573,288.825
16.179,278.746
15.421,262.333
15.779,265.684
17.188,275.013
16.207,261.573
15.994,251.862
15.072,254.198
15.469,255.964
16.054,249.647
16.581,251.565
17.15,246.991
15.759,251.565
15.474,248.199
15.405,239.995
13.733,239.859
14.003,235.886
12.944,236.535
11.748,233.31
11.304,232.595
10.549,231.189
10.64,235.784
9.23,239.216
8.609,235.176
8.178,236.592
7.051,229.899
8.126,232.374
7.98,238.523
8.014,236.853
7.854,233.326
8.478,229.497
7.759,225.707
7.903,220.815
8.96,220.03
7.757,225.0
7.227,217.972
6.929,214.624
4.396,203.429
3.211,198.435
3.092,202.249
4.385,216.529
5.316,211.701
4.032,215.311
4.041,206.565
4.257,209.745
3.543,204.624
3.487,201.801
3.677,190.62
2.525,211.43
3.243,210.256
3.646,211.608
4.508,195.945
4.143,190.305
4.729,191.889
5.764,199.573
6.586,201.194
6.282,209.168
5.082,204.102
5.673,195.945
5.305,192.095
2.811,158.749
2.5,153.435
2.075,120.256
2.291,71.565
2.882,107.526
3.41,131.82
2.628,100.305
2.064,81.027
1.886,114.444
2.194,16.699
2.349,2.29
2.014,15.642
2.286,22.834
0.861,21.801
1.937,198.435
2.532,195.642
3.002,189.782
5.249,178.807
5.566,177.563
5.932,183.504
5.936,178.807
4.754,171.027
4.733,153.435
4.496,142.125
4.024,130.815
3.786,123.69
3.33,127.304
2.957,117.646
3.175,112.62
2.768,126.87
2.467,96.009
1.661,74.745
1.189,126.87
0.513,90.0
2.338,0.0
1.618,346.608
1.402,228.013
2.814,198.435
4.034,193.241
4.534,178.531
4.341,176.987
4.449,174.289
5.265,168.44
5.421,160.346
5.925,154.486
5.867,149.036
5.633,138.576
5.003,126.254
5.445,99.462
5.193,110.556
5.91,100.713
7.042,84.053
7.369,71.2
7.722,67.109
6.985,58.298
7.573,57.426
7.297,63.435
7.653,57.848
6.936,62.176
7.066,62.85
7.147,67.166
6.587,64.134
6.211,77.471
5.543,77.276
5.323,79.875
4.458,101.31
6.535,123.024
5.798,152.592
5.531,146.976
4.178,152.103
3.212,103.496
1.995,90.0
4.328,219.289
8.152,242.592
9.262,244.885
9.602,239.621
9.767,239.036
11.347,237.995
10.971,245.556
9.103,248.199
9.482,285.255
9.496,282.804
16.953,239.216
16.483,247.218
15.892,243.435
15.432,251.565
15.373,254.055
16.233,244.699
15.156,245.037
15.869,249.254
15.113,247.574
17.074,243.435
15.865,246.038
15.373,243.435
14.967,236.944
13.369,239.036
14.378,233.276
12.962,234.819
11.981,231.801
11.893,231.563
11.639,227.121
11.188,218.66
10.294,218.66
9.391,235.359
9.264,227.337
8.468,224.37
7.388,224.256
6.163,223.264
6.695,227.353
4.816,233.746
6.335,225.807
6.71,220.365
6.911,218.333
7.365,217.266
7.043,216.254
6.856,213.977
6.23,203.963
6.171,200.283
5.958,188.471
5.058,174.144
4.866,161.114
3.504,135.0
4.172,111.161
4.691,96.17
4.688,90.0
4.444,56.31
5.34,54.637
6.167,56.31
6.59,55.981
