wind_speed,direction
8.787,235.84
9.243,222.663
9.16,219.019
8.814,206.565
9.991,205.096
10.56,208.034
9.971,201.93
10.556,205.989
9.141,208.61
11.9,207.084
8.931,207.979
8.418,208.811
8.643,208.025
8.149,208.887
8.085,204.59
8.28,199.767
8.121,199.25
7.684,208.179
6.861,205.253
6.938,204.775
7.304,203.459
7.334,196.607
6.643,186.459
6.459,178.898
6.162,173.019
5.866,168.93
3.934,163.301
2.259,144.462
2.787,115.463
2.759,108.435
0.875,270.0
1.173,303.69
0.895,293.199
0.712,279.462
1.16,228.814
1.837,197.354
2.137,214.509
3.493,180.0
4.537,180.0
4.515,170.789
4.593,162.031
4.357,152.021
4.298,123.69
4.867,113.385
5.385,107.198
5.624,91.245
6.303,88.877
7.33,81.18
8.72,82.674
9.257,77.062
9.447,70.641
9.548,68.6
10.806,67.964
10.755,67.724
9.564,70.396
10.115,69.775
9.181,66.903
7.102,57.995
6.413,64.44
6.941,55.175
5.076,79.824
4.15,64.231
3.877,74.291
5.289,92.246
6.789,91.818
7.063,96.52
9.833,85.333
11.466,84.661
11.899,85.147
12.81,83.26
13.009,78.996
12.204,78.906
11.901,74.208
12.238,75.033
13.12,71.727
13.729,64.799
13.862,63.208
13.049,65.376
11.311,74.141
10.711,71.131
10.089,68.714
8.094,63.072
5.421,56.634
2.855,36.384
4.582,10.713
2.509,12.095
1.644,35.538
2.09,156.801
2.917,148.24
4.213,131.987
3.86,76.329
2.727,92.489
4.928,51.34
4.937,45.0
5.813,46.507
6.23,48.814
7.206,53.79
8.676,52.386
8.363,51.34
8.429,59.743
8.9,55.008
8.077,54.567
7.676,68.839
7.182,61.762
6.459,51.17
6.127,24.444
6.118,1.169
6.594,4.16
1.319,45.0
2.556,52.696
4.33,91.507
5.464,66.644
6.894,5.29
4.412,9.727
9.161,67.834
12.247,63.667
14.055,62.198
15.913,57.216
16.074,55.744
17.129,53.83
16.605,54.554
17.486,53.205
18.272,49.743
19.272,40.675
18.607,34.301
17.986,30.426
17.228,33.358
14.466,1.847
14.083,349.238
14.268,345.842
8.332,351.12
8.826,332.354
3.363,145.305
4.94,169.563
2.588,158.749
3.273,127.235
1.359,192.529
1.927,65.225
4.904,127.147
4.872,127.747
5.139,37.971
5.606,17.475
6.792,355.684
5.85,329.349
9.445,351.18
7.631,323.427
5.144,238.299
5.446,224.275
6.537,223.264
5.58,222.979
4.129,209.745
3.477,226.042
3.534,232.352
4.269,240.573
5.316,258.232
6.461,243.905
5.44,237.724
6.032,234.728
7.181,225.0
7.972,209.055
8.346,210.816
8.893,217.666
8.751,211.661
7.519,207.44
6.322,212.005
5.518,207.181
4.317,204.305
3.888,203.199
4.019,206.565
5.139,204.775
5.987,195.154
6.044,192.907
6.856,196.26
7.2,189.293
6.073,191.56
5.352,172.235
5.037,169.695
5.562,158.875
5.672,163.413
6.422,165.466
5.648,156.037
5.573,144.324
5.66,137.49
6.641,133.568
7.357,130.4
7.873,125.64
7.482,116.565
8.03,104.876
6.354,114.075
8.74,106.389
9.176,109.916
8.853,99.462
8.431,94.145
9.343,101.165
11.051,97.765
9.677,108.435
10.553,98.036
11.021,93.215
11.937,81.529
11.767,86.348
11.416,83.796
11.273,83.66
10.777,88.668
11.817,85.186
12.264,81.87
12.418,81.469
12.993,82.333
13.247,81.416
13.51,79.508
13.492,77.358
13.211,74.792
14.056,77.196
14.363,75.842
14.477,75.483
14.503,74.529
14.936,75.619
16.458,69.544
16.865,69.201
16.338,68.279
17.076,64.712
16.77,61.756
16.441,62.124
15.226,57.704
14.1,54.405
12.66,49.986
11.901,44.594
11.435,31.645
9.945,27.108
8.626,38.66
7.242,44.409
7.101,46.219
7.683,46.736
7.832,49.994
9.644,46.375
9.268,50.11
9.94,51.054
10.767,49.525
9.49,51.953
9.021,53.267
8.791,59.036
9.477,49.185
9.007,46.975
9.145,48.205
8.612,46.42
9.222,41.186
9.44,36.607
7.149,38.019
8.076,32.412
7.81,27.646
5.978,20.071
4.801,13.736
1.74,3.013
5.274,30.53
5.397,31.866
3.003,74.358
3.549,79.38
5.081,80.727
5.176,82.476
8.336,91.45
9.915,90.0
10.945,85.515
11.286,82.333
12.575,76.209
13.549,68.895
10.468,67.59
12.564,61.927
13.888,57.563
14.839,50.992
14.758,46.618
15.23,48.597
13.828,48.957
13.488,45.374
11.783,36.069
10.82,21.125
8.767,10.573
7.816,11.31
5.613,9.689
3.612,45.0
3.065,114.905
5.447,98.842
7.394,73.379
9.502,72.814
7.366,66.714
9.018,58.829
11.197,51.499
11.46,46.801
11.897,49.038
13.484,44.1
11.676,38.186
12.215,36.174
12.854,34.089
12.402,33.416
12.375,34.101
13.447,33.951
12.184,30.217
9.397,17.525
9.201,10.954
9.518,351.07
8.828,0.0
6.277,1.364
3.101,227.49
7.755,231.216
11.249,224.029
8.996,210.784
8.842,219.523
6.11,229.574
11.323,213.69
9.773,207.759
9.126,225.707
9.34,227.337
9.508,227.579
11.354,221.07
11.803,211.76
12.531,205.56
12.591,202.751
14.812,200.106
13.842,194.962
15.409,190.061
15.818,182.237
16.903,184.731
16.358,174.375
15.365,168.326
15.667,167.619
15.24,161.417
14.432,156.088
14.17,150.068
14.183,145.337
13.896,141.18
13.99,137.148
13.553,136.123
12.827,131.082
12.903,127.535
12.858,123.536
13.31,118.482
13.113,113.85
12.463,112.973
11.913,110.344
11.432,107.008
12.419,100.513
14.285,107.65
13.033,105.495
12.189,103.61
12.725,106.645
11.818,101.547
11.876,89.397
12.413,90.573
12.546,91.701
11.026,86.784
11.154,90.0
12.597,90.562
13.282,91.071
13.145,95.44
13.233,93.778
13.449,93.18
13.871,96.17
13.991,94.05
13.397,86.79
14.427,83.55
13.604,81.573
13.782,73.698
14.53,82.569
15.896,83.264
14.917,77.939
14.421,75.005
14.212,72.676
14.324,67.919
13.671,67.62
13.383,69.193
10.188,59.642
11.163,64.867
12.132,65.799
12.755,70.159
12.846,76.097
13.524,77.869
13.531,76.967
13.867,75.964
13.769,73.156
13.784,72.35
14.556,74.864
15.48,74.342
16.071,73.773
16.383,69.075
16.687,67.054
17.178,65.618
17.375,65.277
17.477,62.765
17.31,61.75
16.773,58.367
16.599,56.31
16.864,50.194
15.677,48.965
13.951,37.794
12.026,26.085
10.833,26.862
10.611,19.983
10.397,18.435
10.024,30.256
7.675,30.323
6.976,56.575
8.871,66.705
8.792,66.176
11.898,64.772
12.432,62.796
13.539,59.47
15.574,51.886
15.539,45.822
12.382,25.894
5.163,344.624
2.25,302.735
2.342,2.121
4.967,337.38
3.024,24.444
4.5,50.826
4.641,42.954
2.853,53.13
1.611,180.0
5.673,171.254
8.596,172.776
8.863,169.144
7.907,157.068
7.276,150.376
5.51,147.265
4.248,139.086
6.114,155.298
4.84,156.974
5.561,150.573
6.773,166.171
9.664,160.769
9.222,146.31
8.552,131.633
9.052,127.614
10.38,129.382
9.473,120.838
9.913,121.329
8.409,117.937
9.646,120.465
9.069,122.869
8.068,122.347
8.857,133.919
9.984,136.469
9.818,138.483
10.298,148.349
10.251,152.526
10.645,154.312
10.195,147.848
10.188,144.381
9.157,153.435
9.284,155.433
9.102,156.501
8.697,167.125
8.946,174.523
10.002,182.121
10.468,176.673
11.698,191.768
9.642,180.0
11.551,184.865
9.737,199.323
9.603,205.589
10.198,210.256
10.308,202.457
12.585,206.565
10.525,206.565
14.405,217.266
12.329,212.735
14.592,202.249
14.437,206.346
13.276,195.725
12.832,191.746
10.747,200.323
12.323,202.973
12.337,188.791
11.49,188.043
12.544,189.09
11.274,194.647
11.339,188.219
10.777,181.975
10.203,182.121
11.195,180.0
10.075,174.359
9.909,167.005
8.311,166.171
7.163,162.824
6.045,171.703
4.206,195.255
6.241,169.796
5.366,166.607
6.519,186.582
6.519,171.254
6.086,176.566
5.159,178.636
5.867,171.529
5.682,184.97
4.622,170.789
4.12,174.806
5.059,168.69
5.325,177.337
4.65,172.304
5.271,174.56
5.067,155.323
5.162,161.565
4.223,159.444
4.255,163.142
2.867,154.537
3.509,157.068
3.152,173.157
3.642,176.055
3.378,180.0
3.979,154.231
4.353,152.7
4.051,151.113
3.637,166.866
3.747,159.228
2.513,157.166
2.454,153.435
2.534,163.301
2.913,170.538
3.526,146.31
3.636,143.13
3.921,144.866
4.586,147.529
5.716,144.324
6.148,137.419
5.747,123.024
7.118,119.624
7.199,115.253
7.191,108.741
6.879,103.299
7.34,94.844
6.506,94.316
6.936,86.933
7.159,90.988
7.042,86.933
7.078,91.023
7.137,84.987
4.687,94.899
6.306,88.877
5.174,84.56
4.461,86.906
3.974,102.339
5.858,109.573
7.13,125.882
6.517,131.987
7.476,127.056
7.622,130.503
7.976,130.695
7.887,129.352
6.752,120.256
7.305,115.71
7.752,119.055
9.488,120.203
9.695,116.565
10.634,113.552
9.825,117.525
10.359,112.567
10.624,112.416
9.835,107.526
11.393,103.276
10.403,88.636
8.809,106.389
7.388,96.766
7.506,95.711
6.565,85.684
7.777,89.091
9.826,95.782
8.942,100.376
9.068,100.235
8.639,102.439
8.914,102.875
9.261,101.611
8.908,102.095
9.773,98.027
10.489,104.365
10.514,102.894
12.299,104.036
11.767,96.072
11.429,91.868
9.985,90.707
11.763,94.259
10.547,90.0
11.004,90.651
10.456,82.451
10.307,89.301
9.252,86.134
8.398,85.732
10.086,86.468
9.041,81.314
9.893,82.073
10.765,82.056
9.692,83.418
10.766,87.367
12.296,88.282
12.783,85.601
13.863,81.369
14.218,76.562
13.964,77.799
14.314,79.651
14.734,80.46
14.815,79.15
14.86,74.376
15.938,74.174
15.894,76.171
16.483,72.35
16.626,72.621
16.837,69.201
16.354,66.915
15.886,70.317
15.673,66.125
14.944,56.7
13.751,53.858
13.252,54.211
12.256,43.492
10.836,36.384
10.283,34.992
8.261,30.964
6.719,26.175
8.416,37.942
8.927,47.009
9.458,42.184
11.231,58.172
13.421,58.548
14.066,59.349
15.742,59.246
16.632,58.367
17.982,56.715
18.098,47.626
19.203,40.986
19.431,30.306
18.149,17.832
18.144,9.013
17.089,4.365
15.38,9.302
15.725,6.505
16.803,2.663
16.756,0.0
10.258,11.31
9.134,326.976
4.165,342.35
3.292,202.751
5.799,176.82
5.367,161.565
5.398,177.064
6.127,182.663
4.406,191.31
5.799,183.814
5.956,193.325
6.477,202.443
7.688,214.756
9.168,226.701
7.708,231.667
8.678,246.595
10.329,246.801
11.589,242.038
10.696,230.464
8.919,230.947
10.878,239.601
11.833,242.571
9.495,232.058
10.597,223.059
10.232,217.999
9.067,214.796
9.142,203.806
8.377,203.875
8.443,191.976
7.944,183.691
7.694,188.673
6.927,191.725
8.479,189.324
8.131,198.153
7.983,190.222
8.739,183.318
9.223,183.18
8.741,183.318
8.014,169.939
7.487,158.552
5.672,160.769
6.856,152.049
6.275,142.224
7.043,137.121
5.433,157.694
4.033,143.471
4.354,150.461
3.664,136.397
4.146,137.386
4.43,120.964
5.071,113.962
5.216,97.275
3.477,93.691
3.13,105.945
2.894,123.69
3.528,119.982
5.791,111.595
6.643,104.036
7.525,96.242
7.961,101.482
7.617,99.904
7.379,90.939
7.079,81.469
6.887,81.027
6.115,84.289
6.208,88.877
5.507,79.695
5.418,69.145
5.294,45.0
5.921,49.145
4.92,43.958
2.914,39.805
3.517,37.694
3.6,41.987
3.51,45.0
1.391,127.875
5.061,106.46
4.777,103.736
5.175,113.962
4.851,124.38
3.849,125.538
3.327,141.953
3.226,141.34
3.531,153.435
3.23,120.579
4.364,91.507
4.025,90.0
3.975,83.48
3.423,86.055
3.075,79.508
2.932,72.897
2.916,68.199
2.91,68.962
3.132,66.501
3.088,71.565
1.95,93.366
2.358,78.69
3.375,55.008
2.453,105.945
5.107,103.172
6.124,106.887
5.612,108.759
5.313,112.011
4.705,110.095
5.178,108.825
4.431,107.526
4.713,90.0
4.83,95.194
5.392,107.281
5.612,99.866
5.565,93.731
5.779,93.652
5.468,99.246
4.963,113.962
4.979,135.0
5.356,135.0
4.355,160.145
4.249,145.408
4.043,138.652
3.895,138.652
3.56,142.765
3.84,149.859
2.816,176.309
4.288,181.591
4.824,178.531
5.794,183.652
4.978,186.789
4.422,186.17
4.788,192.2
5.305,199.747
5.725,202.521
6.231,205.463
6.302,199.231
5.778,197.199
5.477,204.775
5.363,211.866
5.259,212.574
5.301,210.256
4.247,212.735
4.28,218.66
5.738,227.726
5.923,224.145
7.22,227.231
7.508,230.477
6.886,234.728
6.803,247.38
7.285,244.359
8.908,235.069
9.282,221.257
9.582,222.754
8.844,223.152
8.634,221.269
8.751,215.538
8.832,214.592
8.865,212.784
8.432,209.219
8.873,205.844
8.88,202.249
5.983,201.571
6.531,199.134
5.548,194.349
4.787,187.496
4.289,183.366
5.232,182.726
5.092,195.376
6.421,191.094
5.459,170.754
5.627,156.801
4.685,150.802
3.884,140.826
5.07,114.677
5.352,114.228
5.808,114.444
6.401,116.075
6.416,116.565
5.536,119.291
5.663,122.661
6.884,122.55
6.272,126.87
6.652,115.602
6.007,113.356
7.211,93.878
6.026,97.125
5.945,90.0
7.187,91.975
7.443,88.091
7.455,91.909
7.829,86.367
6.388,86.698
5.876,86.424
5.596,93.814
6.004,102.011
6.968,96.115
7.474,101.497
7.137,98.973
6.633,91.061
6.4,95.492
7.894,103.6
8.432,106.294
8.359,101.976
7.641,103.134
8.851,98.017
10.179,92.793
10.882,90.0
10.29,90.0
10.521,84.56
10.382,77.619
10.48,76.293
10.184,67.81
10.932,69.52
11.49,66.721
10.497,66.448
8.413,78.197
7.823,80.981
8.013,70.168
6.294,74.055
5.978,71.939
5.733,75.068
7.039,69.325
7.136,67.834
5.734,82.569
8.161,79.019
9.058,81.027
9.143,77.164
10.126,68.654
11.567,76.357
11.996,79.743
10.588,80.028
10.816,79.418
11.027,78.206
12.949,72.057
12.878,68.962
13.022,65.681
12.59,64.134
11.958,59.331
11.909,56.469
12.568,50.332
12.572,42.38
10.717,34.195
7.851,29.219
6.362,18.435
5.746,16.821
3.021,15.255
1.759,41.186
1.411,167.471
3.552,171.87
5.102,133.152
4.599,120.964
4.283,132.51
4.417,117.979
4.076,101.634
3.813,84.289
3.974,104.931
4.295,116.565
3.867,63.435
3.676,45.0
3.842,47.291
3.315,107.103
3.257,101.31
2.922,82.875
4.793,49.635
2.665,190.008
3.273,196.39
4.044,188.973
4.472,178.493
4.388,180.0
5.035,182.663
4.175,171.027
4.893,168.959
6.877,161.241
8.265,162.897
9.37,153.768
8.771,127.519
9.095,121.504
9.469,108.435
9.771,99.583
9.896,93.668
9.755,91.548
9.868,80.538
11.052,77.391
12.02,69.538
12.797,59.967
15.059,46.219
13.711,22.932
9.66,344.578
11.608,305.538
16.914,320.641
15.701,305.923
10.292,297.277
9.671,294.718
9.066,282.031
11.553,255.114
12.464,241.869
16.617,242.08
16.738,244.44
16.754,250.84
15.155,249.326
15.486,252.408
17.302,258.158
15.852,262.504
17.37,269.098
14.56,272.886
13.868,271.878
12.784,254.539
13.319,248.199
14.801,257.838
14.246,258.294
13.418,252.42
12.681,250.159
12.418,257.047
12.866,227.726
13.338,222.769
11.782,219.958
10.426,214.439
10.33,222.138
9.657,218.199
8.596,220.333
7.703,220.4
7.181,227.07
7.591,227.603
6.913,229.939
8.013,235.814
7.913,223.069
8.574,217.367
6.842,231.667
5.238,237.848
4.897,249.624
5.102,263.29
5.916,282.095
8.292,278.393
9.552,272.07
9.362,260.407
10.842,283.878
10.64,280.492
10.884,290.48
10.551,289.094
10.572,277.734
10.414,264.359
10.688,281.853
12.892,241.557
13.731,225.0
10.181,205.942
10.064,214.472
7.435,217.875
7.2,220.601
10.924,235.954
11.079,237.724
11.912,241.535
11.228,253.179
11.252,237.189
11.61,239.657
9.322,247.204
9.482,241.75
9.743,232.058
8.844,238.276
10.586,228.424
10.443,247.659
9.008,250.233
8.171,239.199
9.554,235.685
10.503,228.367
10.43,230.906
11.654,240.479
10.542,234.62
10.783,230.194
10.751,231.442
10.264,224.029
9.911,224.484
8.839,222.166
9.546,225.0
8.001,225.0
6.46,225.0
8.358,219.053
7.138,225.764
7.462,221.553
6.685,225.0
5.734,212.276
5.917,231.147
5.681,219.289
2.971,237.724
6.43,208.61
5.919,207.096
3.395,199.179
5.41,183.991
5.956,194.036
4.521,195.524
5.753,174.053
5.475,171.158
6.004,162.3
6.577,149.216
5.364,145.62
5.367,144.162
7.489,135.674
7.613,133.069
7.941,123.207
8.474,107.403
8.56,100.521
9.281,96.934
8.476,87.474
7.744,87.274
6.509,82.476
6.364,96.34
6.658,92.082
7.442,90.955
7.672,99.162
8.212,88.315
9.466,87.797
8.751,90.0
7.0,94.086
8.907,94.574
8.495,102.619
9.31,105.524
10.064,105.068
10.374,99.689
8.723,101.469
8.958,105.945
8.73,106.621
10.102,108.435
9.241,107.716
9.832,106.837
9.512,108.905
10.244,113.471
7.959,94.467
11.134,94.497
9.964,95.711
9.687,97.4
8.207,87.397
8.91,92.386
9.368,93.814
9.253,96.17
8.821,97.326
8.794,101.469
9.939,96.499
10.81,100.66
11.65,91.809
12.407,93.888
13.199,96.226
13.025,93.851
13.89,93.094
13.266,93.24
13.396,98.584
13.298,94.853
12.513,93.334
12.552,95.092
13.014,93.4
13.019,94.198
13.442,84.075
14.9,89.004
15.38,90.455
13.313,77.712
14.16,76.209
13.335,79.743
12.484,82.519
12.494,76.103
13.049,77.828
13.496,81.495
13.154,77.943
12.846,78.799
13.149,75.7
13.364,81.946
13.91,80.2
13.993,80.789
13.641,83.717
12.607,84.345
12.141,88.228
12.912,83.904
11.855,86.987
11.639,83.254
13.214,87.299
12.256,84.805
12.442,86.566
12.347,80.159
12.042,76.961
10.361,73.496
10.27,78.826
10.561,76.452
9.602,78.111
7.347,69.677
6.766,67.796
5.946,45.855
5.527,57.031
3.747,73.301
4.922,78.959
6.294,88.919
6.568,92.045
8.503,92.386
10.294,90.666
11.157,87.51
11.456,79.531
11.532,79.046
10.811,75.964
10.438,79.066
10.512,76.115
10.247,72.943
11.017,63.705
11.462,59.226
11.382,53.807
11.518,46.169
9.789,40.462
8.614,37.438
7.45,40.333
7.848,38.784
6.755,37.626
6.074,24.274
3.815,29.054
1.145,39.805
2.936,62.354
1.306,95.194
2.288,110.854
4.186,92.663
4.832,100.84
4.56,106.314
6.68,79.54
8.059,71.791
8.61,68.199
9.267,66.037
8.397,63.435
10.269,58.829
12.126,54.833
12.081,50.749
12.384,47.974
14.074,39.226
12.794,30.877
11.54,16.809
8.163,27.937
7.076,15.572
6.258,355.841
6.47,339.677
6.117,333.971
1.948,335.225
1.709,0.0
1.261,143.13
2.606,160.71
3.153,159.444
4.558,149.859
4.977,168.69
4.845,156.801
4.292,131.496
4.361,121.504
4.327,109.44
4.126,85.101
4.358,88.452
6.942,76.429
8.704,77.3
10.05,76.64
9.287,68.199
7.844,54.36
6.231,36.431
6.337,34.902
5.82,7.431
6.984,358.025
7.832,350.838
8.288,349.939
5.825,355.815
2.419,172.235
1.76,143.13
3.396,162.121
4.04,149.534
6.077,113.199
7.564,95.964
10.805,55.823
14.822,52.163
18.032,41.391
17.633,37.476
18.344,33.69
14.811,8.13
12.534,353.66
12.463,348.232
11.243,348.944
17.405,345.556
20.091,350.882
22.025,355.846
19.822,357.19
20.852,356.077
22.109,355.649
18.172,357.563
14.442,358.466
13.741,356.878
11.642,3.077
11.453,11.31
11.426,10.08
12.26,29.291
13.699,68.854
14.268,54.689
7.708,17.819
8.62,9.752
11.911,17.622
14.495,3.094
16.762,354.921
16.304,345.038
16.358,338.537
15.304,319.939
13.745,290.377
12.686,289.885
11.642,280.934
11.836,257.348
13.246,246.4
13.229,251.565
11.951,231.875
10.683,232.067
9.903,233.556
9.564,232.836
8.03,222.563
7.755,216.69
7.905,216.158
8.293,208.073
8.528,204.717
8.146,202.286
8.948,193.65
9.523,186.754
9.188,183.053
7.885,175.462
7.157,168.887
6.948,163.202
5.447,167.905
5.468,173.367
5.173,157.166
4.648,161.565
5.73,175.03
4.442,164.055
3.653,172.147
3.995,169.38
2.635,180.0
2.328,180.0
2.882,168.232
3.711,176.309
3.524,183.814
4.135,183.27
5.361,176.1
5.467,173.66
5.744,163.887
5.717,157.286
5.491,138.691
5.622,125.096
5.292,119.578
5.786,114.341
5.675,105.255
5.629,95.08
5.283,92.726
6.239,90.0
6.663,85.684
7.086,83.991
7.676,70.096
7.673,70.974
8.203,88.238
9.122,75.217
8.634,70.514
7.322,59.886
7.914,63.838
8.479,63.812
8.834,71.822
10.104,69.528
10.961,54.31
10.283,54.381
8.818,38.157
7.488,39.094
7.736,47.386
8.569,59.743
9.607,59.444
10.219,58.94
10.755,56.31
11.046,56.908
10.628,40.914
10.388,40.03
10.41,47.883
9.218,54.224
8.927,52.989
7.57,53.471
5.716,50.194
3.669,53.13
3.192,53.13
2.802,125.538
3.72,114.775
3.142,81.87
3.908,148.134
5.116,150.255
5.813,151.927
7.149,156.425
7.437,164.055
7.816,158.839
8.313,149.744
7.529,138.215
7.888,135.63
7.89,133.727
8.456,132.049
8.613,128.157
8.263,111.961
8.288,106.858
9.223,98.973
9.501,86.424
10.402,78.559
9.552,79.695
7.919,83.758
8.102,89.132
7.901,83.66
8.799,81.069
7.478,82.528
5.644,69.717
6.603,58.841
6.276,69.775
4.056,35.838
5.497,32.005
6.144,43.995
5.434,66.194
3.261,100.305
3.072,122.619
3.753,111.25
4.808,102.407
6.545,85.668
6.714,69.145
3.174,60.461
6.285,35.166
5.477,12.68
6.907,35.789
8.899,27.718
9.114,15.945
7.071,352.614
5.699,332.784
4.612,317.49
5.501,325.176
6.151,321.582
4.873,304.992
7.112,298.393
6.309,262.304
9.294,226.146
9.436,203.405
9.447,209.836
7.786,210.324
9.087,196.928
7.725,183.691
6.874,177.955
7.568,179.061
8.426,171.634
9.272,168.996
9.716,174.144
10.848,173.367
8.358,162.962
7.463,171.469
8.049,180.785
9.858,184.764
11.442,180.637
10.454,170.106
11.431,163.124
11.283,160.56
11.035,155.772
11.018,160.346
11.897,156.644
11.156,148.266
9.919,146.31
9.749,150.164
9.066,147.829
9.271,145.885
9.264,144.197
10.095,132.51
10.346,132.138
10.079,126.444
11.224,112.38
9.318,109.855
9.487,114.928
9.83,112.341
8.727,98.686
7.655,105.819
6.165,92.337
8.107,99.605
7.635,111.105
