wind_speed,direction
11.895,349.16
12.069,337.652
13.144,331.26
14.742,323.902
15.548,316.302
12.369,305.134
12.613,302.125
13.919,297.022
10.929,297.451
9.333,297.255
8.201,270.0
8.628,264.123
9.224,248.629
11.88,241.343
14.247,230.258
14.122,217.381
15.945,215.066
12.933,200.556
13.075,194.967
13.429,187.524
12.303,184.128
10.717,176.594
10.356,170.882
9.308,161.811
8.292,119.219
5.2,109.747
5.956,92.386
5.992,98.297
4.644,158.749
6.361,161.222
6.013,156.037
6.212,167.347
4.919,145.491
6.592,153.925
4.024,133.727
6.964,117.013
8.086,124.418
9.382,127.942
8.889,135.579
9.619,137.675
10.356,114.386
8.9,121.661
8.876,132.709
9.109,133.877
10.089,130.986
11.672,127.716
13.377,94.276
12.504,88.854
13.519,77.358
10.905,78.043
10.282,83.66
10.328,92.759
9.902,98.027
11.019,108.435
12.235,119.168
12.591,117.575
12.01,118.142
11.624,120.343
12.089,125.942
9.529,120.203
9.442,128.66
9.685,133.452
9.861,137.534
7.366,134.326
7.105,149.886
7.102,162.824
8.84,166.159
7.757,172.648
6.98,172.875
6.553,171.254
6.82,166.218
6.524,167.829
7.693,173.454
8.284,175.668
6.951,184.086
7.62,186.546
5.012,185.711
5.498,191.822
5.099,188.13
5.161,200.854
6.287,201.125
5.589,200.323
6.051,218.29
6.667,210.411
7.248,212.32
7.108,210.619
8.527,209.954
8.167,207.35
7.758,205.741
7.578,202.329
6.45,198.083
6.245,191.535
4.714,196.991
3.945,198.435
4.591,197.447
4.188,190.305
3.399,175.764
3.792,181.909
2.617,177.274
1.62,180.0
2.217,196.39
2.451,194.744
2.537,208.61
2.358,209.745
1.983,201.801
1.575,197.745
1.665,204.228
1.375,192.995
0.776,181.909
2.5,182.862
3.174,159.444
2.493,147.095
2.456,116.565
3.631,103.57
4.174,108.97
4.606,120.7
4.3,108.435
6.021,79.38
6.407,70.866
7.067,69.677
5.82,75.379
5.622,88.755
7.064,75.964
6.439,75.7
7.362,70.974
7.385,62.592
7.312,54.462
6.869,39.144
5.704,32.276
3.869,39.56
4.218,95.194
5.093,73.856
5.232,87.274
4.303,101.31
2.847,133.264
4.671,151.504
6.617,113.86
7.863,114.656
8.185,113.199
9.222,100.713
9.591,100.305
9.725,92.175
9.868,92.121
10.502,81.964
9.995,85.764
9.502,83.333
10.259,72.44
10.47,82.36
9.292,94.514
9.813,99.462
9.217,105.945
9.79,100.305
10.057,102.836
9.707,104.036
8.383,101.469
8.52,101.31
7.975,103.829
7.973,106.783
7.833,118.887
8.445,125.446
8.206,130.601
8.196,133.363
8.254,131.496
8.222,131.496
8.65,132.754
8.933,131.112
9.76,122.082
9.428,133.939
10.11,147.265
9.759,145.125
9.787,142.696
9.853,146.31
8.895,145.008
10.081,148.069
9.749,154.075
10.948,152.272
10.191,155.273
10.372,153.138
9.497,150.164
9.903,148.671
9.93,146.505
10.355,145.008
9.883,143.409
10.216,141.766
10.109,133.025
10.047,125.455
11.221,121.938
10.471,118.989
10.573,109.926
9.881,106.837
9.756,104.743
8.434,101.976
9.03,105.186
7.666,103.134
8.647,101.634
7.119,100.125
7.598,104.264
7.232,99.951
7.419,100.981
7.411,96.242
7.423,96.429
7.393,95.194
5.963,97.253
6.272,97.001
7.653,103.6
7.733,108.712
6.947,106.966
7.596,110.659
6.422,103.496
6.715,100.222
5.407,100.84
5.036,92.726
6.403,96.226
6.784,95.711
6.867,81.327
6.575,94.467
6.149,96.459
4.807,96.71
6.106,104.036
4.644,90.0
5.799,93.302
5.925,95.29
5.669,93.503
5.309,87.51
4.922,90.0
5.304,93.652
4.444,90.0
4.574,90.0
5.635,97.524
6.32,101.113
6.266,102.848
6.218,111.25
5.232,114.624
5.578,104.281
6.587,106.336
4.491,118.926
5.792,105.802
5.488,121.535
5.41,102.529
6.071,109.885
6.785,114.702
7.638,117.758
7.163,117.44
8.044,113.318
6.936,108.122
6.956,97.524
6.263,95.599
5.499,92.386
5.789,95.711
6.522,105.068
7.759,97.883
7.956,98.616
8.672,101.768
8.936,100.713
8.938,101.31
8.806,96.17
9.883,90.0
9.916,86.468
10.402,82.171
10.201,80.991
10.341,78.261
9.652,75.256
11.254,71.98
11.952,74.954
12.489,73.74
12.788,72.446
13.137,69.507
12.659,69.246
11.895,69.092
11.785,64.249
9.843,61.157
9.044,49.484
8.808,37.519
7.999,26.966
9.103,11.768
6.285,355.426
4.073,7.125
1.821,61.699
2.401,136.975
2.549,127.875
4.293,133.877
4.6,124.508
4.514,111.25
4.327,93.013
3.771,76.759
3.391,57.265
3.999,70.56
3.862,111.161
3.356,132.138
4.108,166.675
3.355,150.018
3.887,183.366
4.8,174.56
4.425,180.0
5.391,202.521
6.627,200.807
8.051,205.769
9.369,212.412
8.609,220.872
10.248,206.887
11.727,200.993
13.753,202.782
13.177,196.39
12.239,189.941
12.637,186.776
12.897,186.645
11.632,183.691
11.675,175.601
10.933,172.405
11.293,168.207
9.292,165.964
9.982,151.28
9.338,151.844
7.709,140.194
7.797,135.63
7.414,130.503
6.99,125.074
6.889,120.256
6.995,121.139
6.648,102.995
7.022,102.095
5.35,92.386
5.755,93.24
5.107,90.0
4.86,88.854
4.975,92.291
5.194,91.061
6.889,87.397
8.262,84.872
7.983,70.741
5.551,66.801
3.264,59.421
2.134,52.792
0.799,128.66
1.43,127.875
2.021,119.745
1.982,93.576
1.684,85.914
1.49,67.38
0.929,66.801
0.97,75.964
1.724,66.801
1.958,61.927
2.034,47.291
3.431,6.115
2.608,351.028
1.335,282.529
2.073,264.289
3.06,223.264
6.502,227.291
8.47,216.209
8.932,202.426
9.487,206.222
9.202,198.925
8.182,188.005
7.586,185.711
7.125,166.701
7.353,162.216
5.862,155.772
7.45,158.199
7.83,155.638
7.79,151.314
7.348,149.036
6.517,149.421
6.916,163.909
7.05,171.573
6.608,158.587
7.698,146.547
8.088,152.319
8.865,154.113
7.6,155.772
7.804,159.341
7.9,172.117
10.322,178.636
10.03,185.064
9.808,183.532
8.958,196.928
11.724,196.928
10.652,199.699
11.49,198.825
10.629,207.165
10.507,205.346
10.499,198.004
10.64,202.051
10.109,192.836
9.824,194.744
10.968,194.511
10.51,189.574
7.118,195.255
7.757,182.77
8.707,189.462
8.522,181.685
7.863,187.883
7.951,188.746
6.871,198.122
7.995,188.746
8.004,190.061
8.634,187.907
8.751,186.17
8.584,186.429
7.103,194.5
8.918,176.135
8.237,180.881
8.921,172.2
9.063,170.407
8.609,162.597
6.335,158.405
5.889,151.699
6.406,127.093
6.111,130.101
5.074,137.911
3.495,114.145
3.614,118.301
2.477,96.34
2.38,96.009
1.015,45.0
2.663,65.376
2.684,59.036
3.542,104.931
4.293,97.696
5.549,102.407
7.666,110.136
8.105,109.249
7.751,103.829
8.438,94.699
9.801,87.852
11.107,77.949
11.052,76.278
10.273,70.906
10.237,64.983
11.899,55.008
11.492,46.71
12.039,42.158
13.697,43.221
13.755,34.249
13.823,25.894
14.143,24.605
13.62,15.388
12.859,4.316
11.948,349.487
12.625,339.829
14.091,341.878
6.61,1.169
6.276,339.718
7.137,345.466
6.372,336.645
2.333,238.57
2.168,155.556
3.937,85.711
7.882,71.053
8.31,70.852
9.583,68.199
10.61,60.709
10.593,56.821
7.214,36.69
6.885,26.98
6.467,7.253
7.415,353.118
8.23,331.876
7.805,318.013
8.048,270.924
9.322,266.028
11.626,252.897
11.788,258.079
11.908,263.211
11.602,274.939
8.719,279.31
9.754,265.426
12.772,271.701
15.254,291.801
14.545,279.302
12.646,272.268
12.626,292.891
12.211,294.944
12.522,289.156
10.622,286.314
10.088,288.869
8.471,293.199
11.225,281.689
11.444,285.422
10.848,282.6
9.119,273.918
8.457,275.117
7.195,270.0
8.461,247.574
5.487,248.199
4.458,235.408
4.658,249.624
4.153,248.839
3.677,225.0
3.384,198.925
3.91,191.31
4.283,177.614
3.808,164.846
3.783,142.224
4.253,137.291
4.255,123.024
4.586,115.514
5.17,110.674
5.778,104.264
6.742,98.746
8.832,87.739
8.273,79.249
8.526,74.745
9.008,69.274
7.503,65.493
8.382,55.528
7.221,49.316
8.093,55.905
11.475,52.352
11.704,50.807
12.214,43.152
10.463,34.418
9.689,29.219
9.175,30.964
7.732,45.0
6.578,52.765
7.644,51.632
6.772,18.104
4.206,13.627
3.761,33.178
3.227,52.696
3.983,60.255
8.674,49.667
9.396,55.257
11.361,54.389
10.355,56.31
11.761,51.435
13.447,49.856
13.041,46.922
15.141,46.655
15.882,44.05
12.589,39.369
11.3,35.096
8.806,18.178
8.083,8.881
7.009,0.0
5.257,348.959
6.973,9.293
2.245,327.265
4.922,136.975
9.462,79.426
16.577,24.092
10.344,17.152
12.55,51.429
12.238,49.899
10.196,35.217
10.179,44.518
11.223,37.493
9.955,35.455
7.9,39.352
11.011,30.854
8.283,2.642
5.158,348.111
4.478,344.292
2.261,312.511
8.472,355.732
5.666,343.179
2.832,327.724
2.624,264.56
3.093,223.363
2.674,217.405
1.199,282.529
2.394,222.879
2.987,213.024
2.377,205.201
2.873,195.255
3.025,187.125
1.666,153.435
3.204,164.358
4.509,152.021
4.862,136.219
4.532,124.992
3.786,100.305
3.362,125.538
3.124,149.036
2.49,180.0
0.892,185.711
1.706,198.435
3.388,180.0
2.159,168.69
2.686,128.367
2.608,113.962
2.189,105.642
3.413,109.093
3.013,118.811
2.114,114.624
1.721,113.962
1.471,96.009
1.737,105.945
1.506,106.389
1.426,137.726
3.564,112.751
3.478,123.69
3.649,120.141
3.204,120.379
3.559,128.928
3.893,132.614
4.557,156.037
4.813,156.037
4.771,161.996
5.195,165.619
5.55,152.85
4.905,160.017
4.132,164.358
3.535,155.556
3.362,136.848
2.806,143.13
2.578,171.87
3.067,183.691
5.44,209.168
6.877,212.32
6.782,194.5
6.901,182.564
5.138,176.055
5.245,181.364
5.243,173.211
4.445,175.101
4.094,183.468
4.109,180.0
5.152,160.253
4.483,178.409
3.082,158.629
2.9,154.537
3.458,165.466
4.132,171.384
6.044,150.255
5.845,154.537
3.179,154.44
2.673,163.301
4.412,117.3
4.091,113.429
4.635,108.925
4.887,107.969
4.202,112.751
4.952,98.746
5.788,96.203
6.008,98.297
5.529,110.854
3.972,102.339
4.058,91.685
3.984,83.29
3.561,82.648
3.572,78.69
4.53,60.802
4.841,60.422
5.3,60.709
4.799,54.462
4.287,55.491
3.039,58.671
2.847,59.421
5.021,52.125
2.669,60.255
1.857,50.194
2.34,36.87
2.646,32.276
3.432,20.323
5.561,2.489
5.467,12.529
4.746,5.856
3.972,3.576
3.018,9.462
2.204,36.254
1.601,85.914
3.531,166.43
3.834,169.046
3.847,153.435
3.68,147.381
4.03,148.736
3.767,141.632
3.46,129.289
3.553,121.607
3.676,120.651
3.272,102.529
3.644,65.854
6.359,57.2
6.899,57.144
8.078,42.51
8.525,31.109
8.613,26.188
7.647,23.962
5.109,13.24
1.945,118.301
1.934,123.69
2.597,133.152
3.284,140.711
4.45,163.009
7.118,192.848
7.927,191.129
8.389,188.616
9.257,187.696
8.714,186.613
9.214,182.322
7.722,167.969
8.119,158.523
9.568,167.062
10.41,161.996
10.108,166.477
9.63,168.111
9.32,167.637
9.824,150.524
9.831,154.411
7.129,145.257
9.047,143.556
9.428,142.989
9.078,141.45
8.907,132.879
8.472,132.274
8.767,135.526
8.56,133.394
8.311,133.452
9.028,130.446
10.088,134.534
9.728,131.845
8.265,128.884
6.416,125.256
7.473,123.275
8.126,116.878
9.541,107.56
9.874,104.198
10.599,103.885
10.763,102.858
11.646,97.275
12.867,96.216
10.812,87.754
12.27,83.355
13.019,85.802
14.091,82.937
13.087,80.112
12.234,81.793
10.535,82.648
10.232,85.083
9.777,87.274
9.646,84.16
9.536,80.538
10.412,76.409
11.04,76.251
9.612,76.799
8.626,76.945
7.83,72.646
8.642,74.962
8.186,74.814
6.918,83.571
7.435,79.144
7.745,74.268
7.735,69.228
7.091,68.385
7.185,66.541
3.99,60.255
3.488,62.525
2.12,61.927
1.8,56.31
1.068,45.0
1.264,36.87
0.819,98.366
5.109,291.541
5.323,278.13
5.931,263.928
5.693,263.66
5.557,238.815
3.895,230.194
4.392,213.69
4.728,217.747
4.991,217.147
4.292,216.87
4.386,225.0
3.761,226.332
3.166,236.31
2.186,237.265
3.366,263.418
3.556,276.34
3.61,289.094
3.681,276.116
5.614,267.398
5.697,237.724
6.39,247.989
7.516,245.556
7.209,252.824
6.582,248.405
8.505,240.046
8.968,247.011
7.484,243.004
8.999,253.836
9.378,252.784
10.977,237.579
10.56,240.086
11.523,242.879
10.909,246.371
11.397,235.265
10.196,239.036
9.622,242.103
9.33,234.819
9.819,223.452
9.506,220.192
9.807,232.253
9.371,229.899
9.84,233.276
9.925,232.696
8.93,235.864
7.885,244.654
6.994,246.038
7.109,249.102
5.822,250.017
6.002,190.081
5.793,183.945
6.635,197.819
5.665,200.171
5.778,209.604
5.837,206.565
5.394,205.278
5.557,217.476
4.512,208.74
4.705,214.115
5.669,203.356
6.374,210.256
7.333,205.253
6.404,209.358
6.256,201.801
6.866,199.094
6.371,200.225
4.382,194.421
5.354,210.7
2.282,230.711
5.105,217.235
3.28,221.987
4.242,210.651
4.018,223.831
6.093,219.428
7.331,206.131
6.48,208.009
6.637,204.702
6.086,199.502
6.964,203.86
6.922,201.413
5.692,196.587
4.667,190.539
4.202,181.591
4.9,176.73
3.051,158.629
3.5,144.689
3.422,142.306
3.748,125.754
3.192,102.995
3.416,96.115
3.202,120.256
2.657,84.805
4.132,84.644
3.545,70.974
2.63,68.629
2.412,71.565
2.638,67.068
2.489,80.91
3.029,99.728
5.462,103.799
6.469,102.426
6.786,93.318
5.209,82.786
4.86,78.261
6.767,75.801
7.14,76.477
6.872,77.957
6.87,75.018
7.036,65.879
6.766,67.89
6.439,71.862
5.767,71.565
5.684,66.14
5.621,67.306
2.839,91.685
3.012,106.699
3.804,112.932
2.946,123.69
3.675,142.125
4.154,132.955
3.381,121.43
3.048,119.055
4.007,108.8
6.119,108.122
5.956,107.475
4.53,107.745
6.917,85.668
7.319,93.18
9.653,93.532
10.434,94.038
10.369,97.549
9.829,92.726
9.873,89.31
10.32,86.424
10.324,82.073
11.247,69.963
11.983,76.278
10.698,66.297
11.306,68.085
11.495,68.552
9.791,64.113
8.762,61.26
9.008,59.452
8.714,61.975
9.025,67.203
7.951,67.864
4.966,62.525
5.562,56.768
5.648,58.57
2.295,59.808
2.845,79.992
4.057,80.665
4.774,77.764
5.188,75.822
5.316,73.515
5.144,72.104
4.475,68.199
5.251,67.011
5.668,64.163
6.279,60.546
8.139,60.255
8.899,51.147
7.03,78.69
6.473,81.573
5.463,83.418
4.633,74.358
4.277,78.44
3.029,79.16
1.152,70.71
1.206,69.677
0.907,86.906
1.526,105.945
3.764,103.627
3.728,97.306
6.117,97.046
7.702,102.804
7.921,94.653
9.0,88.781
11.6,87.754
11.483,80.159
11.625,92.291
11.982,94.004
12.867,89.438
12.265,85.38
10.771,90.597
10.69,79.808
11.375,91.38
11.261,92.545
11.929,88.755
11.851,91.736
12.212,90.567
13.286,91.023
11.057,85.553
14.169,88.506
14.425,93.066
14.887,90.466
14.71,90.448
14.822,92.347
17.199,90.0
16.645,89.569
18.47,85.301
17.776,85.03
18.271,80.401
18.261,78.768
17.222,83.97
18.089,81.656
18.288,79.875
17.422,78.608
17.807,78.197
17.128,80.26
18.251,76.361
16.728,77.716
16.952,81.754
16.469,79.771
16.543,78.774
15.926,76.171
16.128,75.66
15.139,74.667
17.372,74.604
17.686,73.187
17.709,72.316
17.124,71.313
18.355,73.787
18.146,70.145
21.119,68.939
20.696,69.085
19.981,67.932
20.583,68.134
20.534,69.404
19.968,65.889
21.816,65.315
22.469,60.915
21.884,59.153
21.36,56.962
20.506,57.74
20.001,59.868
20.793,57.642
17.5,58.671
16.984,58.671
17.592,56.757
15.932,54.934
16.519,53.297
16.145,52.792
15.717,52.535
14.328,55.582
15.326,61.809
15.896,61.206
16.472,62.793
18.579,63.593
18.566,61.557
18.773,60.388
19.16,58.912
17.801,56.099
17.335,53.889
16.71,47.442
15.558,42.709
14.515,39.035
14.238,33.69
12.958,27.204
11.874,19.041
10.969,12.804
10.42,7.815
10.238,17.393
10.204,25.378
12.385,34.508
11.957,40.795
10.399,40.073
10.091,44.484
8.814,45.971
10.173,50.599
10.346,47.07
10.367,45.666
11.047,43.741
11.448,38.325
11.152,32.152
10.435,11.041
12.527,9.18
12.73,3.366
12.299,359.421
11.35,349.304
10.812,341.98
10.035,332.802
8.19,326.07
8.879,318.965
11.806,313.29
13.943,315.725
11.235,316.353
9.601,329.421
8.356,332.282
7.528,328.707
4.65,303.69
5.584,235.954
7.471,218.956
7.68,204.905
7.414,197.819
7.256,193.069
6.664,183.24
6.125,178.831
6.028,174.053
6.464,180.0
2.073,154.983
3.062,165.964
4.77,174.144
5.105,166.293
5.08,177.274
5.799,167.735
6.1,173.019
4.679,163.009
4.871,182.936
4.318,187.907
4.563,188.531
2.871,180.0
3.913,184.764
4.878,184.185
4.758,183.576
4.34,192.381
5.061,195.751
4.881,185.856
4.285,188.366
4.178,188.616
3.921,194.931
4.148,195.709
3.653,203.963
6.179,221.73
8.173,212.471
9.819,221.392
8.672,208.413
8.58,209.539
9.307,214.548
10.757,218.346
10.04,217.875
11.274,223.647
13.191,222.31
12.126,217.461
12.761,206.565
13.265,203.07
15.583,200.714
13.793,205.88
12.897,203.75
12.151,204.254
12.446,205.582
12.309,200.082
12.475,198.258
12.109,196.587
11.549,195.092
12.506,190.758
13.054,191.206
12.156,187.633
11.436,181.975
11.647,188.383
12.446,185.816
11.047,181.259
12.771,195.11
12.194,185.247
9.927,189.926
11.288,190.469
9.818,166.477
9.042,177.026
8.994,176.186
8.734,190.235
7.9,184.538
9.034,180.818
8.746,168.024
9.033,175.03
8.237,174.036
7.561,174.472
7.79,182.643
7.766,183.066
8.164,180.0
8.014,176.583
8.436,177.397
7.957,173.558
5.984,181.273
6.25,193.707
6.315,187.125
5.738,199.983
6.22,191.944
6.437,196.26
8.683,213.69
6.948,203.86
7.013,203.334
6.969,202.782
7.269,196.798
7.118,196.091
7.212,200.433
6.148,193.449
6.632,195.461
6.958,184.485
6.883,170.727
7.318,173.66
7.41,172.185
7.468,152.949
8.527,147.6
5.773,147.031
6.158,141.546
7.216,132.58
6.399,143.13
6.238,125.096
6.129,115.942
6.028,121.43
5.525,124.077
5.314,110.556
4.171,126.027
4.706,128.66
4.546,120.651
4.785,112.62
5.211,109.747
4.762,107.447
3.811,109.026
6.073,112.62
5.436,114.341
4.24,105.751
3.277,115.278
3.161,119.745
4.012,109.29
5.022,107.354
6.227,94.086
7.274,91.878
7.134,86.121
6.314,79.315
5.698,118.301
4.921,127.875
6.171,122.152
5.713,136.081
4.397,144.689
6.951,147.68
5.735,140.793
6.89,141.483
7.749,132.797
7.3,130.426
6.945,120.964
6.911,121.122
7.011,111.615
8.002,114.656
7.937,113.199
8.427,111.037
8.625,107.684
9.113,98.569
10.122,108.225
9.758,97.595
9.677,94.653
9.839,101.56
9.845,98.227
9.777,91.414
10.745,89.409
11.105,90.609
11.093,90.623
9.701,86.593
11.193,85.786
10.782,83.991
9.196,88.586
10.267,87.306
8.77,83.246
8.724,79.902
9.899,81.098
10.028,77.471
11.105,76.724
10.948,77.471
10.557,79.579
11.638,80.727
12.021,79.114
12.87,76.218
13.119,77.307
12.499,77.042
13.126,77.276
13.574,73.385
12.744,72.007
13.889,71.295
13.844,67.804
14.592,65.556
14.888,63.249
15.07,61.294
15.171,60.509
15.563,55.981
14.849,52.334
14.538,46.134
14.598,40.996
14.135,37.288
13.581,39.359
12.681,35.789
12.033,31.373
11.371,32.661
8.685,24.444
7.502,43.806
7.677,56.768
9.011,57.265
9.408,60.255
9.929,59.036
9.859,55.521
10.762,53.13
10.612,50.599
10.038,46.185
10.665,45.744
10.311,43.472
10.66,40.778
11.161,32.471
10.951,21.695
11.207,12.588
10.319,11.195
10.715,5.654
10.039,6.271
10.729,5.826
11.024,5.314
9.211,25.844
10.586,40.525
9.279,45.556
7.94,61.26
9.14,63.733
9.494,63.97
10.015,64.885
9.867,61.894
10.559,61.557
11.542,60.751
11.069,58.1
11.159,55.641
11.063,50.954
10.419,43.846
10.622,33.247
12.36,18.75
12.913,10.591
14.224,6.71
13.345,356.941
11.649,346.897
11.537,341.25
10.74,338.395
10.384,338.806
10.091,2.489
6.412,357.614
6.198,17.7
8.56,43.264
8.383,56.31
5.858,53.344
9.06,47.406
9.374,47.328
11.199,28.926
13.564,30.364
15.984,26.565
16.717,23.694
17.488,19.323
16.775,11.965
15.917,10.477
15.419,6.129
15.814,0.754
16.12,355.941
17.623,353.623
19.207,347.86
20.201,337.834
20.458,330.094
16.873,323.13
14.396,316.055
11.934,308.191
11.61,313.688
9.501,324.638
9.351,307.942
11.694,296.017
5.899,272.437
9.269,266.135
12.742,268.877
15.579,287.71
14.704,312.241
17.097,324.219
14.669,306.13
15.712,296.764
15.315,283.213
8.886,264.207
8.129,258.857
7.739,259.778
3.236,249.444
3.425,248.199
2.768,230.528
4.004,243.435
3.43,218.991
2.303,189.462
2.206,210.964
1.325,196.699
0.843,161.565
1.061,194.036
0.32,180.0
0.659,75.964
1.152,74.055
1.354,125.538
1.043,120.964
3.499,105.945
3.608,99.462
3.379,79.508
1.534,60.945
1.336,83.66
1.617,85.236
5.889,22.249
6.174,17.354
5.128,353.047
4.318,330.461
3.576,297.475
2.916,277.431
1.494,318.814
