wind_speed,direction
8.406,100.008
9.295,101.459
10.259,102.381
10.546,99.246
10.397,100.66
9.784,99.008
10.872,93.366
10.662,92.632
12.222,90.0
11.015,94.548
11.081,93.731
13.166,96.52
11.952,81.617
11.495,82.801
11.1,87.455
11.667,83.182
11.423,84.352
10.512,87.367
12.612,92.314
12.813,88.888
13.222,84.661
13.158,78.476
12.855,77.943
12.358,80.538
12.679,83.541
13.752,82.079
13.421,84.943
14.362,83.765
13.102,82.681
12.922,83.073
12.108,85.147
12.404,84.289
13.158,85.323
14.254,78.69
15.236,76.273
15.293,74.113
15.005,74.864
15.367,70.858
14.545,70.133
14.292,69.444
14.783,69.444
15.416,69.026
13.034,72.031
11.116,66.801
9.767,59.47
8.317,54.554
6.588,57.381
3.559,41.76
9.019,25.145
4.893,71.565
1.539,139.899
2.44,135.0
5.292,135.0
5.565,118.369
6.657,124.695
6.106,119.745
4.799,126.193
4.126,129.806
4.017,140.964
3.676,135.0
1.828,130.815
0.893,133.152
1.224,118.301
1.021,129.806
1.496,149.036
1.959,151.189
2.811,118.443
2.322,113.199
2.509,92.203
3.172,95.711
3.412,104.421
3.959,105.751
3.631,110.726
5.447,107.784
3.535,112.932
3.852,107.526
2.293,103.536
2.718,108.435
5.218,92.175
7.701,87.109
8.772,77.758
10.072,69.145
9.979,59.315
8.879,54.727
9.318,58.285
10.171,54.335
11.339,31.938
14.545,30.964
18.466,13.196
17.444,8.531
14.847,350.46
14.394,336.998
12.986,334.68
16.423,336.346
18.952,308.894
13.34,308.247
17.254,349.92
15.05,2.027
8.625,287.716
19.698,289.12
17.532,281.718
14.246,278.26
15.937,287.745
16.804,278.881
18.822,281.155
17.831,273.705
19.597,268.568
17.738,264.695
17.814,264.695
17.221,262.104
18.741,267.328
16.217,255.964
15.911,258.064
17.091,264.958
13.723,260.272
11.195,259.579
14.096,259.287
14.451,260.049
13.314,261.336
11.755,251.175
9.433,248.908
9.14,249.076
9.991,253.163
11.33,253.361
13.39,257.125
13.822,261.649
12.645,254.445
15.544,257.873
14.597,261.369
14.755,266.605
14.296,278.482
13.089,275.44
11.587,271.232
12.099,275.356
13.107,256.884
11.477,245.4
11.684,247.286
10.308,250.017
8.472,246.915
9.607,253.951
12.182,247.652
13.244,245.376
12.253,256.39
12.579,252.646
