wind_speed,direction
5.33,203.703
5.378,191.31
6.13,191.31
5.992,192.653
5.569,194.349
5.019,186.953
5.688,200.095
5.647,205.463
4.388,205.821
2.31,196.39
1.062,180.0
1.938,347.471
2.525,357.614
3.521,348.024
5.182,349.695
6.143,335.556
7.025,328.523
7.775,333.435
6.617,332.103
8.669,321.216
9.985,304.509
10.442,300.607
10.021,287.488
11.76,278.842
12.45,258.69
16.828,255.568
19.032,242.242
17.81,252.084
16.645,239.184
16.079,238.655
14.518,235.768
13.797,234.881
12.879,229.699
11.721,224.145
11.022,219.063
10.57,214.061
9.226,216.085
9.149,218.904
9.077,223.332
8.672,219.806
7.912,217.954
6.964,217.073
7.579,235.008
7.888,236.56
7.835,225.644
7.905,227.545
8.491,230.301
7.899,225.0
7.81,223.727
7.599,219.094
8.476,217.875
8.141,224.397
7.37,226.332
7.54,222.337
8.049,229.97
8.243,225.0
8.042,225.0
8.257,229.214
7.469,231.789
7.043,238.523
6.106,225.83
4.99,242.103
5.809,260.34
6.54,253.54
7.953,261.027
7.034,256.828
6.531,261.254
7.425,262.747
7.082,276.226
7.75,261.469
9.705,245.433
9.677,247.62
10.454,244.359
11.05,241.742
11.915,245.508
11.424,246.228
12.466,239.331
12.356,231.072
12.559,219.946
11.271,221.941
10.403,209.827
10.436,212.005
9.469,212.242
10.47,196.314
9.806,192.295
8.15,189.605
7.879,180.909
7.161,171.027
6.698,156.25
6.175,148.841
4.53,130.601
4.222,112.751
4.02,102.724
5.123,87.274
4.458,88.531
5.118,78.44
6.331,79.508
7.204,85.389
8.949,90.0
10.623,91.273
12.731,83.418
13.655,76.931
11.207,80.74
12.328,76.357
12.099,73.984
13.07,72.474
13.509,71.125
14.312,66.974
15.031,62.496
15.539,59.389
15.944,58.824
16.741,57.193
17.851,56.834
18.34,54.727
17.052,56.088
16.257,52.352
13.282,49.338
11.163,49.254
9.509,40.84
9.873,43.058
10.424,61.073
9.204,72.688
10.622,77.412
11.538,75.964
13.343,72.435
16.133,67.148
16.679,65.879
17.426,64.316
17.249,63.616
16.979,62.145
15.99,57.763
16.025,52.322
14.38,48.24
16.258,35.655
17.887,25.463
19.015,9.377
21.184,359.053
21.033,347.217
11.512,315.0
11.798,315.482
7.441,249.775
10.096,249.444
10.156,239.153
9.724,238.151
8.904,233.746
11.613,231.054
13.503,229.059
11.989,227.49
11.343,225.868
10.417,226.444
10.029,227.045
8.701,225.579
8.59,223.807
8.311,226.931
7.321,218.157
6.661,219.806
6.473,218.853
5.63,213.69
4.681,205.115
3.676,196.26
2.617,192.529
1.429,170.538
1.611,228.814
1.621,264.289
2.743,258.69
3.08,267.511
3.027,233.746
3.945,220.426
6.389,208.523
7.906,205.201
8.414,205.301
8.256,207.378
8.182,217.405
8.226,217.405
5.593,204.341
4.855,204.102
4.544,205.866
5.184,214.077
3.831,209.982
2.978,217.875
2.409,218.157
1.991,212.471
2.283,222.274
1.241,284.036
2.772,266.987
2.427,255.964
3.305,276.116
2.448,288.435
2.785,264.56
4.017,255.069
3.806,216.158
5.492,208.301
6.039,206.565
5.324,198.435
6.321,196.39
7.128,206.565
7.731,210.651
7.818,210.964
6.243,201.595
5.872,208.706
5.215,198.435
3.893,191.31
2.91,195.945
2.46,194.036
1.657,145.008
1.336,147.995
1.464,135.0
2.202,141.34
2.452,115.017
2.238,76.759
2.186,51.843
2.975,31.827
2.414,31.759
0.533,71.565
1.921,185.44
3.007,176.186
3.835,167.471
3.998,153.435
3.915,141.546
3.885,128.418
5.382,110.095
4.063,98.531
3.664,81.674
4.241,75.677
3.76,71.114
