SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2016-01-03 00:00:00,8.72,11.53,92.2,-4.83,15.15,11.48,102.96,6.43,15.05
2016-01-03 01:00:00,9.68,12.58,87.37,-0.82,16.75,11.44,101.37,7.07,14.97
2016-01-03 02:00:00,8.62,12.22,86.55,5.55,16.29,11.47,100.89,7.67,15.03
2016-01-03 03:00:00,9.7,12.28,92.1,-1.43,16.38,11.45,101.15,6.68,14.99
2016-01-03 04:00:00,9.22,12.67,90.67,-4.53,16.85,11.6,101.37,7.63,15.28
2016-01-03 05:00:00,8.42,12.73,86.14,12.5,16.92,11.72,101.39,8.5,15.5
2016-01-03 06:00:00,8.02,11.67,98.64,-6.12,15.41,12.62,99.66,7.39,16.8
2016-01-03 07:00:00,9.93,12.39,92.52,2.56,16.52,12.9,97.48,6.59,17.09
2016-01-03 08:00:00,10.04,11.99,95.08,-3.87,15.95,12.86,95.3,5.91,17.05
2016-01-03 09:00:00,10.52,12.23,91.21,-0.64,16.31,12.84,94.1,5.79,17.03
2016-01-03 10:00:00,12.65,13.25,90.57,-1.64,17.39,13.02,93.63,4.74,17.2
2016-01-03 11:00:00,13.27,14.27,88.93,-2.26,17.97,13.2,93.19,4.7,17.35
2016-01-03 12:00:00,13.42,13.43,86.67,-0.56,17.52,13.27,92.61,4.1,17.4
2016-01-03 13:00:00,14.94,13.34,86.11,1.11,17.46,13.21,92.34,2.52,17.36
2016-01-03 14:00:00,15.24,13.25,87.22,-0.52,17.39,13.16,92.47,2.15,17.32
2016-01-03 15:00:00,15.95,13.4,86.7,-1.1,17.5,13.03,92.67,1.55,17.21
2016-01-03 16:00:00,14.78,13.8,85.6,-4.23,17.75,12.74,92.97,2.97,16.93
2016-01-03 17:00:00,14.45,15.09,81.37,0.65,18.23,12.48,92.91,3.78,16.63
2016-01-03 18:00:00,15.88,14.9,82.02,0.09,18.18,12.32,93.17,2.3,16.43
2016-01-03 19:00:00,16.3,14.44,82.11,-2.87,18.04,12.04,93.46,1.74,16.03
2016-01-03 20:00:00,16.07,14.28,79.24,-1.22,17.98,11.68,93.1,1.91,15.43
2016-01-03 21:00:00,16.14,14.21,78.02,-1.06,17.95,11.81,91.91,1.81,15.66
2016-01-03 22:00:00,15.06,13.82,76.96,-0.71,17.76,12.14,89.29,2.7,16.18
2016-01-03 23:00:00,15.58,14.14,76.25,-3.64,17.92,12.52,86.41,2.34,16.68
2016-01-04 00:00:00,16.35,15.19,72.61,0.33,18.25,12.78,84.03,1.9,16.97
2016-01-04 01:00:00,15.43,15.36,72.94,-1.38,18.29,12.81,82.26,2.86,17.0
2016-01-04 02:00:00,16.99,15.15,71.56,-0.5,18.24,12.49,80.67,1.25,16.65
2016-01-04 03:00:00,16.44,15.77,71.06,-2.75,18.36,11.95,79.29,1.92,15.89
2016-01-04 04:00:00,17.87,14.94,68.31,-1.51,18.19,11.82,77.65,0.32,15.68
2016-01-04 05:00:00,18.78,14.93,66.8,2.58,18.19,12.08,75.24,-0.59,16.09
2016-01-04 06:00:00,19.01,15.68,69.38,0.47,18.34,12.74,72.28,-0.67,16.93
2016-01-04 07:00:00,19.38,16.69,69.85,-0.29,18.46,12.68,70.32,-0.92,16.86
2016-01-04 08:00:00,19.7,15.84,69.56,1.69,18.37,12.42,68.74,-1.33,16.56
2016-01-04 09:00:00,16.75,15.09,71.25,1.3,18.23,11.89,67.8,1.48,15.79
2016-01-04 10:00:00,16.3,14.29,72.55,3.95,17.98,11.38,68.54,1.68,14.85
2016-01-04 11:00:00,16.34,13.17,76.5,-0.25,17.32,10.79,71.65,0.98,13.47
2016-01-04 12:00:00,18.46,11.5,76.25,0.8,15.09,10.31,78.76,-3.37,12.15
2016-01-04 13:00:00,18.76,12.04,77.05,6.61,16.03,10.22,86.86,-2.73,11.88
2016-01-04 14:00:00,18.76,10.25,83.66,-2.31,11.97,10.3,93.94,-6.79,12.12
2016-01-04 15:00:00,18.82,11.18,81.35,3.0,14.41,10.68,99.19,-4.41,13.19
2016-01-04 16:00:00,16.89,11.45,84.35,4.42,14.99,11.19,102.54,-1.9,14.44
2016-01-04 17:00:00,15.76,12.0,88.77,-9.98,15.97,11.79,104.77,0.21,15.63
2016-01-04 18:00:00,15.56,13.2,78.79,3.65,17.35,12.14,106.04,1.79,16.18
2016-01-04 19:00:00,16.22,15.05,82.44,3.66,18.22,12.1,106.82,2.0,16.12
2016-01-04 20:00:00,11.53,14.52,86.1,1.88,18.07,12.26,105.54,6.54,16.35
2016-01-04 21:00:00,10.75,13.87,87.98,7.5,17.79,12.2,104.75,7.04,16.27
2016-01-04 22:00:00,9.9,13.09,95.48,5.83,17.26,11.9,103.48,7.36,15.81
2016-01-04 23:00:00,8.44,13.05,101.31,-13.14,17.22,11.37,102.86,8.78,14.83
2016-01-05 00:00:00,9.39,15.03,88.17,0.5,18.22,10.86,104.8,8.83,13.65
2016-01-05 01:00:00,7.46,14.14,88.67,3.4,17.92,10.59,108.79,10.46,12.94
2016-01-05 02:00:00,6.94,13.78,92.07,0.76,17.74,10.65,112.4,10.8,13.1
2016-01-05 03:00:00,5.78,13.39,92.83,2.95,17.49,10.94,114.34,11.71,13.85
2016-01-05 04:00:00,5.52,13.23,95.78,4.15,17.37,11.29,113.96,11.85,14.66
2016-01-05 05:00:00,5.89,13.34,99.93,-8.7,17.46,11.67,110.89,11.57,15.41
2016-01-05 06:00:00,6.32,14.2,91.23,2.2,17.94,12.77,103.67,11.62,16.96
2016-01-05 07:00:00,8.94,14.76,93.43,-3.43,18.14,13.04,99.21,9.2,17.21
2016-01-05 08:00:00,10.09,14.64,90.0,7.26,18.11,12.93,98.46,8.02,17.11
2016-01-05 09:00:00,9.6,14.84,97.26,2.78,18.17,12.84,99.43,8.57,17.03
2016-01-05 10:00:00,11.83,14.08,100.04,-4.68,17.89,12.88,100.0,6.06,17.07
2016-01-05 11:00:00,12.04,13.91,95.36,-1.1,17.81,12.94,100.11,5.77,17.12
2016-01-05 12:00:00,12.93,13.08,94.26,-2.1,17.25,12.88,99.69,4.32,17.07
2016-01-05 13:00:00,11.44,14.87,92.16,0.62,18.17,12.72,98.41,6.73,16.91
2016-01-05 14:00:00,10.22,14.43,92.78,3.17,18.03,12.54,96.93,7.81,16.7
2016-01-05 15:00:00,6.95,13.62,95.95,-0.12,17.64,12.33,97.23,10.69,16.44
2016-01-05 16:00:00,6.18,14.08,95.83,1.58,17.89,12.36,100.08,11.71,16.48
2016-01-05 17:00:00,7.78,14.46,97.41,-5.12,18.04,12.68,104.94,10.26,16.86
2016-01-05 18:00:00,8.36,14.76,92.29,3.85,18.14,13.22,109.03,9.78,17.36
2016-01-05 19:00:00,13.42,14.25,96.14,2.42,17.96,13.39,109.99,4.54,17.49
2016-01-05 20:00:00,11.52,14.52,98.56,-1.36,18.07,13.5,108.32,6.55,17.57
2016-01-05 21:00:00,9.99,14.59,97.2,-3.35,18.09,13.3,105.84,8.1,17.43
2016-01-05 22:00:00,12.71,15.41,93.85,-4.35,18.3,12.92,103.76,5.59,17.1
2016-01-05 23:00:00,13.24,16.24,89.5,-5.62,18.42,12.48,101.28,5.18,16.63
2016-01-06 00:00:00,13.14,15.63,83.88,-1.31,18.34,12.18,98.59,5.2,16.24
2016-01-06 01:00:00,12.94,15.98,82.57,-3.1,18.39,12.1,96.05,5.45,16.12
2016-01-06 02:00:00,12.69,16.17,79.47,-0.15,18.41,12.14,94.25,5.72,16.18
2016-01-06 03:00:00,12.01,16.98,79.32,-1.54,18.48,12.13,94.03,6.47,16.17
2016-01-06 04:00:00,11.7,17.07,77.78,-0.74,18.49,12.06,95.44,6.79,16.06
2016-01-06 05:00:00,13.04,16.36,77.04,-3.12,18.43,12.02,97.28,5.39,16.0
2016-01-06 06:00:00,13.02,15.83,73.92,1.81,18.37,12.78,96.29,5.35,16.97
2016-01-06 07:00:00,15.12,15.79,75.73,1.79,18.36,13.19,94.34,3.24,17.34
2016-01-06 08:00:00,14.81,16.3,77.52,-0.15,18.43,13.28,92.36,3.62,17.41
2016-01-06 09:00:00,14.15,16.68,77.37,1.49,18.46,13.33,90.03,4.31,17.45
2016-01-06 10:00:00,16.5,17.25,78.86,1.2,18.5,13.35,87.06,2.0,17.46
2016-01-06 11:00:00,16.84,17.76,80.06,2.66,18.52,13.34,84.45,1.68,17.46
2016-01-06 12:00:00,16.92,17.63,82.72,1.21,18.52,13.32,82.7,1.6,17.44
2016-01-06 13:00:00,17.6,17.92,83.93,-2.0,18.53,13.31,82.08,0.93,17.43
2016-01-06 14:00:00,18.02,18.6,81.93,0.06,18.55,13.28,82.89,0.53,17.41
2016-01-06 15:00:00,18.05,17.85,81.99,0.53,18.52,13.23,85.35,0.47,17.37
2016-01-06 16:00:00,17.7,17.97,82.52,1.81,18.53,13.27,88.72,0.83,17.4
2016-01-06 17:00:00,17.4,17.45,84.33,-1.51,18.51,13.44,91.77,1.11,17.53
2016-01-06 18:00:00,16.47,16.8,82.82,1.47,18.47,13.73,94.07,2.0,17.71
2016-01-06 19:00:00,15.48,17.1,84.29,-2.11,18.49,14.14,94.37,3.01,17.92
2016-01-06 20:00:00,12.05,17.54,82.18,-2.93,18.51,14.46,92.1,6.46,18.04
2016-01-06 21:00:00,14.7,18.23,79.25,-4.26,18.54,14.39,87.79,3.84,18.02
2016-01-06 22:00:00,15.68,18.86,74.99,-2.64,18.55,14.28,83.05,2.87,17.98
2016-01-06 23:00:00,16.05,18.47,72.35,0.52,18.54,14.07,78.66,2.49,17.89
2016-01-07 00:00:00,16.14,18.62,72.87,-1.56,18.55,14.02,75.75,2.41,17.86
2016-01-07 01:00:00,15.7,18.82,71.31,-3.19,18.55,13.86,74.37,2.85,17.78
2016-01-07 02:00:00,13.96,18.28,68.12,-2.08,18.54,13.82,73.64,4.58,17.76
2016-01-07 03:00:00,16.67,17.19,66.04,-1.12,18.49,13.81,73.31,1.82,17.75
2016-01-07 04:00:00,17.26,16.22,64.92,-0.38,18.42,13.82,72.56,1.16,17.76
2016-01-07 05:00:00,17.56,15.88,64.54,1.55,18.37,13.54,72.34,0.81,17.59
2016-01-07 06:00:00,17.29,15.38,66.09,5.47,18.29,13.73,72.6,1.0,17.71
2016-01-07 07:00:00,17.23,16.66,71.56,1.21,18.46,13.98,73.59,1.23,17.84
2016-01-07 08:00:00,17.78,17.21,72.77,2.91,18.5,14.4,74.81,0.72,18.02
2016-01-07 09:00:00,18.1,18.1,75.68,0.19,18.53,14.84,75.2,0.43,18.17
2016-01-07 10:00:00,18.2,18.43,75.87,-0.19,18.54,15.0,74.72,0.34,18.21
2016-01-07 11:00:00,18.2,18.04,75.68,0.56,18.53,14.88,75.11,0.33,18.18
2016-01-07 12:00:00,18.12,18.3,76.24,0.74,18.54,14.79,76.99,0.42,18.15
2016-01-07 13:00:00,17.89,18.28,76.98,1.34,18.54,14.68,78.71,0.65,18.12
2016-01-07 14:00:00,17.9,18.91,78.32,1.78,18.55,14.33,79.01,0.65,18.0
2016-01-07 15:00:00,17.98,18.97,80.1,-0.65,18.55,13.78,79.06,0.57,17.74
2016-01-07 16:00:00,17.6,18.8,79.45,-1.85,18.55,13.41,79.53,0.95,17.51
2016-01-07 17:00:00,17.95,18.94,77.6,-4.03,18.55,13.17,78.38,0.6,17.32
2016-01-07 18:00:00,17.86,18.65,73.57,-2.13,18.55,12.88,77.42,0.69,17.07
2016-01-07 19:00:00,18.08,19.18,71.44,-3.09,18.56,12.36,77.94,0.48,16.48
2016-01-07 20:00:00,18.0,18.63,68.35,-1.39,18.55,12.36,78.43,0.55,16.48
2016-01-07 21:00:00,17.42,18.48,66.96,-1.44,18.54,12.53,78.0,1.12,16.69
2016-01-07 22:00:00,14.46,18.12,65.52,0.9,18.53,12.77,76.15,4.07,16.96
2016-01-07 23:00:00,12.54,18.35,66.42,-3.16,18.54,13.18,75.13,6.0,17.33
2016-01-08 00:00:00,16.74,19.43,63.26,-1.53,18.56,13.63,74.36,1.82,17.65
2016-01-08 01:00:00,17.98,18.35,61.73,-2.15,18.54,13.86,71.87,0.56,17.78
2016-01-08 02:00:00,18.2,17.06,59.58,0.85,18.49,13.78,68.44,0.29,17.74
2016-01-08 03:00:00,18.2,16.79,60.43,1.04,18.47,13.58,65.33,0.27,17.62
2016-01-08 04:00:00,18.12,16.69,61.47,-1.65,18.46,13.22,63.29,0.34,17.36
2016-01-08 05:00:00,17.96,16.58,59.82,-1.62,18.45,12.56,62.36,0.49,16.73
2016-01-08 06:00:00,17.88,17.09,58.2,-0.36,18.49,12.59,60.9,0.61,16.76
2016-01-08 07:00:00,17.78,16.48,57.84,3.46,18.44,12.25,59.96,0.66,16.34
2016-01-08 08:00:00,15.36,14.66,61.3,3.85,18.11,11.78,61.66,2.75,15.61
2016-01-08 09:00:00,15.68,13.57,65.15,6.08,17.61,11.49,64.28,1.93,15.07
2016-01-08 10:00:00,13.98,12.79,71.23,4.86,16.98,11.22,67.15,3.0,14.5
2016-01-08 11:00:00,11.58,12.12,76.09,5.7,16.15,10.9,71.2,4.57,13.75
2016-01-08 12:00:00,12.13,9.58,81.79,2.2,9.89,10.87,77.4,-2.24,13.68
2016-01-08 13:00:00,11.29,8.26,83.99,-0.94,5.8,11.17,81.54,-5.49,14.39
2016-01-08 14:00:00,12.21,9.08,83.05,-2.51,8.27,11.47,82.86,-3.94,15.03
2016-01-08 15:00:00,14.84,10.01,80.54,-0.8,11.25,11.64,83.1,-3.59,15.36
2016-01-08 16:00:00,16.38,10.89,79.74,-4.95,13.73,11.52,82.94,-2.65,15.13
2016-01-08 17:00:00,16.78,13.46,74.79,-1.86,17.54,11.22,81.76,0.76,14.5
2016-01-08 18:00:00,16.86,14.8,72.93,-1.67,18.15,10.69,81.92,1.29,13.21
2016-01-08 19:00:00,16.8,15.65,71.26,-2.51,18.34,10.25,83.26,1.54,11.97
2016-01-08 20:00:00,16.62,15.82,68.75,-1.95,18.37,10.02,84.4,1.75,11.28
2016-01-08 21:00:00,16.58,15.97,66.8,-0.06,18.39,9.78,84.33,1.81,10.53
2016-01-08 22:00:00,16.48,16.4,66.74,-0.6,18.44,9.74,81.77,1.96,10.4
2016-01-08 23:00:00,16.1,16.2,66.14,1.69,18.41,9.76,79.08,2.31,10.46
2016-01-09 00:00:00,15.28,16.86,67.83,-2.06,18.47,9.71,79.33,3.19,10.3
2016-01-09 01:00:00,12.62,16.37,65.77,2.1,18.43,9.66,81.83,5.81,10.14
2016-01-09 02:00:00,10.6,14.77,67.87,0.45,18.15,9.67,83.78,7.55,10.17
2016-01-09 03:00:00,12.94,13.21,68.32,-0.37,17.36,9.81,84.31,4.42,10.62
2016-01-09 04:00:00,11.26,12.68,67.95,-1.98,16.86,9.96,83.53,5.6,11.09
2016-01-09 05:00:00,9.65,12.34,65.97,-2.19,16.46,10.19,81.73,6.81,11.79
2016-01-09 06:00:00,8.88,10.87,63.78,2.79,13.68,10.8,77.94,4.8,13.5
2016-01-09 07:00:00,8.82,9.04,66.57,3.45,8.15,10.63,75.68,-0.67,13.05
2016-01-09 08:00:00,3.32,8.75,70.02,2.76,7.24,10.14,75.65,3.92,11.64
2016-01-09 09:00:00,2.18,8.71,72.78,4.61,7.11,9.54,75.84,4.93,9.76
2016-01-09 10:00:00,2.88,8.28,77.39,1.72,5.85,8.85,77.81,2.97,7.55
2016-01-09 11:00:00,3.16,3.32,79.11,2.32,0.0,7.95,83.84,-3.16,4.97
2016-01-09 12:00:00,4.51,3.66,81.43,1.96,0.34,7.42,92.3,-4.17,3.75
2016-01-09 13:00:00,2.46,2.04,83.39,72.65,0.0,7.52,98.67,-2.46,3.96
2016-01-09 14:00:00,1.96,3.7,156.04,-24.28,0.35,7.62,101.16,-1.61,4.18
2016-01-09 15:00:00,2.95,4.7,131.76,-32.3,0.68,7.6,101.51,-2.27,4.14
2016-01-09 16:00:00,0.91,4.55,99.46,17.1,0.62,7.59,100.31,-0.29,4.12
2016-01-09 17:00:00,1.28,3.37,116.56,-53.12,0.0,7.75,97.02,-1.28,4.48
2016-01-09 18:00:00,5.9,5.19,63.44,-63.44,0.94,7.96,93.58,-4.96,5.0
2016-01-09 19:00:00,7.96,4.16,0.0,42.93,0.47,7.71,92.01,-7.49,4.39
2016-01-09 20:00:00,8.93,7.1,42.93,-8.71,3.13,7.13,91.07,-5.8,3.18
2016-01-09 21:00:00,7.93,7.36,34.22,-2.61,3.63,6.65,83.71,-4.3,2.39
2016-01-09 22:00:00,0.8,1.88,31.61,55.79,0.0,5.94,58.3,-0.8,1.54
2016-01-09 23:00:00,0.16,2.61,87.4,248.16,0.0,5.62,21.5,-0.16,1.25
2016-01-10 00:00:00,5.14,2.98,335.56,-35.3,0.0,4.31,359.94,-5.14,0.52
2016-01-10 01:00:00,3.1,3.45,300.26,-21.61,0.0,3.65,333.64,-3.1,0.33
2016-01-10 02:00:00,5.2,5.84,278.65,-30.79,1.44,2.93,295.09,-3.76,0.0
2016-01-10 03:00:00,4.86,7.99,247.86,-28.73,5.08,2.9,249.6,0.22,0.0
2016-01-10 04:00:00,6.21,9.51,219.13,-48.44,9.66,2.25,232.06,3.45,0.0
2016-01-10 05:00:00,2.91,7.73,170.69,68.78,4.44,1.44,232.69,1.53,0.0
2016-01-10 06:00:00,4.62,11.32,239.47,-0.09,14.72,2.7,249.83,10.1,0.0
2016-01-10 07:00:00,2.8,8.68,239.38,-0.92,7.02,4.62,243.02,4.22,0.65
2016-01-10 08:00:00,0.71,8.28,238.46,-8.42,5.85,5.38,235.65,5.14,1.07
2016-01-10 09:00:00,1.01,7.08,230.04,-11.95,3.09,5.47,231.03,2.08,1.14
2016-01-10 10:00:00,0.35,6.38,218.09,-13.75,2.03,5.27,226.11,1.68,1.0
2016-01-10 11:00:00,0.12,6.46,204.34,5.09,2.13,5.3,217.86,2.01,1.02
2016-01-10 12:00:00,0.76,7.21,209.43,-5.88,3.33,5.41,207.56,2.57,1.09
2016-01-10 13:00:00,2.61,7.64,203.55,14.77,4.23,5.44,198.4,1.62,1.11
2016-01-10 14:00:00,4.38,9.82,218.32,-0.12,10.65,5.85,193.32,6.27,1.45
2016-01-10 15:00:00,2.64,9.67,218.2,-3.65,10.17,6.76,191.62,7.53,2.56
2016-01-10 16:00:00,2.38,9.27,214.55,-3.71,8.88,7.45,190.89,6.5,3.81
2016-01-10 17:00:00,3.38,9.77,210.84,-5.38,10.49,7.07,188.63,7.11,3.07
2016-01-10 18:00:00,1.98,8.72,205.46,-9.35,7.15,5.9,185.46,5.17,1.5
2016-01-10 19:00:00,0.62,7.04,196.11,-17.9,3.02,4.63,182.42,2.4,0.65
2016-01-10 20:00:00,0.34,4.12,178.21,19.14,0.46,3.78,183.94,0.12,0.37
2016-01-10 21:00:00,0.08,2.07,197.35,57.72,0.0,2.99,187.7,-0.08,0.0
2016-01-10 22:00:00,0.11,2.15,255.07,-11.63,0.0,2.02,197.36,-0.11,0.0
2016-01-10 23:00:00,0.11,2.87,243.44,6.76,0.0,1.83,220.94,-0.11,0.0
2016-01-11 00:00:00,0.11,3.34,250.2,1.36,0.0,2.53,233.11,-0.11,0.0
2016-01-11 01:00:00,0.46,4.16,251.56,3.91,0.47,3.0,236.91,0.01,0.0
2016-01-11 02:00:00,1.07,4.28,255.47,-3.91,0.51,2.95,241.1,-0.56,0.0
2016-01-11 03:00:00,0.24,4.07,251.56,26.97,0.45,2.8,242.36,0.21,0.0
2016-01-11 04:00:00,0.06,4.9,278.53,-33.55,0.78,2.52,240.76,0.72,0.0
2016-01-11 05:00:00,0.02,4.63,244.98,6.05,0.65,2.19,248.59,0.63,0.0
2016-01-11 06:00:00,0.02,4.24,251.03,2.11,0.5,2.45,262.6,0.48,0.0
2016-01-11 07:00:00,0.05,4.33,253.14,-21.8,0.53,2.98,269.11,0.48,0.0
2016-01-11 08:00:00,0.08,3.02,231.34,-23.69,0.0,3.43,269.26,-0.08,0.0
2016-01-11 09:00:00,0.08,2.81,207.65,5.53,0.0,3.8,261.47,-0.08,0.37
2016-01-11 10:00:00,0.35,4.88,213.18,7.55,0.77,4.21,252.38,0.42,0.49
2016-01-11 11:00:00,0.93,6.7,220.73,15.58,2.47,4.69,240.78,1.54,0.68
2016-01-11 12:00:00,2.33,8.98,236.31,-8.48,7.96,5.6,225.46,5.63,1.24
2016-01-11 13:00:00,4.36,8.93,227.83,2.28,7.8,6.8,214.22,3.44,2.62
2016-01-11 14:00:00,6.47,10.93,230.11,-1.95,13.83,7.76,210.44,7.36,4.51
2016-01-11 15:00:00,8.12,11.33,228.16,2.2,14.74,8.27,211.51,6.62,5.83
2016-01-11 16:00:00,10.52,11.48,230.36,10.64,15.05,8.51,215.92,4.53,6.51
2016-01-11 17:00:00,11.92,13.24,241.0,-2.43,17.38,8.55,222.38,5.46,6.63
2016-01-11 18:00:00,10.19,13.17,238.57,3.59,17.32,8.57,228.8,7.13,6.69
2016-01-11 19:00:00,10.98,12.62,242.16,19.47,16.8,8.55,235.34,5.82,6.63
2016-01-11 20:00:00,11.28,8.7,261.63,7.45,7.08,8.31,242.48,-4.2,5.94
2016-01-11 21:00:00,4.57,7.84,269.08,2.77,4.7,7.92,251.72,0.13,4.9
2016-01-11 22:00:00,3.23,7.85,271.85,2.07,4.73,7.41,263.07,1.5,3.73
2016-01-11 23:00:00,4.45,9.24,273.92,1.99,8.79,7.38,275.0,4.34,3.67
2016-01-12 00:00:00,1.26,11.03,275.91,11.19,14.07,7.86,284.02,12.81,4.75
2016-01-12 01:00:00,0.52,10.31,287.1,-0.34,12.15,8.32,289.49,11.63,5.97
2016-01-12 02:00:00,1.56,12.22,286.76,-3.42,16.29,8.45,292.39,14.73,6.34
2016-01-12 03:00:00,2.93,12.52,283.34,3.47,16.68,8.49,291.24,13.75,6.46
2016-01-12 04:00:00,2.57,12.59,286.81,-4.8,16.76,8.1,285.2,14.19,5.36
2016-01-12 05:00:00,6.73,12.08,282.01,-26.81,16.09,7.98,270.51,9.36,5.05
2016-01-12 06:00:00,8.41,13.71,255.2,-20.56,17.7,9.46,247.86,9.29,9.5
2016-01-12 07:00:00,8.62,12.08,234.64,5.26,16.09,11.09,235.24,7.47,14.21
2016-01-12 08:00:00,12.56,12.12,239.9,-10.14,16.15,11.36,234.29,3.59,14.81
2016-01-12 09:00:00,13.65,14.33,229.76,6.08,18.0,11.27,236.44,4.35,14.61
2016-01-12 10:00:00,14.6,14.12,235.84,-6.18,17.91,11.41,237.57,3.31,14.91
2016-01-12 11:00:00,15.94,13.26,229.66,2.85,17.4,11.65,237.07,1.46,15.38
2016-01-12 12:00:00,16.13,12.33,232.51,-0.49,16.44,11.73,237.13,0.31,15.52
2016-01-12 13:00:00,15.96,12.47,232.02,1.11,16.62,11.72,235.91,0.66,15.5
2016-01-12 14:00:00,14.69,11.92,233.13,-10.01,15.84,11.75,233.52,1.15,15.56
2016-01-12 15:00:00,15.6,11.6,223.12,-2.24,15.28,11.8,230.73,-0.32,15.64
2016-01-12 16:00:00,14.61,11.65,220.88,-8.88,15.38,11.72,227.89,0.77,15.5
2016-01-12 17:00:00,9.22,11.96,212.0,9.69,15.91,11.42,224.64,6.69,14.93
2016-01-12 18:00:00,13.27,11.14,221.69,-9.32,14.32,11.01,220.87,1.05,14.02
2016-01-12 19:00:00,13.61,10.87,212.37,0.46,13.68,10.57,216.29,0.07,12.89
2016-01-12 20:00:00,14.99,9.55,212.83,-4.22,9.79,10.29,211.56,-5.2,12.09
2016-01-12 21:00:00,12.52,9.74,208.61,-14.26,10.4,9.84,207.31,-2.12,10.71
2016-01-12 22:00:00,11.34,11.36,194.35,-2.77,14.81,9.3,203.87,3.47,8.98
2016-01-12 23:00:00,13.39,10.84,191.58,-7.96,13.6,8.96,200.38,0.21,7.89
2016-01-13 00:00:00,10.82,10.14,183.62,-1.33,11.64,8.9,196.81,0.82,7.7
2016-01-13 01:00:00,7.28,9.47,182.29,4.52,9.53,8.94,192.42,2.25,7.83
