SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2018-01-04 09:00:00,0.79,2.2,103.24,61.05,0.0,4.55,125.95,-0.79,0.62
2018-01-04 10:00:00,1.57,4.06,164.29,2.39,0.44,4.7,126.73,-1.13,0.68
2018-01-04 11:00:00,2.12,4.78,166.68,-25.13,0.72,4.6,126.62,-1.4,0.64
2018-01-04 12:00:00,2.64,5.36,141.55,-10.49,1.06,4.26,123.06,-1.58,0.51
2018-01-04 13:00:00,3.76,5.19,131.06,15.25,0.94,4.15,119.31,-2.82,0.47
2018-01-04 14:00:00,3.86,5.37,146.31,3.62,1.06,4.48,119.77,-2.8,0.59
2018-01-04 15:00:00,3.66,5.36,149.93,-46.8,1.06,4.94,121.14,-2.6,0.8
2018-01-04 16:00:00,3.31,4.06,103.13,-22.59,0.44,5.49,120.81,-2.87,1.15
2018-01-04 17:00:00,1.3,5.34,80.54,-1.58,1.04,5.93,119.32,-0.26,1.53
2018-01-04 18:00:00,0.57,5.51,78.96,-4.22,1.17,6.22,117.2,0.6,1.84
2018-01-04 19:00:00,1.18,4.9,74.74,-10.56,0.78,6.08,113.38,-0.4,1.68
2018-01-04 20:00:00,1.4,4.78,64.18,-5.4,0.72,5.5,106.04,-0.68,1.16
2018-01-04 21:00:00,1.56,5.3,58.78,-12.56,1.02,4.96,96.73,-0.54,0.81
2018-01-04 22:00:00,1.88,4.8,46.22,-5.21,0.73,4.53,84.74,-1.15,0.61
2018-01-04 23:00:00,2.49,4.89,41.01,-2.64,0.77,4.32,70.24,-1.72,0.53
2018-01-05 00:00:00,3.43,4.6,38.37,-1.5,0.64,4.14,56.71,-2.79,0.47
2018-01-05 01:00:00,2.71,4.73,36.87,2.93,0.7,4.01,43.12,-2.01,0.43
2018-01-05 02:00:00,0.86,4.68,39.8,-5.64,0.67,4.04,28.17,-0.19,0.44
2018-01-05 03:00:00,1.16,5.9,34.16,0.06,1.5,4.31,15.11,0.34,0.52
2018-01-05 04:00:00,2.22,4.75,34.22,-29.25,0.7,4.78,4.86,-1.52,0.72
2018-01-05 05:00:00,2.95,3.66,4.97,12.68,0.34,5.4,353.86,-2.61,1.08
2018-01-05 06:00:00,4.09,4.55,17.65,310.35,0.62,5.64,340.48,-3.47,1.27
2018-01-05 07:00:00,4.28,4.91,328.0,-52.8,0.78,5.87,324.7,-3.5,1.47
2018-01-05 08:00:00,2.74,5.88,275.2,1.14,1.48,7.32,301.22,-1.26,3.55
2018-01-05 09:00:00,4.32,6.74,276.34,-3.4,2.53,10.24,281.74,-1.79,11.94
2018-01-05 10:00:00,13.68,7.92,272.94,-0.4,4.9,13.72,271.49,-8.78,17.7
2018-01-05 11:00:00,18.4,9.98,272.54,2.54,11.15,15.84,270.58,-7.25,18.37
2018-01-05 12:00:00,18.18,10.42,275.08,-0.84,12.47,17.64,271.43,-5.71,18.52
2018-01-05 13:00:00,18.69,12.38,274.24,-22.08,16.51,19.72,264.9,-2.18,18.56
2018-01-05 14:00:00,18.65,15.68,252.16,0.38,18.34,21.19,256.32,-0.31,18.57
2018-01-05 15:00:00,18.89,15.56,252.54,-0.98,18.33,21.72,254.89,-0.56,18.57
2018-01-05 16:00:00,18.94,15.53,251.56,0.0,18.32,20.98,252.82,-0.62,18.57
2018-01-05 17:00:00,18.28,15.15,251.56,-7.54,18.24,20.18,246.81,-0.04,18.57
2018-01-05 18:00:00,16.99,17.81,244.02,-6.64,18.52,19.07,241.1,1.53,18.55
2018-01-05 19:00:00,16.98,15.53,237.38,-15.07,18.32,17.41,234.73,1.34,18.51
2018-01-05 20:00:00,16.93,15.4,222.31,0.34,18.3,15.49,227.85,1.37,18.31
2018-01-05 21:00:00,16.77,13.14,222.65,-4.46,17.3,13.52,222.93,0.53,17.58
2018-01-05 22:00:00,16.66,12.05,218.19,2.11,16.05,12.08,220.0,-0.61,16.09
2018-01-05 23:00:00,15.57,12.99,220.3,-10.21,17.17,11.17,217.55,1.6,14.39
2018-01-06 00:00:00,14.98,12.75,210.09,-0.35,16.94,10.61,215.82,1.96,13.0
2018-01-06 01:00:00,13.02,10.1,209.74,-10.22,11.52,10.35,214.44,-1.5,12.27
2018-01-06 02:00:00,13.44,10.48,199.52,7.72,12.64,10.18,212.78,-0.8,11.76
2018-01-06 03:00:00,11.55,9.56,207.24,-2.98,9.82,9.85,209.73,-1.73,10.75
2018-01-06 04:00:00,9.36,9.73,204.26,-13.1,10.37,9.3,206.0,1.01,8.98
2018-01-06 05:00:00,8.22,9.68,191.16,10.85,10.21,8.58,202.55,1.99,6.72
2018-01-06 06:00:00,5.84,6.32,202.01,5.4,1.96,7.78,199.32,-3.88,4.56
2018-01-06 07:00:00,6.56,7.58,207.41,-12.88,4.09,6.83,196.82,-2.47,2.67
2018-01-06 08:00:00,4.11,6.96,194.53,0.62,2.88,6.08,194.22,-1.23,1.68
2018-01-06 09:00:00,1.06,6.21,195.15,0.79,1.83,5.52,190.34,0.77,1.17
2018-01-06 10:00:00,0.27,4.54,195.94,-22.65,0.61,5.21,185.44,0.34,0.96
2018-01-06 11:00:00,0.52,4.31,173.29,16.58,0.52,5.11,180.92,0.0,0.9
2018-01-06 12:00:00,0.87,2.86,189.87,-0.41,0.0,5.19,179.46,-0.87,0.94
2018-01-06 13:00:00,2.32,6.11,189.46,-6.22,1.71,5.3,179.28,-0.61,1.02
2018-01-06 14:00:00,3.34,6.65,183.24,-0.51,2.39,5.34,178.16,-0.95,1.04
2018-01-06 15:00:00,1.85,5.22,182.73,-9.25,0.96,5.2,175.72,-0.89,0.95
2018-01-06 16:00:00,1.3,4.39,173.48,-3.6,0.55,4.98,171.62,-0.75,0.82
2018-01-06 17:00:00,1.17,3.52,169.88,16.7,0.31,4.82,164.54,-0.86,0.74
2018-01-06 18:00:00,1.11,3.22,186.58,-2.64,0.0,4.63,155.37,-1.11,0.65
2018-01-06 19:00:00,0.88,3.65,183.94,-28.56,0.33,4.47,146.89,-0.55,0.58
2018-01-06 20:00:00,0.54,3.31,155.38,-3.82,0.0,4.32,139.84,-0.54,0.53
2018-01-06 21:00:00,0.15,3.42,151.56,22.91,0.0,4.15,135.42,-0.15,0.47
2018-01-06 22:00:00,0.11,3.96,174.47,-5.78,0.41,3.84,133.25,0.3,0.38
2018-01-06 23:00:00,0.04,1.16,168.69,-78.69,0.0,3.37,130.46,-0.04,0.0
2018-01-07 00:00:00,0.02,2.38,90.0,19.98,0.0,2.75,128.53,-0.02,0.0
2018-01-07 01:00:00,0.02,1.4,109.98,39.06,0.0,1.99,138.1,-0.02,0.0
2018-01-07 02:00:00,0.02,1.34,149.04,-104.04,0.0,1.65,166.0,-0.02,0.0
2018-01-07 03:00:00,0.02,0.58,45.0,300.96,0.0,1.76,186.42,-0.02,0.0
2018-01-07 04:00:00,0.02,1.1,345.96,-341.2,0.0,2.04,202.49,-0.02,0.0
2018-01-07 05:00:00,0.02,1.54,4.76,283.68,0.0,2.3,213.89,-0.02,0.0
2018-01-07 06:00:00,0.02,1.92,288.44,26.56,0.0,2.6,221.1,-0.02,0.0
2018-01-07 07:00:00,0.02,0.57,315.0,21.04,0.0,2.98,226.28,-0.02,0.0
2018-01-07 08:00:00,0.03,1.34,336.04,-84.48,0.0,3.36,225.85,-0.03,0.0
2018-01-07 09:00:00,0.16,3.79,251.56,-23.38,0.37,3.97,220.61,0.21,0.42
2018-01-07 10:00:00,0.82,3.3,228.18,-25.15,0.0,4.69,212.66,-0.82,0.68
2018-01-07 11:00:00,0.95,5.51,203.03,15.2,1.17,5.27,204.26,0.22,1.0
2018-01-07 12:00:00,1.41,5.31,218.23,-9.52,1.02,5.85,197.84,-0.39,1.45
2018-01-07 13:00:00,3.92,5.99,208.71,-5.51,1.59,6.42,193.91,-2.33,2.08
2018-01-07 14:00:00,4.42,6.69,203.2,-0.13,2.45,6.8,191.1,-1.97,2.62
2018-01-07 15:00:00,4.2,7.37,203.07,-4.01,3.65,6.98,189.3,-0.55,2.92
2018-01-07 16:00:00,4.68,7.34,199.06,0.44,3.59,6.95,188.85,-1.09,2.87
2018-01-07 17:00:00,7.0,6.33,199.5,-2.91,1.97,6.84,187.94,-5.03,2.68
2018-01-07 18:00:00,4.35,6.16,196.59,-4.21,1.77,6.53,186.57,-2.58,2.23
2018-01-07 19:00:00,3.54,5.24,192.38,14.69,0.98,6.03,185.44,-2.56,1.63
2018-01-07 20:00:00,3.68,6.35,207.07,-5.53,1.99,5.53,184.79,-1.69,1.18
2018-01-07 21:00:00,3.02,5.08,201.54,-11.46,0.88,5.1,184.86,-2.14,0.89
2018-01-07 22:00:00,2.22,5.77,190.08,-1.55,1.38,4.78,185.97,-0.84,0.72
2018-01-07 23:00:00,2.72,5.1,188.53,1.48,0.89,4.35,189.61,-1.83,0.54
2018-01-08 00:00:00,2.24,4.33,190.01,5.93,0.53,4.03,197.18,-1.71,0.43
2018-01-08 01:00:00,0.88,3.63,195.94,-2.31,0.33,4.39,204.24,-0.55,0.55
2018-01-08 02:00:00,2.52,4.17,193.63,7.78,0.48,5.27,205.94,-2.04,1.0
2018-01-08 03:00:00,4.16,6.88,201.41,2.09,2.75,5.92,205.02,-1.41,1.52
2018-01-08 04:00:00,3.5,6.29,203.5,-4.27,1.92,5.94,204.24,-1.58,1.54
2018-01-08 05:00:00,4.36,5.65,199.23,0.21,1.28,5.61,203.13,-3.08,1.24
2018-01-08 06:00:00,3.13,6.77,199.44,-1.56,2.57,5.21,201.72,-0.56,0.96
2018-01-08 07:00:00,1.07,4.01,197.88,3.28,0.43,4.96,199.25,-0.64,0.81
2018-01-08 08:00:00,1.88,4.08,201.16,-17.35,0.45,4.83,194.77,-1.43,0.74
2018-01-08 09:00:00,2.97,5.75,183.81,6.37,1.36,4.89,188.6,-1.61,0.77
2018-01-08 10:00:00,2.55,5.02,190.18,-8.82,0.84,5.26,182.55,-1.71,0.99
2018-01-08 11:00:00,2.58,5.32,181.36,2.96,1.03,5.76,178.84,-1.55,1.37
2018-01-08 12:00:00,0.88,6.72,184.32,-2.12,2.5,6.22,175.87,1.62,1.84
2018-01-08 13:00:00,1.88,6.56,182.2,-11.04,2.27,6.46,172.62,0.39,2.13
2018-01-08 14:00:00,1.51,5.69,171.16,-9.22,1.31,6.44,168.77,-0.2,2.11
2018-01-08 15:00:00,1.42,6.08,161.94,-12.52,1.68,6.23,164.24,0.26,1.85
2018-01-08 16:00:00,1.67,6.38,149.42,-4.82,2.03,5.98,158.75,0.36,1.58
2018-01-08 17:00:00,2.35,5.86,144.6,-25.06,1.46,5.85,150.12,-0.89,1.45
2018-01-08 18:00:00,2.76,4.28,119.54,9.63,0.51,5.88,139.35,-2.25,1.48
2018-01-08 19:00:00,1.14,4.32,129.17,-52.56,0.53,6.01,128.74,-0.61,1.61
2018-01-08 20:00:00,0.76,5.29,76.61,25.28,1.01,6.19,118.9,0.25,1.8
2018-01-08 21:00:00,1.12,4.78,101.89,-34.82,0.72,6.24,112.12,-0.4,1.86
2018-01-08 22:00:00,0.92,3.3,67.07,45.37,0.0,6.26,108.32,-0.92,1.88
2018-01-08 23:00:00,1.03,6.17,112.44,-50.09,1.78,6.23,106.26,0.75,1.85
2018-01-09 00:00:00,0.86,5.79,62.35,6.61,1.4,6.09,104.28,0.54,1.69
2018-01-09 01:00:00,0.64,5.09,68.96,-10.57,0.88,5.97,100.75,0.24,1.57
2018-01-09 02:00:00,0.58,5.7,58.39,7.53,1.32,5.99,94.91,0.74,1.59
2018-01-09 03:00:00,0.56,6.39,65.92,-1.97,2.04,5.96,86.66,1.48,1.56
2018-01-09 04:00:00,0.4,6.22,63.95,1.03,1.84,5.87,77.33,1.44,1.47
2018-01-09 05:00:00,1.07,6.18,64.98,-3.2,1.79,5.72,70.32,0.72,1.34
2018-01-09 06:00:00,0.96,5.67,61.78,2.31,1.29,5.58,66.66,0.33,1.22
2018-01-09 07:00:00,1.46,4.8,64.09,-15.72,0.73,5.29,64.73,-0.73,1.01
2018-01-09 08:00:00,2.37,4.5,48.37,17.82,0.6,4.95,67.1,-1.77,0.81
2018-01-09 09:00:00,1.4,4.64,66.19,15.84,0.65,4.72,74.39,-0.75,0.69
2018-01-09 10:00:00,1.02,6.33,82.03,4.73,1.97,4.74,85.06,0.95,0.7
2018-01-09 11:00:00,1.67,6.64,86.76,-2.67,2.38,5.08,95.23,0.71,0.88
2018-01-09 12:00:00,3.83,7.24,84.09,6.85,3.39,5.53,103.54,-0.44,1.18
2018-01-09 13:00:00,5.68,7.63,90.94,10.54,4.21,6.34,112.18,-1.47,1.98
2018-01-09 14:00:00,5.36,8.26,101.48,9.68,5.8,7.32,117.66,0.44,3.55
2018-01-09 15:00:00,4.74,8.45,111.16,-12.28,6.34,7.94,121.32,1.6,4.95
2018-01-09 16:00:00,4.47,8.26,98.88,-2.33,5.8,8.3,123.16,1.33,5.91
2018-01-09 17:00:00,3.32,7.85,96.55,10.15,4.73,8.13,122.85,1.41,5.44
2018-01-09 18:00:00,2.61,6.69,106.7,0.0,2.45,7.87,121.6,-0.16,4.77
2018-01-09 19:00:00,1.16,5.52,106.7,1.74,1.17,7.48,119.81,0.01,3.88
2018-01-09 20:00:00,1.76,5.05,108.44,0.0,0.86,7.05,119.06,-0.9,3.04
2018-01-09 21:00:00,2.34,5.78,108.44,4.94,1.39,6.68,118.18,-0.95,2.44
2018-01-09 22:00:00,1.54,5.53,113.38,-12.07,1.18,6.39,116.3,-0.36,2.04
2018-01-09 23:00:00,0.86,5.02,101.31,-4.97,0.84,5.96,113.82,-0.02,1.56
2018-01-10 00:00:00,0.68,4.96,96.34,4.54,0.81,5.46,113.52,0.13,1.13
2018-01-10 01:00:00,0.42,3.88,100.88,4.19,0.39,4.94,117.09,-0.03,0.8
2018-01-10 02:00:00,0.38,3.79,105.07,14.41,0.37,4.47,122.19,-0.01,0.58
2018-01-10 03:00:00,0.24,3.71,119.48,1.48,0.35,4.03,129.34,0.11,0.43
2018-01-10 04:00:00,0.13,3.32,120.96,6.44,0.0,3.51,130.13,-0.13,0.3
2018-01-10 05:00:00,0.12,3.09,127.4,-10.84,0.0,2.89,112.65,-0.12,0.0
2018-01-10 06:00:00,0.15,2.02,116.56,30.97,0.0,2.27,90.07,-0.15,0.0
2018-01-10 07:00:00,0.14,1.89,147.53,32.47,0.0,1.15,89.42,-0.14,0.0
2018-01-10 08:00:00,0.16,1.98,180.0,16.7,0.0,0.5,145.54,-0.16,0.0
2018-01-10 09:00:00,0.21,2.9,196.7,8.76,0.0,0.97,200.75,-0.21,0.0
2018-01-10 10:00:00,0.76,3.19,205.46,5.87,0.0,2.41,214.28,-0.76,0.0
2018-01-10 11:00:00,3.04,3.96,211.33,8.28,0.41,5.04,210.75,-2.63,0.86
2018-01-10 12:00:00,5.32,5.75,219.61,7.24,1.36,7.81,209.47,-3.96,4.63
2018-01-10 13:00:00,6.46,6.77,226.85,-4.14,2.57,9.6,212.45,-3.89,9.95
2018-01-10 14:00:00,7.22,8.33,222.71,10.66,6.0,10.33,219.13,-1.22,12.21
2018-01-10 15:00:00,11.76,7.93,233.37,7.82,4.92,10.29,226.36,-6.84,12.09
2018-01-10 16:00:00,15.56,7.64,241.19,4.37,4.23,10.18,232.69,-11.33,11.76
2018-01-10 17:00:00,17.18,8.36,245.56,12.34,6.08,10.13,237.01,-11.1,11.61
2018-01-10 18:00:00,16.54,7.76,257.9,-11.53,4.51,9.93,240.73,-12.03,11.0
2018-01-10 19:00:00,16.08,6.86,246.37,23.63,2.72,9.31,245.54,-13.36,9.01
2018-01-10 20:00:00,14.98,6.06,270.0,6.34,1.66,8.86,252.27,-13.32,7.58
2018-01-10 21:00:00,8.46,6.64,276.34,13.46,2.38,8.66,261.51,-6.08,6.96
2018-01-10 22:00:00,4.95,7.67,289.8,10.46,4.3,9.05,270.87,-0.65,8.18
2018-01-10 23:00:00,7.29,8.42,300.26,-15.79,6.25,9.48,276.81,-1.04,9.56
2018-01-11 00:00:00,11.56,9.32,284.47,-59.47,9.05,9.98,276.3,-2.51,11.15
2018-01-11 01:00:00,14.73,8.79,225.0,2.91,7.36,10.92,262.73,-7.37,13.8
2018-01-11 02:00:00,16.39,8.84,227.91,3.05,7.52,12.17,246.47,-8.87,16.22
2018-01-11 03:00:00,13.65,10.2,230.96,11.86,11.82,12.88,241.73,-1.83,17.07
2018-01-11 04:00:00,16.98,8.52,242.82,-14.24,6.54,12.64,244.52,-10.44,16.82
2018-01-11 05:00:00,17.18,8.41,228.58,5.04,6.22,12.19,247.76,-10.96,16.25
2018-01-11 06:00:00,18.63,9.32,233.62,5.42,9.05,12.79,247.13,-9.58,16.98
2018-01-11 07:00:00,18.51,10.06,239.04,13.08,11.4,13.29,244.76,-7.11,17.42
2018-01-11 08:00:00,18.9,11.47,252.12,-15.51,15.03,13.27,245.82,-3.87,17.4
2018-01-11 09:00:00,17.34,8.76,236.61,18.22,7.27,13.32,248.26,-10.07,17.44
2018-01-11 10:00:00,18.47,9.78,254.83,-7.58,10.53,13.74,248.99,-7.94,17.72
2018-01-11 11:00:00,18.2,10.5,247.25,11.44,12.69,14.35,247.5,-5.51,18.0
2018-01-11 12:00:00,18.06,7.54,258.69,-7.49,4.01,14.78,246.14,-14.05,18.15
2018-01-11 13:00:00,17.98,7.6,251.2,-7.76,4.14,15.25,245.04,-13.84,18.27
2018-01-11 14:00:00,18.5,9.38,243.44,-7.6,9.24,15.5,244.32,-9.26,18.31
2018-01-11 15:00:00,18.71,10.23,235.84,5.61,11.91,15.33,243.32,-6.8,18.28
2018-01-11 16:00:00,18.62,11.36,241.45,-8.78,14.81,14.78,242.02,-3.81,18.15
2018-01-11 17:00:00,18.6,10.5,232.67,5.18,12.69,14.15,241.94,-5.91,17.92
2018-01-11 18:00:00,18.59,11.22,237.85,7.96,14.5,13.52,242.49,-4.09,17.58
2018-01-11 19:00:00,18.4,10.48,245.81,3.05,12.64,12.74,242.85,-5.76,16.93
2018-01-11 20:00:00,18.44,10.79,248.86,2.02,13.47,12.2,242.89,-4.97,16.27
2018-01-11 21:00:00,18.34,10.66,250.88,-8.33,13.13,11.79,242.88,-5.21,15.63
2018-01-11 22:00:00,17.38,11.42,242.55,5.51,14.93,11.39,243.57,-2.45,14.87
2018-01-11 23:00:00,13.2,10.25,248.06,8.11,11.97,10.86,243.42,-1.23,13.65
2018-01-12 00:00:00,5.16,8.98,256.17,65.6,7.96,10.31,243.12,2.8,12.15
2018-01-12 01:00:00,2.82,5.66,321.77,-13.11,1.28,9.93,242.73,-1.54,11.0
2018-01-12 02:00:00,3.37,5.91,308.66,-12.61,1.51,9.55,245.95,-1.86,9.79
2018-01-12 03:00:00,3.11,6.64,296.05,1.07,2.38,9.36,253.0,-0.73,9.17
2018-01-12 04:00:00,2.84,6.14,297.12,10.66,1.75,9.21,257.99,-1.09,8.69
2018-01-12 05:00:00,3.26,7.04,307.78,-10.34,3.02,9.3,263.45,-0.24,8.98
2018-01-12 06:00:00,3.57,7.87,297.44,5.18,4.77,9.83,265.4,1.2,10.68
2018-01-12 07:00:00,3.8,7.94,302.62,-9.3,4.95,11.0,262.49,1.15,14.0
2018-01-12 08:00:00,9.26,8.21,293.32,-7.49,5.66,11.62,259.66,-3.6,15.32
2018-01-12 09:00:00,13.24,8.88,285.83,-19.92,7.64,11.95,257.65,-5.6,15.89
2018-01-12 10:00:00,16.84,10.65,265.91,-14.75,13.1,12.24,254.36,-3.74,16.32
2018-01-12 11:00:00,17.73,11.34,251.16,-1.0,14.76,12.65,250.02,-2.97,16.83
2018-01-12 12:00:00,18.72,12.98,250.16,0.85,17.16,13.07,245.66,-1.56,17.24
2018-01-12 13:00:00,18.98,12.37,251.01,-5.36,16.5,13.49,241.71,-2.48,17.56
2018-01-12 14:00:00,19.02,13.12,245.65,0.21,17.28,13.73,237.65,-1.74,17.71
2018-01-12 15:00:00,18.81,12.05,245.86,-4.04,16.05,13.44,234.27,-2.76,17.53
2018-01-12 16:00:00,18.52,12.04,241.82,-3.43,16.03,12.66,233.04,-2.49,16.84
2018-01-12 17:00:00,17.37,11.55,238.39,1.0,15.19,11.64,231.97,-2.18,15.36
2018-01-12 18:00:00,15.54,10.49,239.39,-5.19,12.67,10.64,229.2,-2.87,13.08
2018-01-12 19:00:00,13.07,9.52,234.2,-6.19,9.69,9.54,223.75,-3.38,9.76
2018-01-12 20:00:00,8.84,8.44,228.01,-23.11,6.31,8.59,216.7,-2.53,6.75
2018-01-12 21:00:00,6.98,7.72,204.9,13.58,4.41,7.58,209.18,-2.57,4.09
