SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2015-01-06 11:00:00,14.27,11.48,251.75,-4.41,15.05,11.35,260.59,0.78,14.78
2015-01-06 12:00:00,19.18,13.4,247.34,-7.27,17.5,11.97,246.52,-1.68,15.92
2015-01-06 13:00:00,18.34,13.19,240.07,-9.19,17.34,11.51,240.94,-1.0,15.11
2015-01-06 14:00:00,16.13,11.81,230.88,-1.95,15.66,11.29,235.06,-0.47,14.66
2015-01-06 15:00:00,17.2,11.37,228.93,-0.24,14.83,10.91,227.76,-2.37,13.78
2015-01-06 16:00:00,15.46,10.83,228.69,-1.8,13.58,10.29,221.32,-1.88,12.09
2015-01-06 17:00:00,15.35,8.02,226.89,-0.49,5.15,9.61,219.08,-10.2,9.98
2015-01-06 18:00:00,12.3,10.77,226.4,-12.47,13.42,9.1,215.85,1.12,8.34
2015-01-06 19:00:00,9.3,8.16,213.93,2.6,5.53,8.74,211.44,-3.77,7.21
2015-01-06 20:00:00,6.6,8.25,216.53,-6.58,5.77,8.91,208.44,-0.83,7.74
2015-01-06 21:00:00,8.12,8.28,209.95,-0.59,5.85,9.31,205.73,-2.27,9.01
2015-01-06 22:00:00,6.79,9.11,209.36,-4.63,8.37,9.4,202.97,1.58,9.3
2015-01-06 23:00:00,8.5,10.39,204.73,-3.19,12.38,9.7,201.54,3.88,10.27
2015-01-07 00:00:00,9.32,10.4,201.54,-5.4,12.41,9.86,198.38,3.09,10.78
2015-01-07 01:00:00,10.63,9.86,196.14,-7.08,10.78,9.61,193.31,0.15,9.98
2015-01-07 02:00:00,14.8,8.78,189.06,1.12,7.33,9.54,187.78,-7.47,9.76
2015-01-07 03:00:00,14.52,9.93,190.18,-14.17,11.0,9.64,181.21,-3.52,10.08
2015-01-07 04:00:00,14.77,10.44,176.01,-5.15,12.52,9.93,175.88,-2.25,11.0
2015-01-07 05:00:00,11.84,10.79,170.86,-5.54,13.47,9.85,172.59,1.63,10.75
2015-01-07 06:00:00,11.68,10.54,165.32,-1.01,12.8,10.02,170.76,1.12,11.28
2015-01-07 07:00:00,11.23,11.29,164.31,-2.75,14.66,9.77,167.81,3.43,10.49
2015-01-07 08:00:00,8.26,11.68,161.56,0.19,15.43,9.5,165.79,7.17,9.63
2015-01-07 09:00:00,7.92,11.81,161.75,-6.57,15.66,9.39,162.71,7.74,9.27
2015-01-07 10:00:00,5.96,10.92,155.18,1.53,13.8,9.26,159.57,7.84,8.85
2015-01-07 11:00:00,8.14,9.74,156.71,-2.58,10.4,9.26,157.72,2.26,8.85
2015-01-07 12:00:00,8.84,9.14,154.13,-3.49,8.47,9.37,156.34,-0.37,9.21
2015-01-07 13:00:00,12.56,9.1,150.64,0.37,8.34,9.43,155.36,-4.22,9.4
2015-01-07 14:00:00,12.68,10.46,151.01,1.84,12.58,9.44,154.18,-0.1,9.43
2015-01-07 15:00:00,13.96,10.83,152.85,-1.85,13.58,9.38,153.46,-0.38,9.24
2015-01-07 16:00:00,12.58,11.76,151.0,3.54,15.57,9.39,152.37,2.99,9.27
2015-01-07 17:00:00,10.14,11.57,154.54,-7.01,15.23,9.51,150.34,5.09,9.66
2015-01-07 18:00:00,8.88,9.74,147.53,1.14,10.4,9.68,148.22,1.52,10.21
2015-01-07 19:00:00,6.87,10.07,148.67,-3.6,11.43,9.73,146.3,4.56,10.37
2015-01-07 20:00:00,7.28,9.59,145.07,-4.41,9.92,9.69,142.92,2.64,10.24
2015-01-07 21:00:00,5.54,9.85,140.66,-12.59,10.75,9.59,139.43,5.21,9.92
2015-01-07 22:00:00,10.13,9.52,128.07,9.09,9.69,9.54,137.0,-0.44,9.76
2015-01-07 23:00:00,7.72,9.38,137.16,-10.45,9.24,9.49,135.38,1.52,9.59
2015-01-08 00:00:00,8.93,9.2,126.71,-3.02,8.66,9.43,134.09,-0.27,9.4
2015-01-08 01:00:00,6.22,9.91,123.69,-2.03,10.93,9.49,133.43,4.71,9.59
2015-01-08 02:00:00,7.15,8.81,121.66,13.89,7.42,9.69,132.94,0.27,10.24
2015-01-08 03:00:00,4.74,9.28,135.55,-13.01,8.92,9.91,131.75,4.18,10.93
2015-01-08 04:00:00,1.92,8.6,122.54,-5.6,6.78,9.98,129.68,4.86,11.15
2015-01-08 05:00:00,1.96,8.56,116.94,16.21,6.66,9.72,126.79,4.7,10.33
2015-01-08 06:00:00,3.2,8.67,133.15,1.21,6.99,9.33,124.71,3.79,9.08
2015-01-08 07:00:00,5.62,7.97,134.36,-2.89,5.03,8.89,123.96,-0.59,7.67
2015-01-08 08:00:00,5.35,7.72,131.47,9.44,4.41,8.55,123.99,-0.94,6.63
2015-01-08 09:00:00,4.62,7.78,140.91,7.09,4.56,8.43,124.93,-0.06,6.28
2015-01-08 10:00:00,5.15,8.13,148.0,-1.93,5.44,8.45,125.34,0.29,6.34
2015-01-08 11:00:00,4.32,8.28,146.07,6.65,5.85,8.43,125.92,1.53,6.28
2015-01-08 12:00:00,4.85,8.98,152.72,-4.65,7.96,8.44,127.92,3.11,6.31
2015-01-08 13:00:00,5.7,10.13,148.07,-1.97,11.61,8.51,130.56,5.91,6.51
2015-01-08 14:00:00,7.44,9.63,146.1,0.59,10.05,8.43,132.9,2.61,6.28
2015-01-08 15:00:00,5.27,10.46,146.69,-3.99,12.58,8.1,134.19,7.31,5.36
2015-01-08 16:00:00,7.0,9.88,142.7,0.12,10.84,7.83,135.66,3.84,4.68
2015-01-08 17:00:00,7.04,9.09,142.82,0.63,8.31,7.89,138.01,1.27,4.82
2015-01-08 18:00:00,7.2,9.02,143.45,-4.49,8.08,7.97,138.4,0.88,5.03
2015-01-08 19:00:00,5.78,8.95,138.96,-5.13,7.86,7.9,136.82,2.08,4.85
2015-01-08 20:00:00,4.76,8.66,133.83,-4.02,6.96,7.69,134.4,2.2,4.34
2015-01-08 21:00:00,5.19,7.86,129.81,2.4,4.75,7.66,135.39,-0.44,4.27
2015-01-08 22:00:00,6.39,7.79,132.21,-4.33,4.58,7.8,137.7,-1.81,4.6
2015-01-08 23:00:00,6.01,6.85,127.88,8.76,2.7,7.56,137.35,-3.31,4.05
2015-01-09 00:00:00,3.22,6.63,136.64,5.67,2.37,6.88,134.35,-0.85,2.75
2015-01-09 01:00:00,3.6,6.95,142.31,-4.13,2.87,6.53,134.6,-0.73,2.23
2015-01-09 02:00:00,3.52,6.37,138.18,4.73,2.02,6.59,138.74,-1.5,2.31
2015-01-09 03:00:00,2.75,6.42,142.91,-8.76,2.08,6.66,140.51,-0.67,2.41
2015-01-09 04:00:00,2.98,5.92,134.15,6.38,1.52,6.79,140.89,-1.46,2.61
2015-01-09 05:00:00,3.78,5.51,140.53,-1.54,1.17,7.1,145.07,-2.61,3.13
2015-01-09 06:00:00,4.0,7.61,138.99,2.92,4.16,7.89,148.18,0.16,4.82
2015-01-09 07:00:00,6.65,5.88,141.91,12.58,1.48,8.39,148.99,-5.17,6.17
2015-01-09 08:00:00,6.12,6.09,154.49,-2.71,1.69,8.43,148.91,-4.43,6.28
2015-01-09 09:00:00,8.4,5.81,151.78,4.89,1.42,8.55,148.44,-6.98,6.63
2015-01-09 10:00:00,8.15,6.94,156.67,3.5,2.85,8.48,146.96,-5.3,6.43
2015-01-09 11:00:00,5.26,8.06,160.17,-9.45,5.26,8.52,143.84,0.0,6.54
2015-01-09 12:00:00,6.52,9.45,150.72,-3.56,9.47,8.84,141.08,2.95,7.52
2015-01-09 13:00:00,8.14,11.54,147.16,3.01,15.17,8.88,137.4,7.03,7.64
2015-01-09 14:00:00,9.09,10.8,150.17,-3.86,13.5,8.46,133.56,4.41,6.37
2015-01-09 15:00:00,7.65,9.89,146.31,-1.76,10.87,8.7,133.35,3.22,7.08
2015-01-09 16:00:00,8.86,9.03,144.55,-8.95,8.11,9.08,132.48,-0.75,8.27
2015-01-09 17:00:00,7.58,8.38,135.6,-8.23,6.14,9.11,130.21,-1.44,8.37
2015-01-09 18:00:00,3.84,8.63,127.37,-5.98,6.87,9.49,129.23,3.03,9.59
2015-01-09 19:00:00,2.53,8.63,121.39,-9.73,6.87,9.68,127.84,4.34,10.21
2015-01-09 20:00:00,1.99,9.15,111.66,-4.39,8.5,9.74,125.25,6.51,10.4
2015-01-09 21:00:00,2.65,9.69,107.27,3.37,10.24,9.59,123.11,7.59,9.92
2015-01-09 22:00:00,3.36,10.27,110.64,0.01,12.03,9.06,120.55,8.67,8.21
2015-01-09 23:00:00,2.72,9.23,110.65,1.31,8.76,8.49,117.39,6.04,6.46
2015-01-10 00:00:00,2.62,9.9,111.96,-5.74,10.9,7.86,114.27,8.28,4.75
2015-01-10 01:00:00,1.95,8.5,106.22,-5.51,6.49,7.48,112.98,4.54,3.88
2015-01-10 02:00:00,2.01,9.42,100.71,2.42,9.37,7.22,112.78,7.36,3.35
2015-01-10 03:00:00,1.29,7.7,103.13,1.91,4.37,6.88,112.19,3.08,2.75
2015-01-10 04:00:00,0.91,8.66,105.04,1.58,6.96,6.82,112.33,6.05,2.65
2015-01-10 05:00:00,1.17,8.75,106.62,-12.81,7.24,6.61,113.4,6.07,2.34
2015-01-10 06:00:00,0.84,7.5,93.81,2.53,3.92,6.57,114.29,3.08,2.28
2015-01-10 07:00:00,1.43,6.79,96.34,-2.91,2.61,6.97,114.71,1.18,2.9
2015-01-10 08:00:00,1.45,6.25,93.43,5.15,1.87,7.41,113.1,0.42,3.73
2015-01-10 09:00:00,2.4,6.68,98.58,-11.65,2.44,7.53,109.93,0.04,3.98
2015-01-10 10:00:00,3.74,6.98,86.93,5.01,2.92,7.61,106.99,-0.82,4.16
2015-01-10 11:00:00,5.0,7.36,91.94,23.56,3.63,7.64,104.75,-1.37,4.23
2015-01-10 12:00:00,4.5,9.0,115.5,14.31,8.02,7.75,103.26,3.52,4.48
2015-01-10 13:00:00,5.86,8.77,129.81,-24.33,7.3,8.0,101.75,1.44,5.1
2015-01-10 14:00:00,5.64,8.44,105.48,-2.2,6.31,8.28,101.1,0.67,5.85
2015-01-10 15:00:00,6.52,9.24,103.28,2.24,8.79,8.45,101.13,2.27,6.34
2015-01-10 16:00:00,6.58,9.3,105.52,-9.64,8.98,8.47,102.15,2.4,6.4
2015-01-10 17:00:00,5.8,8.5,95.88,-1.37,6.49,8.54,102.6,0.69,6.6
2015-01-10 18:00:00,5.3,9.49,94.51,-0.93,9.59,8.61,101.91,4.29,6.81
2015-01-10 19:00:00,5.36,10.02,93.58,-5.76,11.28,8.5,100.38,5.92,6.49
2015-01-10 20:00:00,5.12,9.88,87.82,-2.16,10.84,8.58,97.16,5.72,6.72
2015-01-10 21:00:00,4.83,9.88,85.66,15.65,10.84,8.7,92.68,6.01,7.08
2015-01-10 22:00:00,3.58,10.22,101.31,-31.23,11.88,8.78,87.53,8.3,7.33
2015-01-10 23:00:00,3.45,9.28,70.08,3.98,8.92,8.74,81.81,5.47,7.21
2015-01-11 00:00:00,3.85,10.97,74.06,4.17,13.92,8.76,77.33,10.07,7.27
2015-01-11 01:00:00,5.74,12.25,78.23,-7.28,16.34,8.76,74.25,10.6,7.27
2015-01-11 02:00:00,5.44,11.17,70.95,-5.15,14.39,8.64,72.51,8.95,6.9
2015-01-11 03:00:00,3.81,12.28,65.8,11.46,16.38,8.58,72.48,12.57,6.72
2015-01-11 04:00:00,3.53,10.87,77.26,-7.99,13.68,8.65,72.34,10.15,6.93
2015-01-11 05:00:00,4.33,9.99,69.27,-10.77,11.18,8.68,71.51,6.85,7.02
2015-01-11 06:00:00,4.4,9.4,58.5,-13.5,9.3,8.92,70.74,4.9,7.77
2015-01-11 07:00:00,5.42,6.67,45.0,12.26,2.42,8.92,70.63,-3.0,7.77
2015-01-11 08:00:00,5.7,8.42,57.26,22.68,6.25,8.67,72.16,0.55,6.99
2015-01-11 09:00:00,4.32,7.8,79.94,1.53,4.6,8.53,74.6,0.28,6.57
2015-01-11 10:00:00,6.32,7.48,81.47,2.6,3.88,8.54,78.35,-2.44,6.6
2015-01-11 11:00:00,9.46,9.41,84.07,5.93,9.34,8.7,82.22,-0.12,7.08
2015-01-11 12:00:00,8.59,10.92,90.0,1.18,13.8,8.94,85.53,5.21,7.83
2015-01-11 13:00:00,10.88,11.72,91.18,1.25,15.5,9.2,88.12,4.62,8.66
2015-01-11 14:00:00,12.18,14.37,92.43,-4.78,18.01,9.41,89.71,5.83,9.34
2015-01-11 15:00:00,15.42,15.06,87.65,1.37,18.22,9.54,89.92,2.8,9.76
2015-01-11 16:00:00,16.91,14.37,89.02,-3.38,18.01,9.76,88.91,1.1,10.46
2015-01-11 17:00:00,18.56,14.58,85.64,-5.34,18.09,10.06,87.24,-0.47,11.4
2015-01-11 18:00:00,19.36,14.67,80.3,-4.57,18.12,10.4,85.42,-1.24,12.41
2015-01-11 19:00:00,19.9,14.69,75.73,-2.34,18.12,10.37,83.86,-1.78,12.32
2015-01-11 20:00:00,18.04,14.94,73.39,-2.29,18.19,10.4,81.69,0.15,12.41
2015-01-11 21:00:00,17.16,14.79,71.1,-3.84,18.15,10.42,79.55,0.99,12.47
2015-01-11 22:00:00,16.96,14.41,67.26,0.85,18.03,10.16,77.35,1.07,11.7
2015-01-11 23:00:00,16.7,14.59,68.11,-2.82,18.09,9.8,74.77,1.39,10.59
2015-01-12 00:00:00,16.63,15.62,65.29,-1.24,18.34,9.44,72.55,1.71,9.43
2015-01-12 01:00:00,13.84,15.84,64.05,-2.18,18.37,9.09,71.26,4.53,8.31
2015-01-12 02:00:00,14.36,14.49,61.87,-2.36,18.06,8.87,70.89,3.7,7.61
2015-01-12 03:00:00,14.76,13.48,59.51,-1.19,17.55,8.83,71.2,2.79,7.48
2015-01-12 04:00:00,13.42,13.85,58.32,2.82,17.78,8.86,71.47,4.36,7.58
2015-01-12 05:00:00,12.92,13.94,61.14,6.05,17.82,8.71,70.35,4.9,7.11
2015-01-12 06:00:00,11.5,11.92,67.19,-1.74,15.84,8.75,67.32,4.34,7.24
2015-01-12 07:00:00,11.29,11.64,65.45,-0.98,15.36,8.5,65.75,4.07,6.49
2015-01-12 08:00:00,10.32,9.33,64.47,10.13,9.08,7.79,66.72,-1.24,4.58
2015-01-12 09:00:00,10.41,8.53,74.6,12.54,6.57,7.07,70.07,-3.84,3.07
2015-01-12 10:00:00,12.14,9.32,87.14,5.76,9.05,6.69,77.84,-3.09,2.45
2015-01-12 11:00:00,13.75,8.94,92.9,4.22,7.83,6.99,88.61,-5.92,2.93
2015-01-12 12:00:00,13.89,10.08,97.12,1.53,11.46,7.8,96.83,-2.43,4.6
2015-01-12 13:00:00,15.38,11.08,98.65,-0.61,14.19,8.7,100.89,-1.19,7.08
2015-01-12 14:00:00,16.44,11.08,98.04,0.27,14.19,9.41,102.02,-2.25,9.34
2015-01-12 15:00:00,17.06,10.84,98.31,-5.74,13.6,10.06,101.52,-3.46,11.4
2015-01-12 16:00:00,15.98,10.65,92.57,-0.64,13.1,10.49,99.43,-2.88,12.67
2015-01-12 17:00:00,15.88,10.78,91.93,-12.61,13.45,10.79,96.7,-2.43,13.47
2015-01-12 18:00:00,15.61,12.56,79.32,-2.84,16.73,10.98,94.03,1.12,13.95
2015-01-12 19:00:00,13.98,12.57,76.48,0.44,16.74,10.78,91.4,2.76,13.45
2015-01-12 20:00:00,15.66,12.26,76.92,0.98,16.35,10.62,88.91,0.69,13.02
2015-01-12 21:00:00,14.7,12.43,77.9,-1.07,16.57,10.27,86.72,1.87,12.03
2015-01-12 22:00:00,10.76,12.05,76.83,-1.45,16.05,9.87,84.77,5.29,10.81
2015-01-12 23:00:00,9.55,11.96,75.38,0.28,15.91,9.43,83.36,6.36,9.4
