SETTLEMENTDATE,NEM,BARRA_speed,BARRA_dir,BARRA_dir_delta,BARRA_power,MERRA_speed,MERRA_dir,BARRA_error,MERRA_power
2017-01-01 12:00:00,7.64,6.12,118.14,-22.13,1.72,5.44,-69.05,-5.92,1.11
2017-01-01 13:00:00,3.86,7.29,96.01,-8.33,3.49,6.19,-68.4,-0.37,1.8
2017-01-01 14:00:00,3.32,9.19,87.68,1.62,8.63,6.86,-69.04,5.31,2.72
2017-01-01 15:00:00,6.28,10.14,89.3,0.7,11.64,7.42,-70.59,5.36,3.75
2017-01-01 16:00:00,7.36,10.55,90.0,-3.45,12.83,7.89,-73.19,5.47,4.82
2017-01-01 17:00:00,8.24,10.39,86.55,-5.35,12.38,8.22,-76.88,4.14,5.69
2017-01-01 18:00:00,8.32,10.89,81.2,-1.25,13.73,8.6,-80.6,5.41,6.78
2017-01-01 19:00:00,7.69,10.51,79.95,-2.63,12.72,8.81,-83.66,5.03,7.42
2017-01-01 20:00:00,6.25,10.75,77.32,2.99,13.37,8.99,-86.55,7.12,7.99
2017-01-01 21:00:00,7.56,10.81,80.31,1.36,13.52,9.12,-89.36,5.96,8.4
2017-01-01 22:00:00,6.7,10.83,81.67,-2.56,13.58,9.09,-92.12,6.88,8.31
2017-01-01 23:00:00,6.96,10.36,79.11,-6.21,12.29,9.06,-95.0,5.33,8.21
2017-01-02 00:00:00,8.33,10.71,72.9,-2.42,13.26,9.09,-98.54,4.93,8.31
2017-01-02 01:00:00,7.83,11.06,70.48,-0.35,14.14,8.95,-102.36,6.31,7.86
2017-01-02 02:00:00,7.96,11.57,70.13,-7.0,15.23,8.86,-105.96,7.27,7.58
2017-01-02 03:00:00,7.5,11.45,63.13,-5.27,14.99,8.78,-109.6,7.49,7.33
2017-01-02 04:00:00,4.25,12.26,57.86,-9.32,16.35,8.87,-113.74,12.1,7.61
2017-01-02 05:00:00,7.82,11.05,48.54,5.08,14.12,9.08,-117.86,6.3,8.27
2017-01-02 06:00:00,8.34,9.89,53.62,-2.67,10.87,9.49,-121.45,2.53,9.59
2017-01-02 07:00:00,11.48,9.79,50.95,6.77,10.56,9.58,-122.55,-0.92,9.89
2017-01-02 08:00:00,12.96,8.83,57.72,2.43,7.48,9.24,59.93,-5.48,8.79
2017-01-02 09:00:00,10.67,9.02,60.15,17.89,8.08,8.94,65.2,-2.59,7.83
2017-01-02 10:00:00,10.61,10.52,78.04,2.2,12.75,8.89,71.34,2.14,7.67
2017-01-02 11:00:00,13.75,11.41,80.24,4.46,14.91,9.14,77.83,1.16,8.47
2017-01-02 12:00:00,14.14,11.75,84.7,3.01,15.56,9.61,82.73,1.42,9.98
2017-01-02 13:00:00,18.04,12.09,87.71,-5.43,16.11,10.09,84.57,-1.93,11.49
2017-01-02 14:00:00,19.48,14.21,82.28,-3.22,17.95,10.45,84.42,-1.53,12.55
2017-01-02 15:00:00,18.44,14.48,79.06,-1.91,18.05,10.75,83.86,-0.39,13.37
2017-01-02 16:00:00,19.3,13.83,77.15,-3.9,17.77,10.89,83.04,-1.53,13.73
2017-01-02 17:00:00,19.4,14.2,73.25,-2.66,17.94,11.02,82.41,-1.46,14.04
2017-01-02 18:00:00,19.66,13.7,70.59,-4.13,17.69,11.19,82.53,-1.97,14.44
2017-01-02 19:00:00,19.47,13.62,66.46,-3.76,17.64,11.07,82.41,-1.83,14.16
2017-01-02 20:00:00,18.86,13.28,62.7,-3.37,17.41,11.11,81.2,-1.45,14.26
2017-01-02 21:00:00,18.13,12.66,59.33,-2.53,16.84,11.32,78.55,-1.29,14.72
2017-01-02 22:00:00,17.77,12.45,56.8,-0.32,16.6,11.44,75.63,-1.17,14.97
2017-01-02 23:00:00,17.3,12.5,56.48,-1.75,16.66,11.04,73.08,-0.64,14.09
2017-01-03 00:00:00,13.96,13.03,54.73,-0.67,17.21,10.83,71.45,3.25,13.58
2017-01-03 01:00:00,10.94,12.79,54.06,-1.3,16.98,10.75,70.09,6.04,13.37
2017-01-03 02:00:00,14.14,12.2,52.76,-2.05,16.27,10.48,68.93,2.13,12.64
2017-01-03 03:00:00,14.32,11.06,50.71,-1.7,14.14,10.18,67.6,-0.18,11.76
2017-01-03 04:00:00,16.36,10.89,49.01,-2.46,13.73,10.22,65.15,-2.63,11.88
2017-01-03 05:00:00,16.96,11.12,46.55,2.77,14.28,10.21,61.14,-2.68,11.85
2017-01-03 06:00:00,15.92,10.53,49.32,1.12,12.78,9.82,55.47,-3.14,10.65
2017-01-03 07:00:00,12.24,8.61,50.44,0.35,6.81,9.12,51.24,-5.43,8.4
2017-01-03 08:00:00,3.78,6.86,50.79,0.12,2.72,8.1,48.32,-1.06,5.36
2017-01-03 09:00:00,1.03,5.21,50.91,12.53,0.96,6.8,45.89,-0.07,2.62
2017-01-03 10:00:00,0.21,4.47,63.44,0.0,0.58,5.3,54.85,0.37,1.02
2017-01-03 11:00:00,0.29,3.69,63.44,17.4,0.34,5.07,73.66,0.05,0.87
2017-01-03 12:00:00,0.46,2.2,80.84,-5.77,0.0,6.02,89.04,-0.46,1.62
2017-01-03 13:00:00,1.36,2.28,75.07,24.94,0.0,7.13,96.69,-1.36,3.18
2017-01-03 14:00:00,1.09,2.68,100.01,-10.92,0.0,8.12,98.75,-1.09,5.42
2017-01-03 15:00:00,1.2,6.82,89.09,-5.84,2.65,9.0,97.88,1.45,8.02
2017-01-03 16:00:00,0.64,8.56,83.25,-3.35,6.66,9.72,94.94,6.02,10.33
2017-01-03 17:00:00,1.19,8.64,79.9,5.13,6.9,10.11,91.9,5.71,11.55
2017-01-03 18:00:00,2.66,8.4,85.03,-4.86,6.19,9.88,89.36,3.53,10.84
2017-01-03 19:00:00,4.36,9.8,80.17,-6.6,10.59,9.18,85.26,6.23,8.59
2017-01-03 20:00:00,5.48,10.51,73.57,-2.86,12.72,8.9,80.29,7.24,7.7
2017-01-03 21:00:00,2.7,11.57,70.71,-3.91,15.23,8.74,75.83,12.53,7.21
2017-01-03 22:00:00,2.86,11.66,66.8,4.76,15.39,8.56,72.75,12.53,6.66
2017-01-03 23:00:00,2.34,8.74,71.56,9.86,7.21,8.34,71.83,4.87,6.02
2017-01-04 00:00:00,2.72,8.27,81.42,-7.22,5.83,8.14,72.45,3.11,5.47
2017-01-04 01:00:00,5.88,8.66,74.2,-4.61,6.96,7.94,74.04,1.08,4.95
2017-01-04 02:00:00,9.41,8.44,69.59,-3.55,6.31,7.83,75.91,-3.1,4.68
2017-01-04 03:00:00,6.6,8.95,66.04,-3.74,7.86,7.82,77.77,1.26,4.65
2017-01-04 04:00:00,1.95,8.4,62.3,9.26,6.19,7.97,79.27,4.24,5.03
2017-01-04 05:00:00,0.2,7.0,71.56,2.3,2.95,8.04,80.2,2.75,5.21
2017-01-04 06:00:00,0.63,7.89,73.86,-1.92,4.82,7.57,80.24,4.19,4.07
2017-01-04 07:00:00,1.96,8.34,71.94,3.78,6.02,8.31,75.43,4.06,5.94
2017-01-04 08:00:00,1.45,8.28,75.72,1.48,5.85,8.81,75.16,4.4,7.42
2017-01-04 09:00:00,3.11,9.38,77.2,0.35,9.24,9.26,74.36,6.13,8.85
2017-01-04 10:00:00,6.85,10.05,77.55,1.87,11.37,9.29,77.76,4.52,8.95
2017-01-04 11:00:00,14.92,10.89,79.42,1.12,13.73,9.64,81.78,-1.19,10.08
2017-01-04 12:00:00,15.11,11.68,80.54,-0.85,15.43,10.27,83.68,0.32,12.03
2017-01-04 13:00:00,19.0,11.69,79.69,-1.74,15.45,11.06,84.04,-3.55,14.14
2017-01-04 14:00:00,19.64,13.47,77.95,-4.23,17.55,12.12,83.4,-2.09,16.15
2017-01-04 15:00:00,19.73,16.31,73.72,-2.16,18.43,13.58,81.3,-1.3,17.62
2017-01-04 16:00:00,19.77,17.64,71.56,-1.04,18.52,14.82,77.09,-1.25,18.16
2017-01-04 17:00:00,19.76,17.94,70.52,1.04,18.53,15.43,72.75,-1.23,18.3
2017-01-04 18:00:00,19.73,16.61,71.56,-2.77,18.45,15.33,69.89,-1.28,18.28
2017-01-04 19:00:00,19.54,17.24,68.79,-2.32,18.5,14.43,68.53,-1.04,18.03
2017-01-04 20:00:00,19.5,17.59,66.47,-8.08,18.51,13.77,64.91,-0.99,17.73
2017-01-04 21:00:00,19.44,16.89,58.39,-6.44,18.48,13.74,60.03,-0.96,17.72
2017-01-04 22:00:00,17.54,16.52,51.95,-0.16,18.45,13.61,54.82,0.91,17.64
2017-01-04 23:00:00,16.26,15.7,51.79,-1.16,18.35,13.22,50.7,2.09,17.36
2017-01-05 00:00:00,16.47,15.55,50.63,0.49,18.32,12.54,47.85,1.85,16.7
2017-01-05 01:00:00,17.95,14.77,51.12,-0.52,18.15,11.49,44.87,0.2,15.07
2017-01-05 02:00:00,15.83,14.82,50.6,2.22,18.16,10.19,40.04,2.33,11.79
2017-01-05 03:00:00,10.2,14.37,52.82,-0.39,18.01,9.16,30.02,7.81,8.53
2017-01-05 04:00:00,2.52,13.12,52.43,-5.45,17.28,8.23,17.96,14.76,5.72
2017-01-05 05:00:00,0.48,8.61,46.98,-4.1,6.81,7.29,4.95,6.33,3.49
2017-01-05 06:00:00,3.48,5.51,42.88,208.68,1.17,5.59,347.49,-2.31,1.23
2017-01-05 07:00:00,5.16,4.75,251.56,-21.03,0.7,6.2,319.6,-4.46,1.81
2017-01-05 08:00:00,2.48,3.55,230.53,19.82,0.31,7.87,299.96,-2.17,4.77
2017-01-05 09:00:00,6.12,8.19,250.35,5.18,5.61,8.0,289.28,-0.51,5.1
2017-01-05 10:00:00,6.0,8.61,255.53,-14.27,6.81,7.56,280.19,0.81,4.05
2017-01-05 11:00:00,6.31,8.93,241.26,-1.52,7.8,7.36,266.59,1.49,3.63
2017-01-05 12:00:00,11.9,11.54,239.74,0.68,15.17,8.02,252.19,3.27,5.15
2017-01-05 13:00:00,17.36,12.0,240.42,1.88,15.97,9.11,244.16,-1.39,8.37
2017-01-05 14:00:00,18.16,12.5,242.3,-1.59,16.66,9.54,238.34,-1.5,9.76
2017-01-05 15:00:00,18.23,13.3,240.71,2.14,17.43,9.63,234.78,-0.8,10.05
2017-01-05 16:00:00,18.26,12.91,242.85,-2.43,17.1,10.35,235.03,-1.16,12.27
2017-01-05 17:00:00,18.34,13.39,240.42,14.43,17.49,11.69,239.81,-0.85,15.45
2017-01-05 18:00:00,18.34,16.5,254.85,-10.35,18.44,13.09,250.19,0.1,17.26
2017-01-05 19:00:00,18.29,21.45,244.5,4.2,18.57,16.89,259.11,0.28,18.48
2017-01-05 20:00:00,17.45,18.57,248.7,9.71,18.54,18.69,259.35,1.09,18.55
2017-01-05 21:00:00,11.08,11.96,258.41,5.25,15.91,16.47,260.72,4.83,18.44
2017-01-05 22:00:00,6.96,10.96,263.66,30.3,13.9,15.16,263.45,6.94,18.25
2017-01-05 23:00:00,9.42,10.3,293.96,-13.66,12.12,15.28,264.37,2.7,18.27
2017-01-06 00:00:00,13.18,11.21,280.3,16.26,14.48,15.44,264.41,1.3,18.3
2017-01-06 01:00:00,11.8,9.29,296.56,2.69,8.95,15.25,266.04,-2.85,18.27
2017-01-06 02:00:00,9.51,11.39,299.25,-6.26,14.87,15.41,267.91,5.36,18.3
2017-01-06 03:00:00,11.53,13.52,292.99,6.07,17.58,15.6,269.66,6.05,18.33
2017-01-06 04:00:00,9.23,13.82,299.06,-2.5,17.76,15.47,272.49,8.53,18.31
2017-01-06 05:00:00,8.45,15.06,296.56,11.01,18.22,15.05,277.02,9.77,18.22
2017-01-06 06:00:00,9.8,13.04,307.57,-14.74,17.21,15.66,277.37,7.41,18.34
2017-01-06 07:00:00,11.0,14.57,292.83,-4.01,18.08,16.36,274.24,7.08,18.43
2017-01-06 08:00:00,14.27,14.57,288.82,-10.07,18.08,16.9,273.08,3.81,18.48
2017-01-06 09:00:00,15.93,16.18,278.75,-16.42,18.41,17.3,272.14,2.48,18.5
2017-01-06 10:00:00,18.34,15.42,262.33,3.35,18.3,17.63,268.6,-0.04,18.52
2017-01-06 11:00:00,18.43,15.78,265.68,9.33,18.36,17.92,263.59,-0.07,18.53
2017-01-06 12:00:00,18.54,17.19,275.01,-13.44,18.49,17.98,259.11,-0.05,18.53
2017-01-06 13:00:00,18.95,16.21,261.57,-9.71,18.42,17.83,256.35,-0.53,18.52
2017-01-06 14:00:00,19.2,15.99,251.86,2.34,18.39,17.64,253.52,-0.81,18.52
2017-01-06 15:00:00,19.34,15.07,254.2,1.76,18.23,17.39,252.37,-1.11,18.51
2017-01-06 16:00:00,19.34,15.47,255.96,-6.31,18.31,17.18,252.09,-1.03,18.49
2017-01-06 17:00:00,19.28,16.05,249.65,1.91,18.4,16.84,253.75,-0.88,18.47
2017-01-06 18:00:00,19.17,16.58,251.56,-4.57,18.45,16.52,252.93,-0.72,18.45
2017-01-06 19:00:00,19.17,17.15,246.99,4.57,18.49,15.94,251.71,-0.68,18.38
2017-01-06 20:00:00,19.16,15.76,251.56,-3.36,18.36,15.22,250.44,-0.8,18.26
2017-01-06 21:00:00,19.2,15.47,248.2,-8.2,18.31,14.65,248.88,-0.89,18.11
2017-01-06 22:00:00,19.16,15.4,240.0,-0.14,18.3,14.07,246.72,-0.86,17.89
2017-01-06 23:00:00,19.02,13.73,239.86,-3.97,17.71,13.53,243.32,-1.31,17.59
2017-01-07 00:00:00,18.95,14.0,235.89,0.65,17.85,13.08,239.04,-1.1,17.25
2017-01-07 01:00:00,18.9,12.94,236.54,-3.23,17.12,12.21,236.32,-1.78,16.28
2017-01-07 02:00:00,18.72,11.75,233.31,-0.71,15.56,11.29,235.76,-3.16,14.66
2017-01-07 03:00:00,17.04,11.3,232.6,-1.41,14.68,10.54,235.17,-2.36,12.8
2017-01-07 04:00:00,14.04,10.55,231.19,4.59,12.83,9.91,234.17,-1.21,10.93
2017-01-07 05:00:00,11.84,10.64,235.78,3.44,13.08,9.39,232.94,1.24,9.27
2017-01-07 06:00:00,12.82,9.23,239.22,-4.04,8.76,9.11,231.45,-4.06,8.37
2017-01-07 07:00:00,11.64,8.61,235.18,1.41,6.81,8.77,231.48,-4.83,7.3
2017-01-07 08:00:00,9.34,8.18,236.59,-6.69,5.58,8.5,233.39,-3.76,6.49
2017-01-07 09:00:00,7.85,7.05,229.9,2.47,3.04,8.24,234.57,-4.81,5.74
2017-01-07 10:00:00,8.57,8.13,232.37,6.15,5.44,8.06,233.69,-3.13,5.26
2017-01-07 11:00:00,8.57,7.98,238.52,-1.67,5.05,8.07,230.81,-3.52,5.29
2017-01-07 12:00:00,9.68,8.01,236.85,-3.52,5.13,8.25,227.9,-4.55,5.77
2017-01-07 13:00:00,9.94,7.85,233.33,-3.83,4.73,8.45,225.22,-5.21,6.34
2017-01-07 14:00:00,12.5,8.48,229.5,-3.79,6.43,8.73,222.52,-6.07,7.18
2017-01-07 15:00:00,11.86,7.76,225.71,-4.89,4.51,8.88,219.76,-7.35,7.64
2017-01-07 16:00:00,11.3,7.9,220.82,-0.79,4.85,8.56,217.67,-6.45,6.66
2017-01-07 17:00:00,10.7,8.96,220.03,4.97,7.89,7.72,216.22,-2.81,4.41
2017-01-07 18:00:00,5.7,7.76,225.0,-7.03,4.51,6.67,214.93,-1.19,2.42
2017-01-07 19:00:00,3.74,7.23,217.97,-3.35,3.37,5.85,213.08,-0.37,1.45
2017-01-07 20:00:00,2.32,6.93,214.62,-11.19,2.83,5.47,210.58,0.51,1.14
2017-01-07 21:00:00,2.36,4.4,203.43,-4.99,0.56,5.18,208.08,-1.8,0.94
2017-01-07 22:00:00,1.41,3.21,198.44,3.81,0.0,4.54,205.54,-1.41,0.61
2017-01-07 23:00:00,0.83,3.09,202.25,14.28,0.0,3.72,205.31,-0.83,0.35
2017-01-08 00:00:00,0.92,4.38,216.53,-4.83,0.55,3.26,210.46,-0.37,0.0
2017-01-08 01:00:00,0.6,5.32,211.7,3.61,1.03,3.38,216.86,0.43,0.0
2017-01-08 02:00:00,0.52,4.03,215.31,-8.75,0.43,3.71,220.32,-0.09,0.35
2017-01-08 03:00:00,0.42,4.04,206.56,3.18,0.44,3.88,222.22,0.02,0.39
2017-01-08 04:00:00,0.64,4.26,209.74,-5.12,0.51,3.77,224.18,-0.13,0.36
2017-01-08 05:00:00,0.17,3.54,204.62,-2.82,0.31,3.48,225.01,0.14,0.0
2017-01-08 06:00:00,0.02,3.49,201.8,-11.18,0.0,3.15,220.3,-0.02,0.0
2017-01-08 07:00:00,0.0,3.68,190.62,20.81,0.34,2.9,217.43,0.34,0.0
2017-01-08 08:00:00,0.0,2.52,211.43,-1.17,0.0,2.9,213.81,0.0,0.0
2017-01-08 09:00:00,0.02,3.24,210.26,1.35,0.0,3.26,207.04,-0.02,0.0
2017-01-08 10:00:00,0.23,3.65,211.61,-15.67,0.33,3.84,199.94,0.1,0.38
2017-01-08 11:00:00,0.57,4.51,195.94,-5.64,0.6,4.36,194.0,0.03,0.54
2017-01-08 12:00:00,1.31,4.14,190.3,1.59,0.47,4.74,188.06,-0.84,0.7
2017-01-08 13:00:00,1.49,4.73,191.89,7.68,0.7,5.09,182.9,-0.79,0.88
2017-01-08 14:00:00,2.33,5.76,199.57,1.62,1.37,5.54,180.92,-0.96,1.19
2017-01-08 15:00:00,5.22,6.59,201.19,7.98,2.31,5.8,178.97,-2.91,1.41
2017-01-08 16:00:00,3.82,6.28,209.17,-5.07,1.91,5.59,174.36,-1.91,1.23
2017-01-08 17:00:00,3.72,5.08,204.1,-8.16,0.88,5.35,168.56,-2.84,1.05
2017-01-08 18:00:00,3.56,5.67,195.94,-3.84,1.29,5.16,163.23,-2.27,0.93
2017-01-08 19:00:00,1.86,5.3,192.1,-33.35,1.02,4.88,157.84,-0.84,0.77
2017-01-08 20:00:00,1.72,2.81,158.75,-5.31,0.0,4.61,153.9,-1.72,0.64
2017-01-08 21:00:00,0.43,2.5,153.44,-33.18,0.0,4.45,153.48,-0.43,0.58
2017-01-08 22:00:00,0.13,2.08,120.26,-48.7,0.0,4.13,150.42,-0.13,0.46
2017-01-08 23:00:00,0.02,2.29,71.56,35.97,0.0,3.62,141.82,-0.02,0.33
2017-01-09 00:00:00,0.02,2.88,107.53,24.29,0.0,3.09,134.6,-0.02,0.0
2017-01-09 01:00:00,0.02,3.41,131.82,-31.52,0.0,2.4,129.92,-0.02,0.0
2017-01-09 02:00:00,0.02,2.63,100.3,-19.27,0.0,1.75,134.32,-0.02,0.0
2017-01-09 03:00:00,0.1,2.06,81.03,33.41,0.0,1.52,145.78,-0.1,0.0
2017-01-09 04:00:00,0.24,1.89,114.44,-97.74,0.0,1.46,139.06,-0.24,0.0
2017-01-09 05:00:00,0.0,2.19,16.7,-14.41,0.0,1.36,141.93,0.0,0.0
2017-01-09 06:00:00,0.04,2.35,2.29,13.35,0.0,1.06,132.68,-0.04,0.0
2017-01-09 07:00:00,0.02,2.01,15.64,7.19,0.0,0.94,81.3,-0.02,0.0
2017-01-09 08:00:00,0.02,2.29,22.83,-1.03,0.0,1.12,65.76,-0.02,0.0
2017-01-09 09:00:00,0.29,0.86,21.8,176.64,0.0,1.01,102.97,-0.29,0.0
2017-01-09 10:00:00,0.56,1.94,198.44,-2.8,0.0,1.83,149.09,-0.56,0.0
2017-01-09 11:00:00,1.47,2.53,195.64,-5.86,0.0,3.0,161.19,-1.47,0.0
2017-01-09 12:00:00,1.97,3.0,189.78,-10.97,0.0,4.21,162.37,-1.97,0.49
2017-01-09 13:00:00,2.52,5.25,178.81,-1.25,0.98,5.39,162.63,-1.54,1.08
2017-01-09 14:00:00,2.09,5.57,177.56,5.94,1.21,6.08,162.42,-0.88,1.68
2017-01-09 15:00:00,2.43,5.93,183.5,-4.69,1.53,6.31,160.76,-0.9,1.94
2017-01-09 16:00:00,1.94,5.94,178.81,-7.78,1.54,6.02,156.38,-0.4,1.62
2017-01-09 17:00:00,1.25,4.75,171.03,-17.59,0.7,5.5,150.29,-0.55,1.16
2017-01-09 18:00:00,1.24,4.73,153.44,-11.32,0.7,5.12,144.18,-0.54,0.9
2017-01-09 19:00:00,0.58,4.5,142.12,-11.3,0.6,4.99,138.28,0.02,0.83
2017-01-09 20:00:00,0.35,4.02,130.82,-7.13,0.43,4.88,134.05,0.08,0.77
2017-01-09 21:00:00,0.22,3.79,123.69,3.61,0.37,4.65,129.0,0.15,0.66
2017-01-09 22:00:00,0.13,3.33,127.3,-9.65,0.0,4.29,119.76,-0.13,0.52
2017-01-09 23:00:00,0.17,2.96,117.65,-5.03,0.0,3.91,107.38,-0.17,0.4
2017-01-10 00:00:00,0.02,3.18,112.62,14.25,0.0,3.47,97.2,-0.02,0.0
2017-01-10 01:00:00,0.04,2.77,126.87,-30.86,0.0,3.01,90.43,-0.04,0.0
2017-01-10 02:00:00,0.02,2.47,96.01,-21.27,0.0,2.64,83.22,-0.02,0.0
2017-01-10 03:00:00,0.02,1.66,74.74,52.13,0.0,2.27,79.57,-0.02,0.0
2017-01-10 04:00:00,0.02,1.19,126.87,-36.87,0.0,1.87,88.43,-0.02,0.0
2017-01-10 05:00:00,0.02,0.51,90.0,-90.0,0.0,1.62,120.87,-0.02,0.0
2017-01-10 06:00:00,0.04,2.34,0.0,346.61,0.0,2.02,149.14,-0.04,0.0
2017-01-10 07:00:00,0.02,1.62,346.61,-118.6,0.0,2.35,155.27,-0.02,0.0
2017-01-10 08:00:00,0.12,1.4,228.01,-29.57,0.0,2.3,144.02,-0.12,0.0
2017-01-10 09:00:00,0.44,2.81,198.44,-5.2,0.0,2.34,131.98,-0.44,0.0
2017-01-10 10:00:00,1.31,4.03,193.24,-14.71,0.43,2.83,139.61,-0.88,0.0
2017-01-10 11:00:00,2.13,4.53,178.53,-1.54,0.61,3.73,147.09,-1.52,0.35
2017-01-10 12:00:00,1.62,4.34,176.99,-2.7,0.53,4.64,148.21,-1.09,0.65
2017-01-10 13:00:00,1.98,4.45,174.29,-5.85,0.58,5.47,145.16,-1.4,1.14
2017-01-10 14:00:00,2.6,5.26,168.44,-8.09,0.99,6.0,141.4,-1.61,1.6
2017-01-10 15:00:00,2.35,5.42,160.35,-5.86,1.1,6.3,139.5,-1.25,1.93
2017-01-10 16:00:00,3.26,5.92,154.49,-5.45,1.52,6.45,138.25,-1.74,2.12
2017-01-10 17:00:00,3.02,5.87,149.04,-10.46,1.47,6.49,134.6,-1.55,2.17
2017-01-10 18:00:00,1.13,5.63,138.58,-12.33,1.26,6.71,126.71,0.13,2.48
2017-01-10 19:00:00,0.74,5.0,126.25,-26.79,0.83,6.95,116.87,0.09,2.87
2017-01-10 20:00:00,1.58,5.44,99.46,11.1,1.11,6.93,107.84,-0.47,2.83
2017-01-10 21:00:00,1.08,5.19,110.56,-9.85,0.94,6.91,100.21,-0.14,2.8
2017-01-10 22:00:00,2.14,5.91,100.71,-16.66,1.51,6.87,93.57,-0.63,2.73
2017-01-10 23:00:00,3.32,7.04,84.05,-12.85,3.02,6.93,87.19,-0.3,2.83
2017-01-11 00:00:00,2.94,7.37,71.2,-4.09,3.65,7.06,81.34,0.71,3.06
2017-01-11 01:00:00,1.41,7.72,67.11,-8.81,4.41,7.29,76.83,3.0,3.49
2017-01-11 02:00:00,2.16,6.98,58.3,-0.87,2.92,7.38,74.04,0.76,3.67
2017-01-11 03:00:00,3.67,7.57,57.43,6.01,4.07,7.35,73.64,0.4,3.61
2017-01-11 04:00:00,1.81,7.3,63.44,-5.59,3.51,7.23,75.52,1.7,3.37
2017-01-11 05:00:00,0.7,7.65,57.85,4.33,4.25,7.19,79.09,3.55,3.29
2017-01-11 06:00:00,1.6,6.94,62.18,0.67,2.85,7.59,78.21,1.25,4.12
2017-01-11 07:00:00,3.58,7.07,62.85,4.32,3.07,7.76,73.92,-0.51,4.51
2017-01-11 08:00:00,3.82,7.15,67.17,-3.04,3.22,7.45,71.75,-0.6,3.81
2017-01-11 09:00:00,2.19,6.59,64.13,13.34,2.31,6.84,72.37,0.12,2.68
2017-01-11 10:00:00,2.23,6.21,77.47,-0.19,1.83,6.08,71.73,-0.4,1.68
2017-01-11 11:00:00,1.74,5.54,77.28,2.6,1.19,4.83,69.72,-0.55,0.74
2017-01-11 12:00:00,1.61,5.32,79.88,21.43,1.03,3.78,89.4,-0.58,0.37
2017-01-11 13:00:00,1.54,4.46,101.31,21.71,0.58,4.08,110.93,-0.96,0.45
2017-01-11 14:00:00,1.62,6.54,123.02,29.57,2.24,4.37,118.05,0.62,0.55
2017-01-11 15:00:00,0.46,5.8,152.59,-5.61,1.41,5.12,125.15,0.95,0.9
2017-01-11 16:00:00,0.5,5.53,146.98,5.12,1.18,6.31,135.78,0.68,1.94
2017-01-11 17:00:00,0.8,4.18,152.1,-48.6,0.48,7.2,149.43,-0.32,3.31
2017-01-11 18:00:00,0.06,3.21,103.5,-13.5,0.0,6.57,164.56,-0.06,2.28
2017-01-11 19:00:00,0.0,2.0,90.0,129.29,0.0,5.55,187.03,0.0,1.2
2017-01-11 20:00:00,0.02,4.33,219.29,23.3,0.53,5.9,206.31,0.51,1.5
2017-01-11 21:00:00,4.34,8.15,242.59,2.29,5.5,6.98,218.57,1.16,2.92
2017-01-11 22:00:00,9.25,9.26,244.88,-5.26,8.85,8.36,230.83,-0.4,6.08
2017-01-11 23:00:00,8.52,9.6,239.62,-0.58,9.95,9.72,240.44,1.43,10.33
2017-01-12 00:00:00,5.7,9.77,239.04,-1.04,10.49,10.61,247.35,4.79,13.0
2017-01-12 01:00:00,6.57,11.35,238.0,7.56,14.78,11.21,252.95,8.21,14.48
2017-01-12 02:00:00,7.2,10.97,245.56,2.64,13.92,11.45,258.07,6.72,14.99
2017-01-12 03:00:00,10.79,9.1,248.2,37.06,8.34,11.62,263.6,-2.45,15.32
2017-01-12 04:00:00,13.94,9.48,285.26,-2.46,9.56,11.91,266.47,-4.38,15.83
2017-01-12 05:00:00,19.48,9.5,282.8,-43.58,9.63,12.39,262.37,-9.85,16.52
2017-01-12 06:00:00,18.98,16.95,239.22,8.0,18.48,14.78,250.1,-0.5,18.15
2017-01-12 07:00:00,19.82,16.48,247.22,-3.78,18.44,15.87,246.33,-1.38,18.37
2017-01-12 08:00:00,19.99,15.89,243.44,8.12,18.38,15.32,249.62,-1.61,18.28
2017-01-12 09:00:00,19.99,15.43,251.56,2.5,18.3,15.34,249.69,-1.69,18.28
2017-01-12 10:00:00,19.99,15.37,254.06,-9.36,18.29,15.75,248.53,-1.7,18.36
2017-01-12 11:00:00,19.98,16.23,244.7,0.34,18.42,15.91,249.24,-1.56,18.38
2017-01-12 12:00:00,19.89,15.16,245.04,4.21,18.25,15.87,249.72,-1.64,18.37
2017-01-12 13:00:00,19.56,15.87,249.25,-1.68,18.37,16.0,248.75,-1.19,18.39
2017-01-12 14:00:00,19.64,15.11,247.57,-4.13,18.23,16.44,247.66,-1.41,18.44
2017-01-12 15:00:00,19.86,17.07,243.44,2.6,18.49,16.74,246.6,-1.37,18.46
2017-01-12 16:00:00,19.84,15.86,246.04,-2.6,18.37,16.25,244.46,-1.47,18.42
2017-01-12 17:00:00,19.78,15.37,243.44,-6.5,18.29,15.87,242.21,-1.49,18.37
2017-01-12 18:00:00,19.75,14.97,236.94,2.1,18.2,15.49,239.63,-1.55,18.31
2017-01-12 19:00:00,19.72,13.37,239.04,-5.76,17.48,14.9,237.37,-2.24,18.18
2017-01-12 20:00:00,19.66,14.38,233.28,1.54,18.02,14.1,235.72,-1.64,17.9
2017-01-12 21:00:00,19.66,12.96,234.82,-3.02,17.14,13.11,234.39,-2.52,17.27
2017-01-12 22:00:00,19.56,11.98,231.8,-0.24,15.94,12.49,233.11,-3.62,16.65
2017-01-12 23:00:00,19.58,11.89,231.56,-4.44,15.79,11.93,231.49,-3.79,15.86
