wind_speed,direction
11.587,16.448
12.218,15.471
13.738,11.57
12.846,355.197
12.298,344.476
12.115,324.707
12.359,301.715
12.12,284.172
10.548,279.926
10.542,269.293
10.582,266.511
12.159,262.948
13.113,255.174
13.871,248.484
14.247,244.106
14.018,239.381
13.415,237.885
11.847,236.155
11.286,233.13
10.557,230.981
10.05,243.072
9.268,255.303
9.022,262.405
8.702,271.975
9.477,276.054
10.336,279.462
11.633,278.13
12.492,275.648
16.227,274.97
18.722,272.49
19.436,272.803
20.18,272.306
21.116,270.0
22.408,267.6
17.493,265.163
14.422,262.666
12.351,256.264
11.387,252.802
10.555,249.842
10.399,248.963
8.582,251.301
9.228,250.821
8.354,248.663
7.731,253.611
8.752,241.314
8.716,232.206
5.622,255.651
5.895,248.459
6.54,239.036
7.342,233.344
7.125,231.52
7.636,221.186
7.439,211.477
7.22,202.932
7.05,199.058
6.523,194.534
5.954,186.582
4.981,183.991
3.512,165.069
2.374,162.35
2.214,161.565
1.999,171.469
1.686,190.008
0.867,213.69
2.565,161.565
2.488,160.017
1.86,113.962
2.999,81.027
3.169,98.13
3.14,132.709
3.03,133.831
3.886,91.397
4.001,69.075
3.933,49.97
4.009,37.568
4.212,31.504
2.119,3.814
2.319,4.399
1.772,336.802
1.641,281.31
1.966,270.0
2.639,270.0
2.433,244.799
4.005,237.804
7.181,229.185
6.881,224.275
7.035,203.459
9.186,226.081
6.585,214.563
8.515,210.256
9.671,181.848
9.237,198.435
10.13,212.33
12.495,222.825
12.585,223.078
15.424,210.129
17.711,231.038
16.291,229.79
15.794,229.6
17.725,239.744
12.236,226.42
13.195,228.257
11.2,234.66
12.051,224.465
15.882,242.488
19.338,254.854
8.501,237.6
8.414,242.65
8.377,242.987
8.903,240.018
9.91,238.643
13.103,233.781
9.45,200.925
9.657,189.324
8.447,176.987
6.138,162.897
5.433,168.366
5.031,164.745
4.85,208.073
3.948,206.565
5.293,230.906
6.123,230.711
5.069,226.975
4.383,214.695
4.793,214.287
4.445,202.62
4.368,203.499
4.359,209.745
4.901,214.287
5.086,225.0
3.795,171.469
2.597,197.354
2.987,226.975
4.084,222.397
4.306,217.476
4.591,219.806
3.783,200.136
4.746,187.125
6.138,197.418
6.797,186.766
5.182,184.764
4.292,196.858
3.771,213.024
4.071,214.992
5.12,204.905
6.705,203.026
7.478,204.179
6.898,197.745
6.414,198.083
5.665,192.68
4.817,190.62
3.607,187.765
2.89,171.254
2.136,165.964
2.56,128.66
2.18,144.162
2.538,160.201
3.096,169.046
3.917,169.563
4.507,161.565
5.522,154.44
5.235,156.371
4.839,145.376
5.261,137.936
2.561,130.815
3.14,137.726
3.129,123.69
3.369,135.0
3.121,138.366
2.583,122.276
2.539,130.601
2.08,124.992
2.853,118.443
2.66,126.469
2.262,117.474
2.703,124.824
3.076,117.474
3.197,112.249
4.101,114.444
3.768,110.376
3.529,115.017
4.227,118.61
4.514,113.962
4.617,113.385
5.981,109.502
6.917,104.931
6.629,93.814
6.643,76.931
6.384,79.077
6.627,76.185
6.715,63.825
6.267,60.69
5.023,56.31
4.334,48.366
3.656,54.323
4.526,54.833
5.213,49.086
4.601,51.52
4.192,52.352
4.369,53.13
4.729,49.268
5.135,45.83
5.858,76.239
6.009,83.157
6.015,82.03
5.286,86.186
4.297,70.56
4.26,69.274
5.202,71.147
7.243,61.314
7.228,60.524
9.24,68.199
12.21,59.123
10.979,53.022
9.165,54.752
7.793,45.526
8.929,48.691
8.642,45.0
9.537,39.417
9.764,34.658
9.681,26.295
9.727,22.479
9.263,16.821
8.477,11.041
8.249,5.44
6.901,12.875
4.528,36.027
4.18,46.169
4.382,57.171
4.003,74.291
5.466,74.745
5.866,64.44
3.661,65.225
4.47,69.775
4.289,76.675
7.506,54.162
9.887,48.521
10.912,45.401
10.065,39.644
12.01,38.491
15.342,39.914
14.025,32.574
11.978,29.745
11.089,29.615
8.854,15.313
7.599,8.858
6.636,7.431
6.566,6.911
6.153,8.259
5.974,21.105
5.215,19.654
5.327,29.578
5.462,51.34
6.471,52.696
5.74,53.881
5.872,40.855
5.353,44.061
6.328,43.363
5.911,38.089
5.429,44.029
5.427,38.454
12.952,46.364
11.717,47.175
11.91,43.152
11.34,41.864
9.881,36.384
8.945,34.408
8.67,32.216
3.136,27.255
2.624,20.772
2.482,14.47
2.39,17.745
2.937,1.79
3.092,21.801
2.695,223.531
2.368,205.463
2.968,196.26
2.345,141.34
6.094,166.239
2.773,154.537
5.096,142.853
6.427,159.444
8.378,149.689
8.882,136.081
10.918,84.114
15.527,76.361
10.624,82.03
9.803,81.529
8.972,78.043
9.35,72.378
9.225,65.833
11.151,59.959
7.799,51.072
7.448,58.877
7.158,66.929
5.284,79.216
4.317,61.389
4.35,118.887
1.647,209.745
3.296,117.408
5.991,94.399
6.734,96.115
9.085,101.459
10.287,103.548
8.646,104.4
9.391,101.592
11.063,97.125
10.156,88.727
7.786,80.538
7.725,97.765
6.253,96.115
7.137,105.945
6.622,101.113
6.747,95.389
7.17,106.504
8.45,115.53
10.993,109.374
10.84,109.204
10.461,108.838
10.495,111.801
10.188,107.622
9.963,105.313
7.862,87.316
7.778,92.489
7.078,90.83
6.921,94.899
7.01,92.454
7.769,89.226
8.938,88.512
8.267,78.996
7.305,78.857
8.215,74.678
9.232,67.166
10.939,67.62
11.809,61.389
12.135,57.124
10.985,54.019
10.411,57.579
11.089,56.802
11.239,56.785
9.875,49.053
9.075,46.975
8.339,46.548
8.671,44.029
9.077,41.309
6.314,19.335
11.218,35.735
10.863,29.886
10.074,32.845
9.216,49.185
10.902,62.468
10.247,57.995
11.137,67.479
12.261,65.266
13.712,52.716
13.671,50.954
13.533,45.0
12.987,35.362
14.075,34.2
12.83,28.811
11.467,28.301
11.058,23.498
8.704,18.208
7.608,11.802
5.888,30.018
4.984,32.574
4.291,40.156
4.862,45.0
5.31,52.431
7.491,15.395
9.375,7.374
4.934,36.529
7.044,35.074
7.125,74.827
6.619,82.03
6.922,76.464
7.759,62.198
9.066,64.502
10.014,68.714
10.43,61.44
10.414,58.478
10.554,60.018
10.15,44.526
9.461,41.933
8.311,44.421
6.891,52.733
7.078,60.945
6.759,61.699
6.718,87.23
7.795,95.711
7.944,94.83
8.778,82.694
8.77,74.055
9.027,62.525
6.254,58.671
8.135,58.891
5.28,22.52
5.108,60.642
5.854,73.78
7.11,69.864
10.078,47.291
10.686,49.205
9.889,59.146
8.979,53.427
10.028,13.87
8.363,359.158
11.812,76.097
8.972,62.02
9.696,61.28
8.941,56.746
8.607,47.337
9.157,35.628
8.251,20.556
8.011,20.556
8.505,16.927
8.822,11.459
9.091,6.254
8.362,359.17
6.584,6.459
6.105,15.945
6.091,19.502
5.294,19.29
5.644,28.811
5.268,31.866
4.814,9.211
5.717,356.424
5.598,3.814
5.718,0.0
4.922,327.529
4.107,329.621
5.235,345.619
4.05,340.201
4.391,355.915
3.493,8.531
5.328,348.997
5.721,7.943
7.868,6.242
8.401,357.474
8.634,348.367
8.419,344.962
7.686,345.303
6.924,336.666
6.975,323.746
6.496,315.0
6.363,302.471
5.366,291.318
4.622,289.855
6.887,239.676
7.189,255.069
6.105,252.646
6.972,222.109
7.289,211.504
5.768,198.741
6.063,204.362
5.528,209.899
4.939,211.701
4.487,202.989
5.099,161.147
5.15,135.0
4.835,117.597
4.105,107.65
2.806,97.352
2.588,94.236
2.466,76.504
2.345,64.537
1.838,36.027
1.49,109.983
2.694,119.476
2.055,112.834
2.147,135.0
2.674,161.565
3.456,169.046
3.055,152.526
3.831,147.804
3.288,150.524
2.099,98.13
3.256,136.397
3.177,118.301
3.234,100.305
3.332,92.726
3.618,113.199
3.558,143.973
3.708,120.256
5.032,93.094
5.35,103.392
5.517,97.765
5.82,67.694
5.673,33.232
5.924,25.906
6.706,3.814
6.322,50.71
4.794,47.386
3.737,39.289
4.016,41.009
3.033,31.329
2.404,11.31
2.774,55.491
3.824,155.095
2.835,151.699
4.002,98.616
6.437,76.809
5.788,40.972
6.113,36.119
7.011,34.287
7.693,52.595
11.009,49.8
13.524,22.949
16.922,17.844
19.12,9.806
18.916,3.18
19.926,353.921
17.878,349.563
16.802,345.196
14.629,348.887
10.746,339.843
7.765,334.699
7.387,303.69
9.343,299.65
6.538,273.24
5.614,251.175
5.037,272.726
4.298,264.958
3.868,264.644
4.043,258.997
4.967,222.357
4.284,178.698
2.739,244.537
2.404,246.038
3.054,178.091
2.483,182.603
2.26,156.801
4.06,150.255
2.849,90.0
3.206,100.125
2.472,26.565
2.565,329.744
2.626,298.611
2.183,231.34
2.09,274.086
3.056,282.265
4.54,266.906
7.505,265.314
7.775,258.158
7.414,254.827
4.476,290.377
5.78,270.0
4.694,249.775
4.994,232.595
8.105,211.357
5.298,209.168
3.654,209.745
2.471,206.565
2.877,206.565
1.947,196.699
2.252,0.0
7.344,342.824
1.686,323.13
2.025,324.462
2.568,321.34
2.723,356.186
3.351,357.71
2.882,336.802
1.667,300.964
1.84,243.435
3.143,247.38
4.951,232.001
6.044,225.807
7.05,221.553
6.193,216.87
8.1,218.797
8.571,184.764
6.083,184.485
5.586,190.305
4.182,202.109
5.208,220.156
5.549,233.13
5.299,230.389
4.208,205.641
3.598,131.424
3.705,98.13
3.701,59.621
5.185,35.272
5.165,10.713
5.288,23.552
5.552,7.943
5.602,9.462
4.623,2.726
4.771,355.601
1.623,284.036
2.743,55.008
2.313,53.973
1.474,85.236
2.12,104.743
2.235,82.569
2.099,60.255
3.569,7.765
4.954,351.384
5.741,336.802
5.604,337.249
5.34,324.866
5.696,310.426
5.711,315.0
5.12,310.815
4.89,315.0
3.294,298.073
3.022,171.87
2.863,311.186
7.074,316.432
14.442,306.314
16.528,303.331
8.5,339.647
6.663,256.264
8.295,267.316
15.596,295.075
9.584,217.333
10.23,195.255
12.949,253.887
13.526,244.708
15.717,233.383
13.849,242.507
10.898,242.549
9.912,243.061
15.777,265.668
15.108,259.409
13.79,273.367
12.254,282.894
10.789,285.255
11.473,291.675
10.386,303.408
9.985,326.944
11.31,331.504
10.546,334.933
9.08,311.348
5.644,343.856
6.396,320.631
7.9,300.619
5.636,303.341
7.838,291.448
8.132,275.043
9.644,271.66
9.223,285.333
13.639,284.158
15.183,281.399
15.563,282.189
15.412,280.676
16.36,277.339
17.149,273.036
15.095,268.348
13.696,251.917
12.535,252.719
12.365,247.329
11.476,238.496
12.753,252.204
12.536,236.864
12.657,236.659
12.724,246.448
11.346,232.97
11.126,227.337
10.338,229.185
9.355,227.936
7.93,222.647
6.754,218.48
6.143,211.159
5.822,198.435
5.216,188.842
4.565,168.69
3.963,153.435
3.157,145.784
3.031,130.365
2.482,104.036
2.444,83.66
2.746,49.399
3.063,322.125
2.937,293.963
2.36,270.0
1.766,341.565
1.746,234.462
1.631,213.69
1.277,192.529
0.834,123.69
0.884,110.556
1.378,105.255
3.79,97.696
3.959,86.82
3.988,83.83
4.246,78.69
4.082,79.695
3.853,80.838
4.605,97.496
3.961,104.421
5.486,83.517
5.108,83.047
5.697,53.746
7.072,44.193
