wind_speed,direction
8.529,325.84
8.902,319.485
8.201,310.786
8.166,310.03
8.005,309.699
8.54,286.557
5.356,285.422
7.28,279.462
6.486,281.094
7.585,282.724
7.681,290.353
7.897,306.87
10.337,313.977
10.453,307.147
10.96,306.327
12.414,308.468
12.794,305.134
13.341,303.215
12.228,301.329
12.623,303.69
12.24,302.367
12.784,303.341
13.618,303.366
13.981,299.887
12.705,303.179
11.481,298.202
11.779,297.277
11.709,296.188
12.098,286.621
12.699,286.699
11.816,292.48
11.361,295.201
10.004,316.591
9.746,323.31
10.364,305.538
11.573,317.328
11.922,308.454
12.09,305.042
13.01,305.348
15.132,303.69
16.214,300.027
18.046,298.74
18.892,300.285
19.845,296.222
20.158,294.413
20.535,293.776
20.704,294.567
21.061,296.565
19.364,296.384
19.335,294.444
19.054,288.563
18.48,277.565
16.485,274.97
17.236,266.461
16.359,257.619
17.498,272.224
15.862,275.655
13.823,280.008
12.538,285.069
12.157,283.707
12.371,281.174
12.691,281.31
12.715,284.846
12.901,277.352
13.325,278.616
13.752,278.664
12.418,273.367
11.276,268.493
10.854,258.541
10.229,251.054
10.101,242.242
9.748,235.081
8.406,227.49
7.753,230.528
7.023,236.31
6.532,226.081
6.632,208.393
6.565,201.371
4.979,194.036
4.987,191.31
4.4,177.797
3.302,151.699
2.775,161.565
2.435,116.565
5.28,32.276
5.286,349.38
4.818,349.461
3.887,334.799
2.84,315.0
2.23,323.973
4.688,8.972
6.228,4.399
7.038,1.847
7.572,4.899
9.95,358.939
12.129,354.207
10.762,9.058
10.286,23.198
10.433,20.807
9.023,16.389
7.508,17.02
6.926,24.444
6.143,30.964
6.581,52.907
9.394,41.878
12.393,51.476
12.205,40.972
13.677,27.192
15.877,19.163
16.164,15.732
16.654,13.355
18.596,9.819
19.469,6.483
16.795,358.34
15.197,353.9
14.259,352.716
12.644,355.136
14.575,341.565
14.391,346.452
17.478,1.804
17.984,349.778
17.875,346.837
18.747,351.573
21.431,344.532
22.033,345.636
24.373,344.876
13.961,348.079
13.531,337.196
11.766,328.815
9.804,318.743
8.632,319.128
9.015,331.39
15.206,351.724
14.92,355.054
10.364,355.601
9.361,41.186
10.849,70.201
10.871,61.887
10.2,49.014
9.475,43.854
8.029,34.824
7.35,32.735
7.05,37.776
7.576,37.504
6.244,68.962
5.894,83.418
5.522,104.534
5.181,130.365
6.148,147.529
10.796,127.304
8.267,116.906
11.015,99.841
9.78,84.16
6.632,60.781
6.99,74.65
9.303,88.698
6.317,73.54
6.595,67.457
7.38,62.403
7.543,56.915
9.24,38.841
10.467,32.828
11.729,30.877
13.096,30.596
13.285,28.244
12.596,28.752
11.485,22.433
10.454,11.86
5.1,350.754
3.7,320.711
2.207,284.932
2.271,255.257
3.136,220.815
3.676,205.821
4.342,245.855
2.935,232.431
3.461,214.216
5.119,206.565
4.511,209.982
2.654,107.103
5.39,113.429
4.783,47.489
5.166,29.291
4.438,23.429
4.665,356.906
4.58,336.448
3.726,346.293
4.212,338.75
4.631,317.42
5.923,305.074
6.626,309.369
6.857,291.194
7.988,326.768
8.439,307.208
9.83,291.666
10.149,283.285
9.802,267.138
11.429,247.751
10.236,242.65
11.734,253.369
12.463,252.734
12.68,250.787
12.635,252.474
13.742,286.144
14.046,284.535
15.012,287.103
15.226,284.323
15.083,281.669
14.348,282.144
14.643,279.583
14.6,267.316
14.235,259.509
13.983,263.234
14.224,270.0
14.158,270.0
14.132,264.123
13.569,257.845
12.78,254.055
12.522,242.949
11.642,229.686
11.281,212.574
10.994,205.278
10.061,193.325
9.59,205.71
8.92,214.509
8.623,257.005
9.024,281.31
10.38,301.264
11.45,317.643
11.601,325.008
11.592,329.184
11.515,308.255
10.651,296.114
10.337,293.839
10.345,299.476
9.846,298.301
10.518,293.199
11.209,306.193
11.537,298.611
11.452,290.41
9.492,298.887
8.308,130.601
9.389,105.945
9.356,100.885
8.791,99.462
8.618,94.514
8.734,80.538
8.617,73.74
8.818,66.541
9.042,77.471
9.108,56.592
10.187,21.448
11.375,0.0
12.266,0.616
13.048,353.785
13.348,346.921
13.512,344.745
14.689,340.758
13.978,342.499
15.333,339.296
14.531,327.704
13.263,323.973
14.173,320.813
14.105,313.62
12.432,308.418
11.025,302.518
10.508,303.495
9.679,296.565
8.187,291.615
7.239,295.017
6.871,268.919
5.051,264.289
4.33,227.291
3.454,164.055
2.789,15.945
2.755,15.255
3.47,37.304
3.754,29.539
4.234,51.115
3.257,67.249
4.622,70.821
5.654,62.198
5.756,26.966
7.136,41.186
6.162,30.801
5.541,34.992
4.942,18.435
7.299,42.614
7.381,55.008
7.33,51.483
7.856,57.829
6.122,38.48
6.812,26.053
8.548,5.079
9.959,30.964
8.782,37.45
10.469,7.853
10.429,348.232
11.209,338.026
11.734,334.204
13.14,348.367
16.046,347.521
16.051,344.548
19.613,334.303
17.699,338.121
16.401,333.662
14.121,331.004
13.47,318.814
12.9,311.326
12.859,307.942
13.137,306.87
13.483,308.32
14.194,309.898
13.675,308.66
12.49,325.784
11.481,300.141
7.147,334.983
6.047,345.964
6.441,317.121
8.323,4.185
7.745,292.989
8.111,303.69
5.232,28.61
6.071,53.13
9.354,356.269
9.444,9.637
10.935,15.945
12.098,33.967
13.881,2.748
19.046,359.221
13.513,345.784
11.486,350.134
10.692,15.479
10.666,10.154
10.646,1.613
10.746,355.972
10.771,5.71
10.17,0.895
9.368,356.987
11.23,352.504
11.53,344.055
9.767,335.638
9.479,350.433
12.836,351.496
15.359,330.546
11.746,320.111
14.458,347.905
13.042,352.875
12.868,335.323
13.962,327.225
13.467,326.915
13.282,322.386
13.982,315.971
10.72,318.289
14.229,323.715
15.85,323.023
16.13,322.465
16.93,320.599
17.159,316.095
17.215,310.486
18.899,308.431
18.894,308.234
20.073,303.007
19.312,302.437
19.532,297.364
21.743,292.92
19.573,291.003
21.523,288.435
22.082,284.783
22.614,284.036
22.651,284.882
22.511,286.39
18.332,298.482
18.953,294.228
18.613,291.903
19.819,284.036
19.732,276.132
19.335,272.328
16.926,279.549
17.002,276.74
16.435,276.009
16.206,267.532
16.431,249.611
17.296,245.01
14.709,241.434
13.675,235.981
12.257,216.573
11.605,203.295
10.678,199.708
10.763,188.858
9.147,180.754
8.681,171.973
7.76,166.535
7.318,157.574
5.974,125.218
4.161,90.0
5.337,298.811
5.672,265.764
5.123,226.548
5.408,211.827
5.682,206.565
5.269,197.241
3.456,99.462
3.271,135.0
4.052,154.799
4.36,146.31
3.997,157.166
4.373,155.854
3.972,124.695
5.041,120.343
5.545,121.329
5.816,118.951
5.726,115.56
5.949,115.641
5.358,103.815
5.994,97.224
6.101,89.181
