wind_speed,direction
6.729,84.71
6.765,85.764
6.38,87.754
6.505,87.797
6.779,84.71
7.137,82.011
6.981,83.774
8.036,87.397
8.986,82.875
10.775,76.409
13.726,73.443
15.532,68.033
16.16,74.931
18.095,85.662
18.252,69.955
17.135,65.304
16.722,61.882
15.569,58.125
13.133,53.13
11.96,52.496
9.899,51.766
9.106,55.145
8.126,57.051
8.249,69.647
7.274,70.942
7.297,70.017
6.341,72.646
6.37,74.055
5.911,80.34
5.725,79.919
4.833,85.601
5.642,94.864
6.033,79.796
8.601,73.951
9.785,66.037
11.544,65.225
12.431,56.454
13.483,53.13
13.967,49.447
15.58,48.775
15.848,50.654
15.295,47.291
14.796,41.106
14.586,38.53
12.923,38.431
11.416,37.933
8.662,33.917
5.046,29.054
2.469,29.054
1.179,33.69
3.366,338.199
4.337,287.928
3.98,231.633
3.983,223.727
1.552,315.0
0.319,90.0
1.938,123.69
4.114,115.017
5.943,116.053
17.781,73.895
16.181,75.173
16.715,71.301
17.703,64.819
16.979,53.584
17.698,46.32
17.496,40.684
13.901,31.954
14.474,28.361
13.682,27.013
12.648,27.451
10.318,27.499
8.268,27.324
4.83,27.216
3.83,24.905
3.128,25.56
2.807,16.927
2.4,345.257
2.492,58.57
2.959,21.801
4.09,60.802
4.011,97.907
6.699,84.094
11.912,53.13
17.4,49.444
19.755,52.184
20.719,59.3
22.307,54.951
22.177,42.466
22.561,29.87
22.347,24.531
23.05,18.98
22.862,14.574
19.379,4.853
13.111,0.0
14.16,350.623
15.644,337.932
15.796,333.225
16.273,314.051
15.664,300.324
15.013,285.68
14.884,270.939
15.182,264.602
16.497,259.432
17.866,254.228
19.359,246.264
19.384,240.117
17.785,238.531
20.461,236.846
17.35,230.864
15.288,221.009
14.008,218.246
13.951,210.784
14.615,212.957
15.778,209.615
13.08,209.521
11.449,206.87
9.712,213.275
8.174,220.03
8.485,225.0
9.463,227.675
7.484,233.13
8.059,231.34
7.46,234.689
8.003,234.36
8.716,230.194
9.019,227.246
8.23,226.848
8.074,231.483
11.96,228.93
13.527,213.69
13.994,210.619
13.484,188.631
10.843,175.135
9.672,172.288
8.502,173.863
7.853,173.108
7.367,169.824
6.705,168.003
5.182,148.276
4.641,155.638
4.134,164.476
4.761,158.875
4.648,148.782
4.148,153.435
4.778,169.824
5.489,174.92
5.592,176.269
5.937,169.38
6.325,164.358
6.401,160.201
6.842,158.385
7.995,160.233
8.343,155.493
9.956,153.719
12.581,125.281
13.336,115.346
11.696,106.011
10.221,100.257
11.304,91.562
11.815,87.653
13.508,78.948
12.911,73.686
11.583,68.927
11.162,65.513
8.841,68.6
8.146,72.824
5.506,79.461
4.088,84.805
3.361,100.491
3.156,115.56
2.994,133.363
3.96,153.435
3.987,157.249
4.414,154.799
4.287,159.075
6.563,170.218
7.803,170.665
8.728,161.095
10.778,148.191
9.436,108.869
8.936,109.477
11.438,102.242
11.353,100.587
11.54,91.469
13.048,79.54
12.806,61.982
11.116,63.667
8.892,52.237
7.407,49.16
5.543,65.772
3.639,59.036
2.611,70.71
2.601,115.346
2.993,114.444
3.01,116.565
3.432,123.111
4.676,157.932
4.405,156.801
3.655,136.273
4.166,151.504
6.211,154.29
8.052,146.524
9.364,128.454
11.993,106.858
13.121,98.482
15.136,93.468
15.009,85.7
15.232,70.787
16.134,57.619
14.981,43.5
14.767,35.797
13.893,26.35
13.12,20.739
9.52,24.376
6.66,19.44
3.742,14.931
1.869,26.565
1.566,28.61
3.529,352.648
4.407,16.557
5.172,47.815
3.208,68.199
3.282,350.538
1.059,12.529
1.185,246.801
3.571,133.877
7.16,122.735
7.99,99.782
8.64,93.111
10.139,72.474
10.024,58.536
12.1,48.366
12.969,26.834
13.093,21.393
16.005,23.733
15.339,17.272
13.467,16.876
11.392,7.595
9.001,0.0
6.877,2.082
6.468,26.075
7.415,9.462
5.396,335.136
6.477,0.0
5.342,353.517
4.003,358.493
4.928,272.793
6.005,272.386
8.162,260.407
13.163,243.877
12.76,232.431
13.268,222.138
12.934,229.112
10.661,222.316
9.706,231.766
8.604,245.136
9.911,239.315
12.381,234.058
12.237,238.543
14.626,233.455
13.599,228.013
12.21,227.925
12.411,231.52
13.411,236.31
10.822,242.242
12.068,234.811
12.4,232.784
12.897,226.975
12.501,223.764
12.448,220.101
10.961,215.154
10.764,207.165
10.65,192.995
13.134,176.76
14.091,171.724
13.789,167.152
13.94,168.136
13.705,155.045
11.933,144.09
10.26,130.05
8.988,118.25
7.266,124.641
6.891,116.211
5.135,126.304
5.378,128.089
4.504,131.76
4.07,132.614
3.633,132.274
3.417,130.601
3.327,126.027
3.896,141.34
4.34,141.843
4.945,136.005
5.155,132.089
4.829,124.508
5.345,143.13
6.302,141.499
7.877,130.786
9.989,123.495
13.09,91.032
15.511,94.053
16.799,77.159
16.999,71.931
16.579,67.989
16.348,62.259
15.994,54.283
15.072,48.775
15.316,41.262
13.626,38.13
11.585,44.09
9.159,39.401
6.707,31.675
3.806,54.246
3.861,63.435
4.336,62.7
4.836,57.529
5.184,53.673
5.343,53.393
2.959,17.65
4.284,72.646
5.862,68.875
7.152,63.004
8.034,56.535
10.9,43.727
10.884,40.795
13.146,38.351
14.599,30.809
15.48,29.539
16.686,28.275
17.459,23.925
16.231,21.291
15.714,18.56
14.141,23.061
11.918,21.084
9.827,15.255
7.19,4.927
5.024,7.125
4.908,22.068
6.779,26.565
5.878,11.768
3.567,1.909
2.177,344.476
4.02,254.291
2.835,166.43
3.368,102.265
8.85,28.664
9.463,12.835
4.273,231.582
7.862,163.496
6.458,162.512
6.236,154.134
7.384,129.806
5.535,122.949
4.312,123.69
5.155,117.897
5.188,124.136
5.611,140.492
5.686,157.068
7.303,168.871
6.972,171.18
8.162,174.207
8.774,180.0
9.143,180.735
9.282,183.715
9.451,174.068
8.441,167.196
8.352,156.695
9.223,141.71
11.497,128.746
10.173,127.694
12.544,128.66
13.229,126.107
12.548,116.565
11.764,118.465
12.044,116.565
12.843,117.688
14.055,112.433
13.855,120.964
14.13,125.475
11.918,127.763
12.098,128.29
12.26,124.54
11.224,121.733
9.757,111.4
8.184,103.829
8.182,98.616
8.383,95.877
8.483,91.637
8.581,91.591
9.448,83.333
8.704,82.776
10.826,71.565
12.32,69.193
13.159,70.145
13.626,72.018
14.301,75.75
15.997,79.354
15.331,92.121
16.059,79.007
15.375,75.094
14.897,70.051
14.181,65.082
13.194,64.983
12.149,61.771
10.711,58.191
9.507,57.265
8.24,59.574
6.884,62.987
4.635,68.749
3.819,67.52
3.317,67.068
2.961,62.447
3.178,55.713
2.742,45.0
2.035,47.489
1.041,51.34
2.199,105.945
4.142,87.51
7.828,68.025
12.847,29.592
6.876,16.389
9.71,11.056
11.505,351.529
6.861,217.807
9.697,208.856
12.542,204.702
13.91,209.416
13.022,209.521
11.684,204.394
10.419,204.727
9.767,203.295
9.092,202.681
9.272,205.887
8.767,202.557
8.236,198.712
8.489,193.627
8.731,190.008
8.552,188.489
7.546,179.029
7.221,177.089
9.043,158.908
12.02,140.332
11.52,132.955
10.591,123.69
10.243,120.964
10.583,120.964
11.714,124.824
11.182,127.451
10.473,126.339
10.369,115.32
9.207,98.569
9.137,85.03
7.769,80.096
6.748,68.587
5.537,66.297
4.336,76.759
3.377,92.121
3.208,117.553
3.431,140.711
4.04,151.113
4.515,154.134
4.661,155.433
5.242,151.607
5.864,158.199
6.887,152.488
7.089,135.659
8.33,103.65
9.163,89.363
11.854,94.198
11.896,78.789
11.05,70.062
11.249,67.834
11.683,57.236
11.451,47.147
11.298,44.226
11.865,36.87
12.124,33.69
10.844,42.166
7.936,33.425
5.255,1.364
2.168,345.964
2.163,21.801
4.407,274.636
4.001,297.3
4.065,252.646
5.956,216.634
5.427,223.363
7.382,185.356
5.462,180.0
5.924,158.523
6.313,142.957
5.312,111.801
6.886,116.939
7.625,98.637
7.978,85.764
8.986,73.686
7.591,67.62
6.806,70.408
6.392,103.627
5.172,105.945
4.393,185.528
4.798,199.983
7.604,204.963
8.478,212.535
8.365,214.38
8.232,219.588
8.566,225.579
9.396,223.394
9.749,223.452
9.622,221.82
9.815,226.548
10.159,217.439
13.727,224.293
16.581,210.192
8.472,143.286
12.436,162.216
10.632,146.889
10.389,145.871
11.221,155.508
12.041,163.644
10.702,151.074
11.754,167.905
11.367,163.355
8.561,168.408
7.901,174.56
7.366,185.906
7.113,185.013
7.446,180.955
7.069,177.99
7.059,172.999
7.304,173.234
7.187,173.118
7.184,170.049
7.145,165.005
6.491,159.829
7.42,156.425
7.813,155.41
8.727,142.667
9.621,118.465
12.81,103.24
13.544,100.762
14.104,94.837
12.871,90.971
12.48,87.973
14.673,82.875
15.717,74.055
15.755,66.28
14.654,59.255
12.392,53.746
9.712,59.534
8.441,58.891
6.984,59.381
5.159,62.819
3.725,64.29
2.48,72.474
1.844,86.186
2.084,96.71
2.364,70.56
0.652,348.69
2.337,149.534
6.507,151.232
7.726,144.66
9.797,127.999
11.805,84.401
12.819,83.136
13.025,75.71
13.401,67.919
14.239,61.982
14.396,54.142
14.009,42.656
11.967,38.746
11.959,33.232
11.316,27.867
8.576,37.367
6.879,36.254
4.019,42.51
3.148,53.13
3.412,61.557
2.942,77.735
2.178,86.633
2.011,52.431
3.415,67.834
5.317,93.9
6.643,70.906
6.025,77.988
13.018,85.323
14.902,76.837
16.066,70.891
13.803,68.199
16.061,60.642
16.162,58.885
17.629,47.466
18.865,39.44
